,Player,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
565,Mathys Saban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5.97
566,Rachid Alioui,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,5.97
567,Waniss Taibi,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,5.96
568,Cheick Tidiane Sabaly,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,5.95
569,Samuel Moutoussamy,0.0,0.0,2,0.0,0.0,1,0.0,0.0,2,5.95
570,Danilo Barbosa,0.0,0.0,0.5,0.0,0.3,1,0.0,0.0,0.8,5.94
571,Bandiougou Fadiga,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.8,5.92
572,Édouard Mendy,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,5.92
573,Tristan Dingome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92
574,Noah Fatar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,5.91
575,Andy Diouf,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,5.9
576,Yassin Fortuné,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
577,Zinédine Ould Khaled,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,5.89
578,Abdoulaye Sidibé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.89
579,Habib Keita,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,5.81
580,Anastasios Donis,0.0,0.0,0.3,0.0,0.0,0.0,1,0.0,1.3,5.75
581,Aleksandar Radovanovic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72
582,Marcin Bulka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55
583,Stefan Bajic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01
