,Player,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
280,Fali,1.2,0.9,0.6,3.4,0.4,0.0,0.0,0.0,0.3,0.2,0.1,0.7,0.0,0.1,0.3,0.0,0.2,20.7,70.2,0.1,2.4,0.0
281,David Soria,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,30.0,45.8,0.0,10.8,0.0
282,Manu Sánchez,1.7,0.5,1.0,0.7,0.0,0.0,0.0,4.0,0.2,0.9,0.4,0.5,0.0,0.4,1.1,4.0,0.9,25.1,72.6,0.6,0.9,0.0
283,Mouctar Diakhaby,0.6,1.0,0.8,3.8,0.8,0.0,1.0,0.0,0.4,0.0,0.3,0.3,0.2,0.0,0.4,0.0,0.0,38.0,85.0,0.0,2.6,0.0
284,Vicente Esquerdo,1.8,2.0,0.8,0.3,0.5,0.0,0.0,0.0,0.3,0.5,0.5,0.0,0.0,0.3,1.0,0.0,0.5,23.5,84.0,0.3,1.3,0.0
285,Quini,1.7,0.8,0.9,1.9,0.3,0.0,1.0,0.0,0.4,0.2,0.7,0.5,0.0,0.8,0.8,0.0,0.2,18.8,67.2,0.3,0.9,0.0
286,Portu,0.5,0.2,0.9,0.1,0.1,0.0,8.0,3.0,0.8,0.7,0.4,0.7,0.6,0.6,1.1,3.0,0.7,13.6,73.1,0.3,0.1,0.0
287,Domingos Quina,0.6,0.3,0.6,0.0,0.0,0.0,2.0,0.0,1.0,0.6,0.8,1.3,0.1,1.4,1.0,0.0,0.6,11.1,76.4,0.0,0.5,0.0
288,Rodrigo Ely,0.6,0.9,1.0,2.9,0.1,0.0,1.0,0.0,0.5,0.4,0.1,0.3,0.0,0.0,0.4,0.0,0.4,20.3,78.4,0.0,2.1,0.0
289,Tomás Pina,1.2,1.1,2.1,1.3,0.2,0.0,1.0,1.0,0.3,0.2,0.5,0.9,0.1,0.4,0.9,1.0,0.2,27.5,82.5,0.0,0.9,0.0
290,Diego Lainez,0.4,0.5,0.7,0.2,0.0,0.0,0.0,2.0,0.6,0.6,1.4,1.3,0.1,1.1,1.2,2.0,0.6,15.8,79.8,0.3,0.3,0.0
291,Marvin Park,0.8,0.5,0.3,0.8,0.0,0.0,0.0,1.0,0.3,0.5,0.5,1.3,0.0,0.3,1.5,1.0,0.5,17.5,82.9,0.0,0.0,0.0
292,Ivan Saponjic,0.1,0.1,1.6,0.4,0.0,0.0,1.0,0.0,1.2,0.0,0.6,1.8,0.4,0.8,1.2,0.0,0.0,9.0,72.8,0.0,0.0,0.0
293,Joseph Aidoo,1.0,1.0,0.5,3.4,0.2,0.0,0.0,0.0,0.4,0.1,0.1,0.5,0.0,0.1,0.4,0.0,0.1,24.9,82.0,0.0,1.3,0.0
294,Néstor Araújo,0.7,1.3,0.9,2.7,0.5,0.0,0.0,0.0,0.2,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.1,48.0,83.2,0.0,2.9,0.0
295,Pedro Mosquera,1.4,1.1,1.0,1.3,0.2,0.0,0.0,0.0,0.3,0.5,0.4,0.8,0.0,0.5,0.3,0.0,0.5,44.6,85.5,0.1,3.4,0.0
296,Fernando Pacheco,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,25.4,66.1,0.0,8.6,0.0
297,Sidnei,0.8,1.5,0.6,2.3,0.4,0.0,0.0,0.0,0.1,0.0,0.1,0.7,0.0,0.1,0.5,0.0,0.0,47.4,90.4,0.1,2.7,0.0
298,Jon Moncayola,1.7,0.6,1.1,1.0,0.3,0.0,2.0,0.0,1.1,0.5,0.2,0.3,0.0,0.4,0.9,0.0,0.5,31.4,81.7,0.2,3.0,0.0
299,Jon Morcillo,0.5,0.5,0.7,0.2,0.0,0.0,2.0,2.0,0.8,0.8,0.4,0.5,0.1,0.7,0.8,2.0,0.8,12.8,73.9,1.0,0.4,0.0
300,Andrés Guardado,1.0,0.8,0.9,0.7,0.1,0.0,1.0,0.0,0.5,0.3,0.5,0.4,0.0,0.5,0.6,0.0,0.3,32.3,83.7,0.0,2.5,0.0
301,Rubén Yáñez,0.0,0.2,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,23.8,55.9,0.0,8.6,0.0
302,Luuk de Jong,0.3,0.1,0.6,0.4,0.1,0.0,4.0,0.0,0.9,0.3,0.3,0.9,0.3,0.4,1.0,0.0,0.3,9.9,72.8,0.0,0.1,0.0
303,Isco,0.5,0.1,0.7,0.1,0.0,0.0,0.0,2.0,0.8,0.8,1.2,0.7,0.0,0.7,0.9,2.0,0.8,27.4,90.2,0.2,1.2,0.0
304,Jeremías Ledesma,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,29.5,44.9,0.0,10.9,0.0
305,Jon Guridi,1.1,0.6,0.6,0.5,0.1,0.0,0.0,1.0,0.5,0.2,0.7,0.8,0.0,0.5,0.8,1.0,0.2,21.0,80.7,0.1,0.5,0.0
306,Allan-Roméo Nyom,1.2,0.7,1.4,1.0,0.1,0.0,0.0,2.0,0.3,0.5,0.4,0.6,0.0,0.7,1.0,2.0,0.5,20.9,64.1,0.7,1.3,0.0
307,Sergio Postigo,0.7,1.5,0.7,3.7,0.5,1.0,0.0,0.0,0.0,0.1,0.1,0.5,0.0,0.0,0.3,0.0,0.1,39.5,82.3,0.1,3.2,0.0
308,Rui Silva,0.0,0.1,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,31.4,52.7,0.0,9.2,0.0
309,Roberto Torres,0.4,0.5,0.4,0.3,0.0,0.0,7.0,1.0,1.4,0.5,0.5,0.9,0.0,0.6,0.8,1.0,0.5,19.0,72.3,0.8,1.7,0.0
310,Óscar De Marcos,1.1,0.5,0.5,1.0,0.0,0.0,1.0,2.0,0.2,0.5,0.3,0.2,0.1,0.2,0.9,2.0,0.5,23.8,77.1,0.2,1.0,0.0
311,Mikel Vesga,0.9,0.9,1.4,1.2,0.3,0.0,0.0,1.0,0.7,0.4,0.3,0.4,0.0,0.3,0.7,1.0,0.4,30.1,77.9,0.0,1.9,0.0
312,Carlos Bacca,0.4,0.1,0.4,0.0,0.0,0.0,5.0,0.0,0.9,0.2,0.2,0.3,0.3,0.5,0.9,0.0,0.2,6.9,65.4,0.0,0.2,0.0
313,Rodrigo Battaglia,1.2,0.9,1.1,1.2,0.4,0.0,1.0,0.0,0.5,0.1,0.6,0.9,0.0,0.5,0.6,0.0,0.1,32.3,84.1,0.0,1.5,0.0
314,Diego González,0.6,1.1,1.0,2.5,0.5,1.0,1.0,0.0,0.3,0.1,0.4,0.2,0.0,0.2,0.1,0.0,0.1,39.1,88.9,0.0,2.6,0.0
315,Dani Calvo,0.9,0.5,0.8,3.0,0.5,0.0,2.0,0.0,0.3,0.0,0.1,0.7,0.1,0.0,0.3,0.0,0.0,33.5,82.4,0.0,2.0,0.0
316,Pedro López,1.0,0.7,0.6,1.0,0.2,0.0,0.0,1.0,0.1,0.3,0.4,0.7,0.1,0.2,0.2,1.0,0.3,22.1,86.0,0.5,0.9,0.0
317,Borja García,0.6,0.5,0.1,0.2,0.0,0.0,1.0,0.0,0.7,1.0,1.0,1.6,0.0,1.4,1.3,0.0,1.0,25.9,87.8,0.1,1.0,0.0
318,Rober Pier,0.7,1.8,1.0,2.5,0.8,0.0,0.0,1.0,0.4,0.2,0.4,0.3,0.1,0.3,0.5,1.0,0.2,46.3,82.6,0.0,4.5,0.0
319,Marcos Mauro,1.0,0.9,0.5,3.1,0.5,0.0,2.0,0.0,0.3,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.1,20.4,82.6,0.0,1.7,0.0
320,Pepe Sanchez,1.3,1.3,2.3,2.7,0.7,0.0,0.0,0.0,0.3,0.7,0.0,0.3,0.0,0.0,1.0,0.0,0.7,22.0,50.0,0.0,1.0,0.0
321,Mikel Rico,0.8,0.7,0.6,0.6,0.1,0.0,1.0,4.0,0.6,0.6,0.7,0.7,0.1,0.7,1.3,4.0,0.6,26.7,80.1,0.3,1.7,0.0
322,Anthony Lozano,0.4,0.1,1.7,0.3,0.0,0.0,3.0,1.0,1.2,0.4,1.0,1.1,0.3,1.2,1.9,1.0,0.4,8.5,62.2,0.1,0.1,0.0
323,Marko Dmitrovic,0.1,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,27.7,50.2,0.0,8.9,0.0
324,Mikel Balenziaga,1.1,0.3,0.7,1.7,0.3,0.0,0.0,1.0,0.1,0.3,0.4,0.7,0.0,0.4,0.8,1.0,0.3,31.9,77.9,0.4,1.2,0.0
325,Denis Cheryshev,0.9,0.6,1.2,0.7,0.0,0.0,0.0,3.0,1.0,0.8,0.4,0.7,0.1,0.5,1.1,3.0,0.8,13.0,66.9,0.4,0.5,0.0
326,Aitor Fernández,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,26.7,72.2,0.0,4.4,0.0
327,Eugeni Valderrama,0.7,1.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.0,0.0,0.7,0.0,0.0,0.7,25.3,85.5,0.7,0.7,0.0
328,Kevin Vázquez,1.4,1.1,0.8,1.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,1.4,0.0,0.3,1.3,0.0,0.0,33.6,74.3,0.1,1.3,0.0
329,Denis Vavro,0.6,1.0,0.8,1.8,0.0,1.0,0.0,0.0,0.7,0.1,0.0,0.4,0.0,0.0,0.2,0.0,0.1,28.7,76.6,0.0,1.9,0.0
330,Ander Barrenetxea,0.9,0.2,1.3,0.2,0.0,0.0,3.0,0.0,0.7,0.5,1.3,0.6,0.1,1.1,1.6,0.0,0.5,11.9,74.8,0.2,0.4,0.0
331,Joseba Zaldua,1.3,0.5,1.2,1.1,0.2,0.0,0.0,0.0,0.2,0.6,0.1,0.8,0.0,0.2,0.6,0.0,0.6,23.5,79.4,0.8,0.7,0.0
332,Helibelton Palacios,1.8,0.5,0.5,1.7,0.1,0.0,0.0,0.0,0.0,0.3,0.5,0.6,0.0,0.5,0.8,0.0,0.3,21.6,80.3,0.5,1.0,0.0
333,Pedro Bigas,0.5,1.1,1.0,2.5,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,29.8,72.2,0.0,4.4,0.0
334,Nacho,1.9,1.3,0.6,1.5,0.0,0.0,0.0,1.0,0.3,1.0,0.4,1.0,0.0,0.4,1.1,1.0,1.0,34.5,71.2,0.6,2.1,0.0
335,Shon Weissman,0.4,0.3,0.9,0.2,0.1,0.0,6.0,1.0,1.2,0.6,0.3,0.5,0.7,0.4,1.5,1.0,0.6,10.3,73.7,0.0,0.1,0.1
336,Víctor Laguardia,0.6,1.2,0.8,3.0,0.4,0.0,0.0,1.0,0.3,0.1,0.0,0.3,0.0,0.0,0.2,1.0,0.1,33.6,76.3,0.0,4.3,0.0
337,Unai García,1.1,0.8,0.8,2.2,0.5,1.0,0.0,0.0,0.3,0.2,0.3,0.2,0.0,0.0,0.4,0.0,0.2,25.2,76.6,0.0,3.2,0.0
338,Oihan Sancet,0.3,0.2,0.8,0.3,0.0,0.0,2.0,2.0,0.8,0.5,0.8,0.7,0.2,1.1,1.1,2.0,0.5,14.4,73.1,0.0,0.4,0.0
339,Oier Sanjurjo,1.2,0.9,1.8,1.2,0.2,0.0,0.0,2.0,0.5,0.5,0.2,1.2,0.1,0.5,1.0,2.0,0.5,25.2,67.1,0.2,1.2,0.1
340,Cote,1.1,0.9,0.6,1.1,0.0,0.0,0.0,0.0,0.1,0.6,0.6,0.3,0.0,0.4,0.8,0.0,0.6,36.6,78.8,1.1,3.2,0.0
341,Nemanja Radoja,1.1,0.9,0.8,0.6,0.1,0.0,0.0,2.0,0.3,0.1,0.5,0.4,0.0,0.4,0.5,2.0,0.1,32.3,86.3,0.0,1.7,0.0
342,Fernando Niño,0.5,0.1,0.4,0.1,0.0,0.0,3.0,0.0,0.8,0.2,0.5,0.8,0.4,0.6,1.1,0.0,0.2,7.5,72.7,0.1,0.2,0.0
343,Jordi Masip,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,28.1,46.7,0.0,7.3,0.0
344,Jorge Pombo,0.6,0.2,0.8,0.3,0.0,0.0,1.0,0.0,1.2,0.6,1.3,1.1,0.0,0.8,2.7,0.0,0.6,13.8,80.6,0.2,1.0,0.0
345,Miralem Pjanic,0.7,0.6,0.2,0.3,0.1,0.0,0.0,0.0,0.8,0.6,0.4,0.5,0.0,0.4,0.4,0.0,0.6,39.3,91.4,0.1,0.8,0.0
346,Juan Cruz,1.4,0.6,0.5,1.6,0.2,0.0,0.0,0.0,0.0,0.4,0.3,0.2,0.1,0.3,0.7,0.0,0.4,23.4,72.1,0.3,1.0,0.0
347,Domingos Duarte,1.1,1.0,0.8,2.9,0.7,0.0,1.0,0.0,0.2,0.2,0.1,0.7,0.0,0.1,0.2,0.0,0.2,32.9,77.0,0.0,2.8,0.0
348,Johan Mojica,1.2,0.9,1.0,1.3,0.2,0.0,0.0,0.0,0.4,0.6,0.8,0.7,0.1,0.5,1.1,0.0,0.6,31.9,75.7,0.6,2.4,0.0
349,Carlos Neva,0.5,1.2,0.3,1.7,0.2,0.0,0.0,0.0,0.4,0.3,0.2,1.1,0.0,0.3,0.5,0.0,0.3,17.0,68.1,0.3,0.8,0.0
350,Kike Pérez,1.1,0.7,1.3,0.6,0.0,0.0,0.0,0.0,0.6,0.5,0.8,1.0,0.0,0.9,1.2,0.0,0.5,21.5,81.7,0.0,1.3,0.0
351,Coke,1.4,0.8,0.7,1.5,0.1,0.0,0.0,0.0,0.5,0.3,0.2,0.5,0.0,0.2,0.5,0.0,0.3,22.9,79.2,0.1,1.8,0.0
352,Trincão,0.1,0.0,0.2,0.1,0.0,0.0,3.0,2.0,0.8,0.3,1.0,0.5,0.3,0.7,0.7,2.0,0.3,13.3,86.3,0.0,0.1,0.0
353,Roberto López,0.3,0.2,0.1,0.3,0.0,0.0,3.0,0.0,0.8,0.4,0.3,0.3,0.1,0.2,0.5,0.0,0.4,12.5,79.3,0.4,0.4,0.0
354,Joel Robles,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,26.4,58.5,0.0,5.8,0.0
355,Dimitri Foulquier,1.1,0.8,0.9,1.4,0.2,1.0,0.0,4.0,0.3,0.3,0.8,0.8,0.1,0.8,1.3,4.0,0.3,23.4,70.6,0.2,1.7,0.0
356,Nikola Vukcevic,1.1,0.6,1.4,0.9,0.4,0.0,0.0,0.0,0.2,0.3,0.2,0.5,0.0,0.1,0.2,0.0,0.3,24.5,85.5,0.0,0.9,0.1
357,Paulo Gazzaniga,0.1,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,27.4,55.7,0.0,7.8,0.0
358,Abdoulaye Diaby,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,62.5,0.0,0.0,0.0
359,Emre Mor,0.7,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.3,1.5,1.2,0.5,1.2,1.6,0.0,0.3,9.9,75.2,0.1,0.4,0.0
360,Jon Pacheco,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,92.0,0.0,0.0,0.0
361,Juan Pérez,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,50.6,0.0,7.3,0.0
362,Víctor Díaz,1.2,0.9,0.6,2.1,0.5,0.0,0.0,2.0,0.3,0.5,0.1,0.1,0.0,0.1,0.2,2.0,0.5,16.6,68.1,0.5,1.1,0.0
363,Pedro León,0.4,0.3,0.4,0.1,0.0,0.0,1.0,2.0,0.8,0.8,0.6,0.4,0.2,0.3,1.3,2.0,0.8,10.3,69.4,1.2,0.4,0.0
364,Martín Aguirregabiria,1.2,1.0,0.9,1.2,0.1,0.0,0.0,1.0,0.1,0.5,0.1,0.9,0.0,0.2,0.5,1.0,0.5,21.1,71.4,0.5,1.2,0.0
365,Xabier Etxeita,0.7,1.2,1.3,3.4,0.3,1.0,0.0,0.0,0.4,0.1,0.1,0.2,0.0,0.0,0.5,0.0,0.1,28.8,62.5,0.0,2.5,0.0
366,Óscar Rodríguez,0.8,0.5,0.7,0.1,0.0,0.0,0.0,0.0,0.5,0.6,0.6,0.6,0.0,0.4,0.7,0.0,0.6,14.8,83.8,0.4,0.7,0.0
367,Iván Marcone,1.9,1.1,0.9,0.9,0.2,0.0,0.0,0.0,0.1,0.3,0.4,0.6,0.0,0.4,0.6,0.0,0.3,45.8,87.1,0.0,3.5,0.0
368,Martín Montoya,1.2,0.4,0.6,1.2,0.2,0.0,0.0,0.0,0.4,0.8,1.0,0.2,0.0,0.2,1.0,0.0,0.8,26.2,81.7,0.2,1.2,0.0
369,Darko Brasanac,0.6,0.4,1.7,0.6,0.1,0.0,2.0,0.0,0.5,0.3,0.3,0.4,0.1,1.0,0.7,0.0,0.3,18.5,71.3,0.1,0.1,0.0
370,Sergi Guardiola,0.4,0.2,1.3,0.6,0.0,0.0,1.0,2.0,1.2,0.4,0.9,1.4,0.4,1.4,2.1,2.0,0.4,17.2,67.0,0.2,0.7,0.0
371,Miguel Ángel Atienza,1.7,0.8,0.8,0.9,0.1,0.0,0.0,0.0,0.4,0.3,0.1,0.2,0.0,0.4,0.4,0.0,0.3,28.1,80.1,0.1,1.4,0.0
372,William Carvalho,0.7,0.4,0.7,0.5,0.1,0.0,2.0,0.0,0.6,0.3,0.7,0.4,0.0,0.4,0.6,0.0,0.3,35.5,84.7,0.0,2.3,0.1
373,Eliaquim Mangala,0.0,0.9,0.7,1.7,0.9,0.0,0.0,0.0,0.3,0.0,0.1,0.3,0.3,0.1,0.0,0.0,0.0,15.4,69.4,0.0,0.7,0.0
374,Fran Beltrán,0.9,0.5,0.5,0.7,0.0,0.0,3.0,0.0,0.6,0.1,0.3,0.3,0.0,0.4,0.6,0.0,0.1,23.9,90.6,0.1,1.3,0.0
375,Asier Villalibre,0.1,0.1,0.5,0.4,0.0,0.0,4.0,2.0,1.1,0.4,0.1,0.9,0.2,0.8,1.2,2.0,0.4,8.0,63.7,0.1,0.1,0.0
376,Tachi,0.8,0.8,0.9,2.3,0.5,0.0,0.0,0.0,0.2,0.2,0.0,1.2,0.0,0.0,0.2,0.0,0.2,27.2,73.4,0.0,3.6,0.0
377,Takefusa Kubo,0.4,0.8,1.0,0.2,0.0,0.0,1.0,1.0,0.8,0.5,0.8,1.2,0.2,1.1,1.8,1.0,0.5,10.3,78.4,0.1,0.1,0.0
378,Jony,0.3,0.6,0.5,0.1,0.0,0.0,0.0,2.0,0.5,0.9,0.8,0.4,0.0,0.7,1.5,2.0,0.9,12.9,64.0,0.9,0.8,0.0
379,Takashi Inui,0.5,0.4,1.0,0.2,0.0,0.0,1.0,0.0,1.3,0.5,0.9,0.6,0.3,0.8,1.9,0.0,0.5,15.1,75.9,0.4,0.7,0.0
380,Robert Navarro,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,20.0,80.0,1.0,1.0,0.0
381,Martín Merquelanz,0.7,0.2,0.3,0.3,0.1,0.0,0.0,1.0,0.8,0.7,0.5,1.0,0.2,0.6,1.1,1.0,0.7,15.5,77.7,1.0,0.5,0.0
382,Francis Coquelin,0.9,1.0,0.7,0.5,0.1,0.0,0.0,0.0,0.2,0.2,0.5,0.7,0.0,0.3,0.3,0.0,0.2,22.8,88.8,0.0,0.9,0.0
383,Unai Vencedor,1.1,0.6,1.1,0.5,0.2,0.0,0.0,0.0,0.3,0.3,0.3,0.8,0.0,0.4,0.6,0.0,0.3,32.6,79.8,0.0,3.2,0.0
384,Sofian Chakla,1.1,1.3,1.2,4.3,0.2,1.0,0.0,0.0,0.3,0.1,0.0,1.4,0.0,0.1,0.4,0.0,0.1,22.3,59.6,0.0,0.7,0.0
385,Bryan Gil,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,83.3,0.0,0.0,0.0
386,Andrés Fernández,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.1,0.0,0.0,30.9,65.2,0.0,5.8,0.0
387,Erick Cabaco,1.2,0.7,1.2,2.4,0.3,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.1,0.0,0.4,0.0,0.0,23.4,62.1,0.1,3.9,0.0
388,Sergio Álvarez,1.6,0.8,1.4,0.8,0.2,0.0,0.0,0.0,0.2,0.2,0.3,0.6,0.0,0.4,0.8,0.0,0.2,25.4,77.0,0.0,1.9,0.0
389,Iñigo Vicente,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,1.0,0.0,0.0,0.0,0.0,0.0,1.3,15.7,80.9,0.7,0.7,0.0
390,Pere Pons,0.9,0.3,0.7,0.4,0.1,0.0,2.0,0.0,0.4,0.3,0.4,0.8,0.0,0.6,1.1,0.0,0.3,14.7,78.5,0.1,0.3,0.0
391,Jonás Ramalho,1.0,0.4,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4,0.0,0.2,0.2,0.0,0.2,19.0,80.0,0.4,1.4,0.0
392,Javi Martínez,0.7,0.4,0.4,0.2,0.0,0.0,1.0,1.0,0.2,0.5,0.5,0.5,0.0,0.2,0.7,1.0,0.5,11.5,69.1,0.1,0.5,0.0
393,Recio,1.0,0.2,1.1,0.1,0.0,0.0,1.0,0.0,0.8,0.8,0.5,1.1,0.0,0.4,1.1,0.0,0.8,22.7,87.6,0.8,1.1,0.0
394,Deyverson,0.2,0.3,0.6,0.4,0.0,0.0,1.0,3.0,0.5,0.4,0.3,0.9,0.4,0.4,1.2,3.0,0.4,10.7,51.2,0.1,0.7,0.0
395,Manu Vallejo,0.6,0.1,0.5,0.1,0.0,0.0,5.0,0.0,0.6,0.2,0.3,0.7,0.1,0.4,1.2,0.0,0.2,8.2,76.8,0.1,0.2,0.0
396,Martin Braithwaite,0.3,0.2,0.4,0.2,0.0,0.0,2.0,2.0,0.8,0.4,0.3,0.7,0.5,0.6,1.1,2.0,0.4,9.5,82.2,0.0,0.1,0.0
397,Fede San Emeterio,1.0,1.2,1.6,1.3,0.3,0.0,0.0,0.0,0.1,0.2,0.1,0.7,0.0,0.2,0.2,0.0,0.2,22.5,78.5,0.0,1.3,0.0
398,Yunus Musah,0.7,0.5,0.6,0.3,0.0,0.0,1.0,0.0,0.2,0.3,1.0,0.9,0.1,0.6,1.4,0.0,0.3,12.8,75.2,0.1,0.3,0.0
399,Salvi Sánchez,0.6,0.7,0.6,0.7,0.0,0.0,2.0,0.0,0.6,0.6,0.4,1.0,0.3,0.8,1.8,0.0,0.6,14.3,64.5,0.9,0.3,0.0
400,Geoffrey Kondogbia,1.2,0.4,0.8,0.3,0.2,0.0,0.0,0.0,0.2,0.2,0.4,0.5,0.0,0.1,0.1,0.0,0.2,15.4,85.2,0.0,0.8,0.0
401,Tomás Vaclik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,24.6,80.5,0.0,4.6,0.0
402,Oriol Rey,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,83.3,0.0,1.0,0.0
403,Iván Alejo,0.6,0.1,1.3,0.3,0.0,0.0,1.0,1.0,0.6,0.5,0.6,1.0,0.2,0.6,1.2,1.0,0.5,7.2,67.3,0.6,0.2,0.0
404,Carlos Fernández,0.3,0.0,1.6,0.5,0.1,0.0,1.0,2.0,0.6,0.5,0.4,0.8,0.0,0.7,1.7,2.0,0.5,10.1,66.7,0.0,0.3,0.1
405,Riqui Puig,0.4,0.1,0.1,0.0,0.0,0.0,1.0,0.0,0.3,0.4,0.4,0.7,0.0,0.0,0.5,0.0,0.4,24.6,91.9,0.0,0.6,0.0
406,Unai Simón,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,23.2,63.4,0.0,6.5,0.0
407,David Timor,0.4,0.6,0.6,1.1,0.0,1.0,0.0,0.0,0.6,0.4,0.1,0.5,0.0,0.1,0.2,0.0,0.4,19.8,64.0,0.3,2.7,0.0
408,Yoshinori Muto,0.5,0.1,1.1,0.0,0.0,0.0,1.0,1.0,0.8,0.4,0.6,0.6,0.3,1.1,1.4,1.0,0.4,8.3,68.7,0.0,0.1,0.0
409,Íñigo Lekue,0.5,0.2,0.9,1.1,0.1,0.0,0.0,0.0,0.1,0.3,0.7,0.2,0.1,0.5,0.8,0.0,0.3,16.9,82.3,0.3,0.8,0.0
410,Carlos Fernández,0.2,0.2,0.8,0.0,0.2,0.0,0.0,0.0,0.4,0.4,0.4,1.4,0.0,0.4,0.8,0.0,0.4,7.6,73.7,0.0,0.0,0.0
411,Jaime Mata,0.4,0.2,2.1,0.5,0.1,0.0,5.0,0.0,1.2,0.5,0.1,1.1,0.8,0.6,1.8,0.0,0.5,16.7,68.3,0.1,0.2,0.0
412,Luis Pérez,1.5,0.6,0.7,2.1,0.4,0.0,0.0,0.0,0.1,0.4,0.2,0.7,0.0,0.1,0.4,0.0,0.4,20.4,70.8,0.4,1.1,0.0
413,Alberto Cifuentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,32.5,36.9,0.0,11.5,0.0
414,Alejandro Pozo,1.3,0.9,0.7,1.1,0.1,0.0,0.0,0.0,0.4,0.4,0.5,0.6,0.1,0.3,0.9,0.0,0.4,29.5,73.8,0.5,2.5,0.0
415,Aleix García,0.5,0.7,0.4,0.2,0.0,0.0,0.0,1.0,0.3,1.1,0.1,0.1,0.0,0.1,0.3,1.0,1.1,22.7,87.6,0.6,2.0,0.0
416,Alejandro Cantero,0.5,0.0,1.3,0.8,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.3,0.3,1.0,2.0,0.0,0.8,9.3,67.6,0.0,0.0,0.0
417,Pedro Alcalá,0.6,1.2,0.9,3.8,1.0,1.0,0.0,0.0,0.2,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.0,21.5,73.2,0.0,2.3,0.0
418,Roberto Soldado,0.2,0.1,0.8,0.4,0.0,0.0,9.0,0.0,1.0,0.3,0.1,0.4,0.7,0.3,1.0,0.0,0.3,11.3,62.3,0.0,0.4,0.0
419,Kenan Kodro,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.3,0.3,0.5,0.0,0.0,0.0,0.0,2.3,77.8,0.0,0.3,0.0
