,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
349,Jeremy Toljan,26,Defender,Sassuolo,2188,1055,1133,Germany,29,14,15,1,0,1,2,2,0,0,0,7,3,4,29,14,15,8,0,0.12,0.08,0.04,0,0.08,2188,1.19,75,75,274,1094,0.33,253,188,71,13,1.3,0.6,0.9,1.6,0.4,0,1,2,0.3,1,0.6,0.7,0.1,0.6,1,2,1,41.2,85.9,0.3,1,0
350,Jesse Joronen,28,Goalkeeper,Brescia,2610,1170,1440,Finland,29,13,16,0,0,0,0,0,0,0,0,5,2,3,54,21,33,1,0,0,0,0,0,0,0,1.86,48,90,2610,0,0.03,347,347,166,15,0.1,0.2,0,1.6,0,0,0,0,0,0,0,0.1,0,0,0,0,0,23.8,61.3,0,5.1,0
351,Jhon Carlos Chancellor Cedeño,29,Defender,Brescia,2246,1080,1166,Venezuela,26,12,14,3,2,1,0,0,0,0,0,5,2,3,44,19,25,3,0,0.12,0,0.12,0.17,0.08,749,1.76,51,86,749,0,0.12,163,349,155,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,João Pedro,28,Midfielder,Cagliari,3156,1699,1457,Portugal,36,19,17,18,12,6,4,2,2,4,2,7,3,4,44,24,20,6,0,0.63,0.11,0.51,0.64,0.37,175,1.25,72,88,526,789,0.17,24,145,-1,1,0.5,0.3,1.3,0.9,0.2,0,18,4,2.4,0.9,0.7,2.1,0.3,1,2.4,4,0.9,22.1,76.9,0.1,1.6,0.1
353,Joaquin Correa,26,Midfielder,Lazio,2005,903,1102,Argentina,30,14,16,9,5,4,2,1,1,0,1,8,6,2,24,10,14,0,0,0.49,0.09,0.4,0.5,0.33,223,1.08,84,67,0,1003,0,38,178,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Jony Rodríguez,29,Midfielder,Lazio,1176,628,548,Spain,24,14,10,0,0,0,1,0,1,0,0,8,6,2,14,8,6,4,0,0.08,0.08,0,0,0,0,1.07,84,49,294,1176,0.31,302,186,-1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,Jordan Lukaku,26,Defender,Lazio,385,156,229,Belgium,13,5,8,0,0,0,2,0,2,0,0,2,1,1,3,1,2,2,0,0.47,0.47,0,0,0,0,0.7,128,30,193,193,0.47,284,6,7,18,0.3,0,0.5,0.5,0.1,0,0,2,0.2,0.8,0.5,0.1,0.1,0.3,0.3,2,0.8,9.4,80.3,0.4,0.2,0
356,Jordan Veretout,28,Midfielder,Roma,2633,1467,1166,France,33,17,16,6,5,1,0,0,0,5,0,7,2,5,34,20,14,6,0,0.21,0,0.21,0.31,0.08,439,1.16,77,80,439,0,0.21,100,445,-1,5,1.1,0.5,1,0.8,0.2,0,6,0,0.9,1.2,0.9,0.5,0,0.4,0.8,0,1.2,47.7,89.7,0.7,3.3,0
357,Jorge Filipe Soares Silva,22,Defender,Lazio,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,José Callejón,34,Forward,Napoli,2177,1331,846,Spain,33,17,16,4,3,1,7,5,2,0,0,6,4,2,32,17,15,2,0,0.45,0.29,0.17,0.2,0.11,544,1.32,68,66,1089,311,0.08,122,25,-1,6,0.4,0.3,0.4,0.3,0.1,0,4,7,1.3,1.9,0.3,1.3,0.3,0.2,0.6,7,1.9,31.5,87.8,1.5,1.2,0.1
359,José Luis Palomino,31,Defender,Atalanta,2482,1178,1304,Argentina,30,14,16,2,2,0,1,0,1,0,0,9,4,5,31,16,15,5,0,0.11,0.04,0.07,0.15,0,1241,1.12,80,83,496,2482,0.18,214,242,51,8,2.7,2,1.6,2.3,0.5,1,2,1,0.5,0.2,0.2,0.6,0,0.1,0.7,1,0.2,44.8,84.5,0.1,2.7,0
360,José Ndong Machín Dicombo,24,Midfielder,Parma,0,0,0,Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,Joseph Minala,24,Midfielder,Lazio,0,0,0,Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,Josip Iličić,33,Midfielder,Atalanta,1672,836,836,Slovenia,26,13,13,15,9,6,5,2,3,0,0,7,3,4,23,12,11,2,1,1.08,0.27,0.81,0.97,0.65,111,1.24,73,64,557,334,0.16,5,34,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Juan Agustín Musso,26,Goalkeeper,Udinese,3420,1710,1710,Argentina,38,19,19,0,0,0,0,0,0,0,0,14,8,6,46,21,25,1,0,0,0,0,0,0,0,1.21,74,90,3420,0,0.03,386,385,77,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,Juan Cuadrado,32,Midfielder,Juventus,2651,1440,1211,Colombia,33,16,17,2,2,0,5,1,4,0,0,12,8,4,25,10,15,8,1,0.24,0.17,0.07,0.13,0,1326,0.85,106,80,295,530,0.31,207,95,-1,9,2,1.1,0.8,1.1,0.2,0,2,5,0.6,1.3,1.3,2.4,0.1,0.8,1,5,1.3,61.4,89.5,0.7,3,0
365,Juan Jesus,41,Midfielder,Roma,137,100,37,Spain,4,2,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,1.97,46,34,69,0,1.31,-1,-1,-1,30,0.5,0.3,0.8,1.5,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,18.3,90.4,0,1,0
366,Julian Chabot,23,Defender,Sampdoria,570,180,390,Germany,8,2,6,1,0,1,0,0,0,0,0,1,0,1,13,4,9,2,1,0.16,0,0.16,0,0.23,570,2.05,44,71,190,0,0.47,130,392,177,7,1.4,2,1.3,3.1,0.3,0,1,0,0.1,0,0.3,0.8,0,0,0.6,0,0,31.9,83.9,0,2.3,0
367,Júnior Costa,37,Goalkeeper,Bologna,90,90,0,Brazil,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,Juraj Kucka,34,Midfielder,Parma,1934,995,939,Slovakia,26,13,13,6,2,4,3,1,2,2,0,4,3,1,27,11,16,6,1,0.42,0.14,0.28,0.18,0.38,322,1.26,72,74,276,645,0.33,74,113,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,Justin Kluivert,21,Forward,Roma,1523,528,995,Netherlands,22,7,15,4,1,3,1,0,1,0,0,5,2,3,20,7,13,6,1,0.3,0.06,0.24,0.17,0.27,381,1.18,76,69,254,1523,0.35,86,218,-1,8,0.8,0.3,1.4,0.2,0,0,4,1,1.5,1,1.5,1.3,0,0.8,1.6,1,1,20.3,83.4,0.3,0.8,0
370,Kaique Rocha Lima,20,Defender,Sampdoria,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,Kalidou Koulibaly,29,Defender,Napoli,2109,1119,990,Senegal,25,14,11,0,0,0,0,0,0,0,0,5,4,1,33,15,18,8,1,0,0,0,0,0,0,1.41,64,84,234,0,0.38,381,381,104,23,2,1.2,1.4,2.4,0.6,1,0,0,0.6,0.4,0.4,0.6,0,0.2,0.4,0,0.4,67.4,91.4,0,4.6,0
372,Karlo Letica,24,Goalkeeper,SPAL,900,450,450,Croatia,10,5,5,0,0,0,0,0,0,0,0,0,0,0,25,13,12,1,0,0,0,0,0,0,0,2.5,36,90,900,0,0.1,403,409,189,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,Karol Linetty,26,Midfielder,Sampdoria,2021,1112,909,Poland,28,16,12,4,3,1,3,2,1,0,0,6,4,2,41,24,17,4,0,0.31,0.13,0.18,0.24,0.1,505,1.83,49,72,505,674,0.18,116,119,-1,5,2.2,0.9,1.5,0.6,0.1,0,4,3,1.1,1,1.3,1.2,0,0.9,1.8,3,1,25.9,79.7,0.3,1,0
374,Kastriot Dermaku,29,Defender,Parma,1022,541,481,Albania,16,8,8,0,0,0,0,0,0,0,0,3,2,1,14,5,9,2,0,0,0,0,0,0,0,1.23,73,64,511,0,0.18,364,363,79,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,Ken Sema,27,Midfielder,Udinese,2466,1405,1061,Sweden,32,18,14,2,1,1,1,1,0,0,0,12,8,4,31,16,15,6,0,0.11,0.04,0.07,0.06,0.08,1233,1.13,80,77,411,2466,0.22,208,253,-1,6,1.8,0.5,1,1,0.2,0,2,1,0.5,1.2,1.6,0.5,0.1,0.8,1.3,1,1.2,22.7,78.1,1.3,0.7,0
376,Kevin Andrés Agudelo Ardila,22,Midfielder,Fiorentina,729,228,501,Colombia,13,4,9,1,1,0,1,0,1,0,0,1,0,1,12,3,9,5,1,0.25,0.12,0.12,0.39,0,729,1.48,61,56,146,729,0.62,166,134,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Kevin Bonifazi,24,Defender,SPAL,1439,809,630,Italy,17,10,7,2,1,1,0,0,0,0,0,1,0,1,33,16,17,3,1,0.13,0,0.13,0.11,0.14,720,2.06,44,85,360,0,0.25,151,415,178,7,3,1.7,1.3,3.3,0.7,0,1,0,1,0.3,0.3,0.3,0,0.3,0.3,0,0.3,32.3,82.5,0,1.7,0
378,Kevin Lasagna,28,Forward,Udinese,2573,1312,1261,Italy,36,18,18,10,6,4,1,0,1,0,0,14,8,6,37,18,19,1,0,0.38,0.03,0.35,0.41,0.29,257,1.29,70,71,2573,2573,0.03,52,265,-1,1,0.8,0.3,1.3,0.5,0,0,10,1,2.2,0.6,0.3,0.9,0.4,0.8,2.2,1,0.6,12.7,70.8,0,0.2,0
379,Kévin Malcuit,29,Defender,Napoli,256,90,166,France,4,1,3,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0.7,128,64,0,0,0,-1,-1,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Kevin-Prince Boateng,34,Midfielder,Fiorentina,596,396,200,Ghana,14,8,6,1,1,0,0,0,0,0,0,3,2,1,11,7,4,2,0,0.15,0,0.15,0.23,0,596,1.66,54,43,298,0,0.3,132,376,-1,12,0.2,0.1,0.9,0.5,0,0,1,0,1.3,0.5,0.4,1.5,0.3,0.4,0.9,0,0.5,13.4,80.3,0,0.6,0
381,Khadim Ndiaye,21,Goalkeeper,Atalanta,0,0,0,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Khouma Babacar,28,Forward,Lecce,1427,704,723,Senegal,25,11,14,3,2,1,0,0,0,0,2,2,0,2,32,16,16,3,0,0.19,0,0.19,0.26,0.12,476,2.02,45,57,476,0,0.19,110,319,-1,4,0.5,0.1,1.4,1.4,0.1,0,3,0,2,0.6,0.6,1.3,0.3,1.1,2.3,0,0.6,11.5,73.9,0,0.4,0
383,Kingsley Dogo Michael,21,Midfielder,Bologna,77,0,77,Nigeria,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.17,77,77,0,0,0,-1,-1,-1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Konstantinos Manolas,29,Defender,Napoli,2178,1098,1080,Greece,26,14,12,4,2,2,0,0,0,0,0,4,2,2,28,12,16,2,0,0.17,0,0.17,0.16,0.17,545,1.16,78,84,1089,0,0.08,120,380,62,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,Koray Günter,26,Defender,Hellas Verona,2735,1220,1515,Germany,32,15,17,0,0,0,0,0,0,0,0,9,4,5,37,18,19,7,0,0,0,0,0,0,0,1.22,74,85,391,0,0.23,389,428,78,19,1.2,1.7,1.3,4.1,1.2,0,0,0,0.2,0.1,0.2,0.4,0,0.1,0.4,0,0.1,42.7,85.7,0,2.7,0
386,Kristoffer Askildsen,20,Midfielder,Sampdoria,74,48,26,Norway,4,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1.22,0,1.22,1.88,0,74,0,0,19,37,0,2.43,-1,-1,-1,10,0.3,0.3,1,0,0,0,1,0,0.3,0.5,0.5,0,0,0.3,0.5,0,0.5,7.8,87.1,0,0.5,0
387,Krisztofer Horváth,19,Midfielder,SPAL,41,35,6,Hungary,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.2,41,14,0,0,0,-1,-1,-1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Krzysztof Piątek,25,Forward,AC Milan,1190,598,592,Poland,18,9,9,4,1,3,0,0,0,3,0,6,4,2,15,6,9,1,0,0.3,0,0.3,0.15,0.46,298,1.13,79,66,1190,0,0.08,65,334,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Kwadwo Asamoah,32,Midfielder,Inter Milan,639,288,351,Ghana,8,4,4,0,0,0,1,1,0,0,0,4,3,1,5,2,3,1,0,0.14,0.14,0,0,0,0,0.7,128,80,639,639,0.14,390,110,-1,26,1.3,1.1,0.8,1.5,0.1,0,0,1,0.4,1.4,1.5,0.8,0.3,0.8,0.5,1,1.4,38.9,83,0.1,1.1,0
390,Kwang-Song Han,22,Forward,Juventus,0,0,0,North Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Ladislav Krejčí,28,Midfielder,Bologna,1050,522,528,Czech Republic,14,8,6,1,1,0,0,0,0,0,0,1,0,1,19,9,10,1,0,0.09,0,0.09,0.17,0,1050,1.63,55,75,1050,0,0.09,193,424,-1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,Lasse Schöne,34,Forward,Genoa,2434,1356,1078,Denmark,32,17,15,2,2,0,3,2,1,0,1,5,3,2,42,22,20,5,0,0.18,0.11,0.07,0.13,0,1217,1.55,58,76,487,811,0.18,209,149,-1,7,1.3,1.2,1.1,0.8,0.2,0,2,3,1.1,1.3,0.9,1,0,1.1,0.9,3,1.3,46.9,88.3,1,1.5,0
393,Lautaro Javier Martínez,23,Forward,Inter Milan,2466,1097,1369,Argentina,35,17,18,14,8,6,3,1,2,2,1,12,7,5,28,13,15,9,1,0.62,0.11,0.51,0.66,0.39,176,1.02,88,70,247,822,0.36,23,148,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Leandro Henrique do Nascimento,22,Midfielder,Napoli,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,Lennart Czyborra,22,Defender,Atalanta,16,16,0,Germany,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.63,16,16,0,0,0,-1,-1,-1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,100,0,0,0
396,Leonardo Bonucci,33,Defender,Juventus,3085,1645,1440,Italy,35,19,16,3,3,0,0,0,0,0,0,12,8,4,34,15,19,10,0,0.09,0,0.09,0.16,0,1028,0.99,91,88,309,0,0.29,196,365,28,6,0.8,0.9,0.7,2.4,0.8,0,3,0,0.6,0.3,0.1,0.5,0,0.1,0.2,0,0.3,58.7,86.9,0.1,5.4,0
397,Leonardo Duarte da Silva,24,Midfielder,AC Milan,403,223,180,Brazil,6,4,2,0,0,0,0,0,0,0,0,2,2,0,6,4,2,2,0,0,0,0,0,0,0,1.34,67,67,202,0,0.45,337,337,-1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,Leonardo Mazza,20,Midfielder,Bologna,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Leonardo Morosini,25,Midfielder,Brescia,23,5,18,Italy,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,27,0.3,0.3,0.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0
400,Leonardo Pavoletti,32,Forward,Cagliari,45,45,0,Italy,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,-1,-1,-1,24,0,0.5,0,1.5,0,0,0,0,1,0,0,0,0,0,1,0,0,8,81.3,0,0,0
401,Leonardo Spinazzola,28,Defender,Roma,1548,770,778,Italy,24,10,14,1,1,0,2,2,0,0,0,4,0,4,22,9,13,2,0,0.17,0.12,0.06,0.12,0,1548,1.28,70,65,774,774,0.12,216,128,87,18,1,0.8,0.6,1.5,0.2,0,1,2,0.6,0.9,1,0.1,0,0.4,1.1,2,0.9,32.9,82.2,0.7,2,0
402,Leonardo Stanzani,21,Forward,Bologna,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,Lévy Koffi Djidji,28,Defender,Torino,847,413,434,Côte d'Ivoire,17,9,8,0,0,0,0,0,0,0,0,2,1,1,21,12,9,0,0,0,0,0,0,0,0,2.23,40,50,0,0,0,412,416,184,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,Liam Henderson,25,Midfielder,Hellas Verona,195,94,101,Scotland,4,2,2,0,0,0,0,0,0,0,0,2,1,1,3,1,2,1,0,0,0,0,0,0,0,1.38,65,49,195,0,0.46,-1,-1,-1,27,0.8,0,1.5,1,0,0,0,0,0.8,0.5,0,0.5,0,0.3,0.8,0,0.5,15.3,67.2,0,0.5,0
405,Lorenzo Andrenacci,26,Goalkeeper,Brescia,530,270,260,Italy,6,3,3,0,0,0,0,0,0,0,0,0,0,0,16,6,10,0,0,0,0,0,0,0,0,2.72,33,88,0,0,0,269,272,191,17,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,67.5,0,5.8,0
406,Lorenzo Avogadri,19,Goalkeeper,Sampdoria,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Lorenzo Colombo,19,Forward,AC Milan,8,8,0,Italy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,30,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,100,0,0,0
408,Lorenzo De Silvestri,32,Defender,Torino,2251,1154,1097,Italy,29,15,14,0,0,0,0,0,0,0,0,6,3,3,46,21,25,2,0,0,0,0,0,0,0,1.84,49,78,1126,0,0.08,409,413,163,22,0.5,0.7,1.2,2.2,0.2,0,0,0,0.8,0.7,0.1,0.5,0.2,0.5,0.9,0,0.7,24.3,74.9,0.7,0.8,0
409,Lorenzo Dickmann,24,Defender,SPAL,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,Lorenzo Insigne,29,Forward,Napoli,2823,1418,1405,Italy,37,18,19,8,3,5,6,2,4,5,0,7,4,3,42,18,24,1,0,0.45,0.19,0.26,0.19,0.32,353,1.34,67,76,2823,471,0.03,82,76,-1,3,0.6,0.8,0.2,0.1,0,0,8,6,3.3,2.3,1.5,0.8,0.2,1.3,1.6,6,2.3,44.4,85.4,0.6,2,0.1
411,Lorenzo Pellegrini,24,Midfielder,Roma,2109,1063,1046,Italy,27,14,13,1,0,1,9,5,4,0,0,5,2,3,29,16,13,8,1,0.43,0.38,0.04,0,0.09,2109,1.24,73,78,264,234,0.34,248,9,-1,14,1.1,0.6,1.5,0.6,0,0,1,9,2.1,2.4,0.9,1.2,0.1,0.7,2.6,9,2.4,38.7,81.1,2,2.1,0.3
412,Lorenzo Pirola,19,Defender,Inter Milan,11,0,11,Italy,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,100,0,2,0
413,Lorenzo Tonelli,31,Defender,Sampdoria,705,416,289,Italy,9,5,4,0,0,0,0,0,0,0,0,1,1,0,15,10,5,4,0,0,0,0,0,0,0,1.91,47,78,176,0,0.51,275,270,171,15,1.4,0.4,1.3,2.6,0.8,0,0,0,0.6,0,0.7,0.9,0,0.1,0.6,0,0,41.3,81.7,0,3.8,0
414,Lorenzo Venuti,26,Defender,Fiorentina,856,441,415,Italy,16,6,10,0,0,0,1,0,1,0,0,5,4,1,10,5,5,4,0,0.11,0.11,0,0,0,0,1.05,86,54,214,856,0.42,374,146,36,30,1.3,0.7,1.1,0.9,0.1,0,0,1,0.3,0.5,0.4,0.8,0,0.3,0.3,1,0.5,25.6,83.6,0.4,1.1,0
415,Ľubomír Tupta,23,Forward,Hellas Verona,0,0,0,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Luca Ceppitelli,31,Defender,Cagliari,1248,810,438,Italy,16,9,7,2,0,2,0,0,0,0,0,3,2,1,17,9,8,5,0,0.14,0,0.14,0,0.41,624,1.23,73,78,250,0,0.36,139,339,80,4,1.4,1.4,0.5,4,1.1,1,2,0,0.3,0.1,0,0.6,0,0.1,0.3,0,0.1,32.6,77.2,0,3,0
417,Luca Cigarini,34,Midfielder,Cagliari,1604,832,772,Italy,22,12,10,0,0,0,4,3,1,0,0,1,1,0,29,13,16,8,1,0.22,0.22,0,0,0,0,1.63,55,73,201,401,0.45,343,51,-1,23,1.7,0.9,1.7,1.2,0.5,0,0,4,0.3,2,0.3,1.3,0,0.4,0.8,4,2,52.4,84,1,3.7,0
418,Luca Coccolo,23,Defender,Juventus,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,Luca Falbo,21,Defender,Lazio,1,0,1,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0
420,Luca Gagliano,20,Forward,Cagliari,52,46,6,Italy,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3.46,1.73,1.73,1.96,0,52,0,0,26,0,52,0,-1,-1,-1,7,0,0.5,1.5,0,0,0,1,1,1,0.5,0,0.5,0,0,1,1,0.5,4.5,77.8,0,0.5,0
421,Luca Marrone,31,Midfielder,Hellas Verona,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Luca Mazzitelli,25,Midfielder,Sassuolo,11,11,0,Italy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,96.3,0,0,0
423,Luca Pellegrini,22,Defender,Cagliari,1913,1014,899,Italy,24,12,12,0,0,0,5,4,1,0,0,2,1,1,35,18,17,10,0,0.24,0.24,0,0,0,0,1.65,55,80,191,383,0.47,345,46,141,19,1.3,0.9,1.3,1.6,0.1,0,0,5,0.6,0.9,1.3,0.9,0,0.9,1.5,5,0.9,32.8,76.1,0.9,1.5,0
424,Luca Ranieri,28,Defender,Fiorentina,232,142,90,Italy,3,2,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,1,0,0,0,0,0,0,1.55,58,77,116,0,0.78,-1,-1,-1,27,0.7,0.7,1.7,2,0,0,0,0,1,1.7,1.3,0.3,0,0,0.3,0,1.7,51.7,81.3,0.3,2,0
425,Luca Rigoni,36,Midfielder,Parma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,Luca Rossettini,35,Defender,Lecce,2261,1047,1214,Italy,26,12,14,0,0,0,2,1,1,0,0,2,1,1,54,22,32,5,0,0.08,0.08,0,0,0,0,2.15,42,87,452,1131,0.2,305,187,181,26,1,1.3,0.7,4.7,0.8,0,0,2,0.2,0.2,0.1,0.3,0,0.1,0,2,0.2,40.7,85.3,0,3.8,0
