,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
219,Georginio Wijnaldum,30,Midfielder,Liverpool,2948,1520,1428,Netherlands,37,19,18,4,3,1,0,0,0,0,0,14,7,7,28,13,15,0,0,0.12,0,0.12,0.18,0.06,737,0.85,105,80,0,0,0,134,311,-1,7,1,0.5,0.4,0.1,0.9,0.8,0.1,0,4,0,1,0.5,1.1,0.9,0,0.8,1.2,0,0.5,43.9,90.8,0,1.1,0
220,Gerard Deulofeu,27,Forward,Watford,2109,1063,1046,Spain,28,14,14,4,2,2,5,3,2,1,0,9,7,2,32,14,18,3,0,0.38,0.21,0.17,0.17,0.17,527,1.37,66,75,703,422,0.13,102,45,-1,4,1.2,0.9,1,0,0.2,1.7,0,0,4,5,2.3,1.6,2.2,0.8,0.6,1.9,2.4,5,1.6,25.8,80.2,0.5,0.8,0
221,Giovani Lo Celso,25,Midfielder,Tottenham Hotspur,1487,806,681,Argentina,28,13,15,0,0,0,2,0,2,0,0,6,4,2,16,7,9,6,0,0.12,0.12,0,0,0,0,0.97,93,53,248,744,0.36,293,110,-1,17,1.8,0.3,1,0,0.6,1.7,0.1,0,0,2,0.6,1,1.1,1.6,0,1.1,1.5,2,1,34.5,85,0.4,1.5,0.1
222,Giovanni McGregor,0,Midfielder,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,Glenn Murray,37,Forward,Brighton & Hove Albion,786,394,392,England,23,13,10,1,0,1,1,0,1,0,0,5,3,2,9,3,6,0,0,0.23,0.11,0.11,0,0.23,786,1.03,87,34,0,786,0,148,123,-1,10,0.2,0,0.7,0,0.5,0.3,0.1,0,1,1,0.8,0.1,0,0.7,0.4,0.7,1.1,1,0.1,7.3,61.7,0,0,0
224,Gonçalo Bento Soares Cardoso,20,Defender,West Ham United,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Granit Xhaka,28,Midfielder,Arsenal,2590,1213,1377,Switzerland,31,14,17,1,1,0,2,1,1,0,0,10,5,5,31,15,16,10,0,0.1,0.07,0.03,0.07,0,2590,1.08,84,84,259,1295,0.35,241,179,-1,16,1.5,0.7,1.8,0.1,1.8,1,0.5,0,1,2,0.4,0.5,0.8,1,0,0.4,0.9,2,0.5,61.4,88.1,0.1,4.1,0
226,Grant Hanley,29,Defender,Norwich City,1262,642,620,Scotland,15,8,7,0,0,0,0,0,0,0,0,3,2,1,24,9,15,4,0,0,0,0,0,0,0,1.71,53,84,316,0,0.29,345,328,140,22,1.6,2.1,0.8,0.3,5.1,0.4,1.2,1,0,0,0.5,0,0.1,1.3,0,0.1,0.3,0,0,43.9,82.8,0,2.1,0
227,Gylfi Sigurdsson,31,Midfielder,Everton,2562,1270,1292,Iceland,35,18,17,2,2,0,3,1,2,1,0,9,6,3,41,15,26,3,0,0.18,0.11,0.07,0.14,0,1281,1.44,62,73,854,854,0.11,196,122,-1,6,1.4,1.1,1,0,0.4,1.5,0.1,0,2,3,1.3,1.5,0.5,0.7,0.1,0.7,1.2,3,1.5,29.1,83.4,1.1,1.3,0
228,Hamza Choudhury,23,Midfielder,Leicester City,889,405,484,England,20,11,9,1,0,1,1,1,0,0,0,7,5,2,10,6,4,4,1,0.2,0.1,0.1,0,0.19,889,1.01,89,44,222,889,0.4,157,134,-1,11,0.9,1.2,0.6,0,0.6,1.1,0.3,0,1,1,0.4,0.2,0.2,0.4,0,0.3,0.7,1,0.2,24.8,86.1,0,1,0
229,Harry Kane,27,Forward,Tottenham Hotspur,2590,1345,1245,England,29,15,14,18,9,9,2,2,0,2,0,6,5,1,34,11,23,4,0,0.69,0.07,0.63,0.6,0.65,144,1.18,76,89,648,1295,0.14,8,169,-1,1,0.6,0.2,1.3,0,1,0.4,0.2,0,18,2,2.8,0.9,1,1.5,0.7,1.1,2.3,2,0.9,19.1,66.7,0.1,0.8,0.2
230,Harry Lewis,23,Goalkeeper,Southampton,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Harry Maguire,28,Defender,Manchester United,3420,1710,1710,England,38,19,19,1,0,1,1,1,0,0,0,13,7,6,32,15,17,6,0,0.05,0.03,0.03,0,0.05,3420,0.84,107,90,570,3420,0.16,245,238,20,8,1,1.9,0.9,0.4,4.1,0.4,0.6,0,1,1,0.8,0.4,0.2,0.6,0.2,0.2,0.3,1,0.4,66.3,86.7,0,4.4,0
232,Harry Wilson,24,Midfielder,AFC Bournemouth,1653,808,845,Wales,31,14,17,7,2,5,0,0,0,0,0,4,3,1,31,14,17,2,0,0.38,0,0.38,0.22,0.53,236,1.69,53,53,827,0,0.11,40,389,-1,2,0.7,0.4,0.4,0,0.4,0.7,0.1,0,7,0,1.8,0.5,0.5,1.3,0,0.7,1.1,0,0.5,18.5,76,0.1,1.4,0.1
233,Harry Winks,25,Midfielder,Tottenham Hotspur,2226,1183,1043,England,31,17,14,0,0,0,0,0,0,0,0,7,5,2,29,12,17,9,0,0,0,0,0,0,0,1.17,77,72,247,0,0.36,415,392,-1,20,1.3,1.2,0.8,0,1,1.2,0.3,0,0,0,0.5,0.6,0.5,0.7,0,0.5,0.8,0,0.6,54.6,90.3,0.2,2.5,0.1
234,Harvey Elliot,0,Forward,Liverpool,6,6,0,England,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Harvey Lewis Barnes,23,Midfielder,Leicester City,2091,1151,940,England,36,19,17,6,4,2,8,6,2,0,0,12,8,4,23,10,13,0,0,0.6,0.34,0.26,0.31,0.19,349,0.99,91,58,0,261,0,68,15,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,Harvey White,19,Midfielder,Tottenham Hotspur,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,Hector Bellerin,26,Defender,Arsenal,1159,521,638,Spain,15,7,8,1,0,1,0,0,0,0,0,6,3,3,16,7,9,2,0,0.08,0,0.08,0,0.14,1159,1.24,72,77,580,0,0.16,176,327,72,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,Henri Lansbury,30,Midfielder,Aston Villa,188,11,177,England,10,4,6,0,0,0,0,0,0,0,0,3,3,0,6,1,5,0,0,0,0,0,0,0,0,2.87,31,19,0,0,0,-1,-1,-1,24,0.6,0,0.4,0,0.2,0.6,0,0,0,0,0.2,0.2,0,0.1,0,0,0.7,0,0.2,8.2,78,0,0.7,0
239,Henrikh Mkhitaryan,32,Midfielder,Arsenal,111,23,88,Armenia,3,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,37,111,0,0.81,-1,-1,-1,25,0,0,0.7,0,0.3,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.3,1,1.3,0,0.7,23,79.7,0,0.3,0.3
240,Heung-Min Son,28,Forward,Tottenham Hotspur,2485,1321,1164,South Korea,30,16,14,11,7,4,10,6,4,0,1,8,6,2,30,10,20,2,2,0.76,0.36,0.4,0.48,0.31,226,1.09,83,83,621,249,0.14,37,13,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Heurelho da Silva Gomes,40,Goalkeeper,Watford,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,Hugo Lloris,34,Goalkeeper,Tottenham Hotspur,1808,990,818,France,21,11,10,0,0,0,0,0,0,0,0,6,5,1,21,6,15,0,0,0,0,0,0,0,0,1.05,86,86,0,0,0,411,410,47,27,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6,67.1,0,5.8,0
243,Ibrahim Amadou,28,Midfielder,Norwich City,757,360,397,Cameroon,11,4,7,0,0,0,0,0,0,0,0,2,0,2,19,12,7,1,0,0,0,0,0,0,0,2.26,40,69,757,0,0.12,292,288,-1,13,1.6,1.5,0.7,0.3,5,0.7,0.5,0,0,0,0.5,0.1,0.2,0.2,0,0.3,0.1,0,0.1,33.5,87,0.1,1.4,0
244,Ignacio Pussetto,25,Midfielder,Watford,67,28,39,Argentina,7,4,3,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,1.34,67,10,67,0,1.34,-1,-1,-1,12,1,0.4,0.4,0,0.4,0.7,0.1,0,0,0,0,0,0.3,0.3,0,0.3,0.4,0,0,4.1,58.6,0.1,0.3,0
245,İlkay Gündoğan,30,Midfielder,Manchester City,2015,1057,958,Germany,31,17,14,2,2,0,1,1,0,1,1,12,8,4,24,7,17,7,0,0.13,0.04,0.09,0.17,0,1008,1.07,84,65,288,2015,0.31,172,232,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Indiana Vassilev,20,Midfielder,Aston Villa,47,19,28,USA,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.91,47,12,0,0,0,-1,-1,-1,15,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0.3,0.5,0.5,0.3,0,0,2.8,63.6,0,0,0
247,Isaac Ajayi Success,25,Forward,Watford,65,33,32,Nigeria,5,3,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1.38,65,13,65,0,1.38,-1,-1,-1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Isaac Hayden,26,Midfielder,Newcastle United,2226,1260,966,England,29,16,13,1,1,0,2,2,0,0,0,9,6,3,28,14,14,5,1,0.12,0.08,0.04,0.07,0,2226,1.13,80,77,371,1113,0.24,225,156,-1,16,1.9,1.3,0.9,0,1.1,1,0.2,0,1,2,0.6,0.5,0.9,0.7,0.1,0.6,1,2,0.5,27.6,79,0.2,0.6,0
249,Ismaïla Sarr,23,Midfielder,Watford,2030,1066,964,Senegal,28,15,13,5,4,1,4,2,2,0,0,7,6,1,32,12,20,1,0,0.4,0.18,0.22,0.34,0.09,406,1.42,63,73,2030,508,0.04,81,68,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Issa Diop,24,Defender,West Ham United,2766,1504,1262,France,32,17,15,3,2,1,1,0,1,0,0,5,2,3,52,29,23,8,0,0.13,0.03,0.1,0.12,0.07,922,1.69,53,86,346,2766,0.26,156,250,137,7,0.8,1.5,1,1,5.1,0.3,0.7,0,3,1,0.5,0.2,0.2,0.3,0,0.2,0.3,1,0.2,30.4,78,0,1.5,0
251,Jack Cork,31,Midfielder,Burnley,2618,1346,1272,England,30,15,15,0,0,0,0,0,0,0,0,12,7,5,40,18,22,1,0,0,0,0,0,0,0,1.38,65,87,2618,0,0.03,319,414,-1,19,1.2,0.9,1.1,0,1.5,1.7,0.4,0,0,0,0.6,0.4,0.9,0.8,0,1.2,1.5,0,0.4,30.8,77.9,0,1.6,0
252,Jack Grealish,25,Midfielder,Aston Villa,3234,1620,1614,England,36,18,18,8,3,5,6,5,1,0,1,7,7,0,60,27,33,8,0,0.39,0.17,0.22,0.17,0.28,404,1.67,54,90,404,539,0.22,84,75,-1,1,0.8,0.6,0.9,0,0.3,0.6,0.3,0,8,6,2,2.5,2,4.6,0.1,1.6,1.9,6,2.5,38.1,84.8,0.8,2.3,0.1
253,Jack O'Connell,27,Defender,Sheffield United,2915,1620,1295,England,33,18,15,0,0,0,1,1,0,0,0,12,8,4,28,14,14,4,0,0.03,0.03,0,0,0,0,0.86,104,88,729,2915,0.12,326,245,22,25,0.7,1.3,0.6,0.4,4.4,0.3,0.5,0,0,1,0.4,0.5,0.3,0.5,0.1,0.3,0.6,1,0.5,47.2,73.5,0.3,3.8,0
254,Jack Robinson,27,Defender,Sheffield United,505,90,415,England,6,1,5,0,0,0,0,0,0,0,0,1,0,1,10,0,10,0,0,0,0,0,0,0,0,1.78,51,84,0,0,0,295,307,147,15,1.7,1.3,0.7,0.5,3.7,0.8,0.8,0,0,0,0,0.3,0.3,0.7,0.2,0.2,0.7,0,0.3,41.5,78.7,0.2,2.3,0
255,Jack Rodwell,30,Midfielder,Sheffield United,15,0,15,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,-1,-1,-1,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0
256,Jack Simpson,24,Defender,AFC Bournemouth,238,145,93,England,4,2,2,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,1.89,48,60,0,0,0,-1,-1,-1,24,1.3,0.5,0.3,0,3,1.5,0,0,0,0,0.3,0.3,1,0.3,0,0.5,0.3,0,0.3,23.3,69.9,0,0.3,0
257,Jack Stacey,25,Midfielder,AFC Bournemouth,1550,746,804,England,19,9,10,0,0,0,2,2,0,0,0,2,1,1,26,11,15,2,0,0.12,0.12,0,0,0,0,1.51,60,82,775,775,0.12,257,113,-1,21,1.1,0.9,0.5,0.1,2.8,0.7,0.6,0,0,2,0.3,0.5,0.8,0.5,0.1,0.6,0.8,2,0.5,31.6,74,0.2,1.5,0
258,Jack Stephens,27,Defender,Southampton,2452,1209,1243,England,28,14,14,1,0,1,3,1,2,0,0,7,3,4,35,17,18,5,1,0.15,0.11,0.04,0,0.07,2452,1.28,70,88,409,817,0.22,240,129,85,10,1.6,1.1,0.5,0.5,4.1,0.8,0.8,0,1,3,0.2,0.3,0.3,0.5,0,0.1,0.6,3,0.3,45.6,72.4,0,3.6,0.1
259,Jack Wilshere,29,Midfielder,West Ham United,211,110,101,England,8,4,4,0,0,0,0,0,0,0,0,2,1,1,4,4,0,0,0,0,0,0,0,0,0,1.71,53,26,0,0,0,-1,-1,-1,27,0.1,0.1,0.1,0,0,0.5,0,0,0,0,0,0,0.1,1,0,1.1,1,0,0,9.4,82.7,0,0.1,0
260,Jack Young,0,Forward,Newcastle United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Jacob Maddox,22,Midfielder,Southampton,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,Jaïro Riedewald,24,Defender,Crystal Palace,763,279,484,Netherlands,17,7,10,0,0,0,0,0,0,0,0,4,1,3,9,3,6,0,0,0,0,0,0,0,0,1.06,85,45,0,0,0,302,261,48,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,Jake Eastwood,24,Goalkeeper,Sheffield United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,Jake Vokins,21,Defender,Southampton,90,90,0,England,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,24,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,2,0,1,58,79.3,0,3,0
265,Jamal Lascelles,27,Defender,Newcastle United,2079,1010,1069,England,24,12,12,1,1,0,0,0,0,0,0,8,6,2,26,7,19,5,0,0.04,0,0.04,0.09,0,2079,1.13,80,87,416,0,0.22,229,276,54,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,Jamal Lewis,23,Midfielder,Norwich City,2304,1214,1090,Northern Ireland,28,15,13,1,1,0,0,0,0,0,0,2,1,1,54,28,26,4,0,0.04,0,0.04,0.07,0,2304,2.11,43,82,576,0,0.16,228,330,-1,10,1.8,0.9,0.5,0.1,2,0.5,0.4,0,1,0,0.3,0.5,1.2,0.8,0.1,0.8,1.3,0,0.5,37.3,78.9,0.4,1.1,0
267,James Chester,32,Defender,Aston Villa,0,0,0,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,James Daly,21,Forward,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,James Garner,20,Defender,Manchester United,8,0,8,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11.25,8,8,0,0,0,-1,-1,-1,14,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14,100,0,1,0
270,James Justin,21,Midfielder,Leicester City,1010,460,550,England,13,6,7,0,0,0,1,1,0,0,0,5,5,0,12,1,11,1,0,0.09,0.09,0,0,0,0,1.07,84,78,1010,1010,0.09,369,147,-1,22,2.8,0.8,0.6,0.3,1.8,0.8,0.5,1,0,1,0.5,0.9,0.6,1.5,0.1,0.9,1.4,1,0.9,52.5,82.6,0.5,1.5,0
271,James Maddison,24,Midfielder,Leicester City,2628,1315,1313,England,31,15,16,6,3,3,3,0,3,0,0,10,5,5,25,14,11,4,0,0.31,0.1,0.21,0.21,0.21,438,0.86,105,85,657,876,0.14,87,138,-1,4,1.9,0.3,1.2,0,0.2,1.5,0,0,6,3,2.4,2.5,1.6,2.8,0.1,0.9,1.8,3,2.5,47.5,83,1.9,2.3,0.2
272,James McArthur,33,Midfielder,Crystal Palace,3105,1607,1498,Scotland,37,19,18,0,0,0,3,2,1,0,0,10,6,4,38,17,21,6,0,0.09,0.09,0,0,0,0,1.1,82,84,518,1035,0.17,334,154,-1,23,2.4,1.6,1.5,0,1.3,1.9,0.5,0,0,3,0.8,0.9,0.8,0.9,0.1,1.1,1.5,3,0.9,38.6,78.5,0.2,1.7,0
273,James McCarthy,30,Midfielder,Crystal Palace,1668,787,881,Republic of Ireland,33,15,18,0,0,0,0,0,0,0,0,7,4,3,27,10,17,9,0,0,0,0,0,0,0,1.46,62,51,185,0,0.49,337,341,-1,18,2.5,0.7,0.9,0,0.3,1.1,0.2,0,0,0,0.4,0.5,0.2,0.5,0,0.3,0.5,0,0.5,23.7,77.8,0.3,1.6,0
274,James Milner,35,Midfielder,Liverpool,926,560,366,England,22,12,10,2,1,1,2,1,1,2,0,8,3,5,9,7,2,4,0,0.39,0.19,0.19,0.16,0.25,463,0.87,103,42,232,463,0.39,94,61,-1,11,0.7,0.3,0.5,0.2,0.7,0.9,0.1,0,2,2,0.5,0.5,0.5,0.5,0,0.3,0.4,2,0.5,34,87,0.1,2.2,0.1
275,James Tarkowski,28,Defender,Burnley,3420,1710,1710,England,38,19,19,2,1,1,2,1,1,0,0,15,8,7,48,22,26,10,0,0.11,0.05,0.05,0.05,0.05,1710,1.26,71,90,342,1710,0.26,220,214,79,5,1.7,1.7,1.3,0.4,5.3,0.6,1.2,0,2,2,0.6,0.4,0.3,0.8,0.1,0.1,0.4,2,0.4,35.5,70.8,0,2.8,0
276,James Tomkins,32,Defender,Crystal Palace,1584,803,781,England,18,9,9,1,0,1,1,1,0,0,0,3,1,2,23,12,11,5,0,0.11,0.06,0.06,0,0.12,1584,1.31,69,88,317,1584,0.28,216,190,93,9,1.6,1.2,0.8,0.3,5.5,0.4,0.8,0,1,1,0.5,0.1,0.1,0.6,0.1,0.1,0.3,1,0.1,37.3,79.4,0,2.6,0
277,James Ward-Prowse,26,Midfielder,Southampton,3420,1710,1710,England,38,19,19,5,2,3,3,1,2,1,2,9,3,6,56,33,23,9,0,0.21,0.08,0.13,0.11,0.16,684,1.47,61,90,380,1140,0.24,129,166,-1,2,2.4,1.6,1.5,0.1,1.9,1.4,0.4,0,5,3,1.5,1.6,0.4,1.1,0,0.6,0.7,3,1.6,43.8,80.9,1.5,2.1,0
278,Jamie Vardy,34,Forward,Leicester City,3034,1594,1440,England,35,19,16,23,12,11,5,4,1,4,1,12,8,4,35,15,20,2,0,0.83,0.15,0.68,0.68,0.69,132,1.04,87,87,1517,607,0.06,6,89,-1,1,0.4,0.1,0.6,0,0.6,0.1,0.1,0,23,5,2.5,0.9,0.7,0.3,0.8,0.5,1.5,5,0.9,12.6,70.6,0.2,0.2,0
279,Jan Bednarek,25,Defender,Southampton,3058,1530,1528,Poland,34,17,17,1,1,0,1,0,1,0,0,7,3,4,53,30,23,4,0,0.06,0.03,0.03,0.06,0,3058,1.56,58,90,765,3058,0.12,247,240,126,11,1.9,2.3,1,0.6,5.7,0.9,0.7,1,1,1,0.2,0.1,0.1,0.4,0,0,0.3,1,0.1,45.2,75.3,0,2.5,0
280,Jan Vertonghen,34,Defender,Tottenham Hotspur,1644,689,955,Belgium,23,9,14,1,0,1,1,1,0,0,0,5,3,2,23,7,16,2,0,0.11,0.05,0.05,0,0.09,1644,1.26,71,71,822,1644,0.11,224,217,78,11,1.7,1.4,0.3,0.3,2.9,0.5,0.4,0,1,1,0.2,0.1,0.2,0.7,0,0.3,0.4,1,0.1,47.9,82.8,0,1.7,0
281,Jannik Vestergaard,28,Defender,Southampton,1497,676,821,Denmark,19,9,10,1,1,0,0,0,0,0,0,4,0,4,25,16,9,3,0,0.06,0,0.06,0.13,0,1497,1.5,60,79,499,0,0.18,203,401,118,9,1,1.4,0.5,0.6,5.1,0.9,0.5,0,1,0,0.6,0.3,0.2,0.5,0,0.1,0.6,0,0.3,43.3,77.1,0.1,2.2,0
282,Japhet Tanganga,22,Defender,Tottenham Hotspur,526,256,270,England,6,3,3,0,0,0,0,0,0,0,0,2,1,1,7,4,3,1,0,0,0,0,0,0,0,1.2,75,88,526,0,0.17,304,336,63,25,2.8,1.8,1.3,0.3,4.8,1.2,1,0,0,0,0.5,0.2,1,0.7,0,0.8,2.2,0,0.2,33.5,81.1,0,1,0
283,Jarrad Branthwaite,18,Midfielder,Everton,298,164,134,England,4,2,2,0,0,0,0,0,0,0,0,1,0,1,5,4,1,0,0,0,0,0,0,0,0,1.51,60,75,0,0,0,420,420,-1,23,2,0.5,1,0.3,2.8,0.5,0.8,0,0,0,0,0,0.3,0.8,0,0,0.8,0,0,55.8,87.9,0,3.3,0
284,Jarrod Bowen,24,Forward,West Ham United,922,463,459,England,13,6,7,1,1,0,4,3,1,0,0,1,0,1,13,7,6,0,0,0.49,0.39,0.1,0.19,0,922,1.27,71,71,0,231,0,162,10,-1,14,1.5,1.2,0.3,0,0.3,1,0,0,1,4,1.8,1.2,1.2,1.5,0.1,1.1,1.5,4,1.2,16.4,77,1.2,1,0
285,Javier Hernandez,32,Forward,West Ham United,107,24,83,Mexico,2,1,1,1,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0.84,0,0.84,0,1.08,107,2.52,36,54,0,0,0,-1,-1,-1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Javier Manquillo Gaitán,26,Defender,Newcastle United,1599,957,642,Spain,21,12,9,0,0,0,1,0,1,0,0,7,4,3,20,12,8,5,0,0.06,0.06,0,0,0,0,1.13,80,76,320,1599,0.28,377,201,53,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,Jay Rodriguez,31,Forward,Burnley,2007,927,1080,England,36,19,17,8,3,5,1,1,0,1,0,14,8,6,32,13,19,1,0,0.4,0.04,0.36,0.29,0.42,251,1.43,63,56,2007,2007,0.04,44,230,-1,2,0.8,0.1,0.7,0,0.3,0.7,0.2,0,8,1,1.9,0.2,0.5,0.4,0.6,1.2,1.7,1,0.2,12.9,69.8,0,0.2,0
288,Jean-Philippe Gbamin,25,Midfielder,Everton,135,90,45,Côte d'Ivoire,2,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,-1,-1,-1,17,2,0.5,1,0,2,0.5,0,0,0,0,0,0,1,1,0,2,1,0,0,35,71.4,0,1,0
289,Jed Steer,28,Goalkeeper,Aston Villa,8,0,8,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0
290,Jeff Hendrick,29,Midfielder,Burnley,1935,1042,893,Republic of Ireland,24,12,12,2,1,1,2,1,1,0,0,10,6,4,29,13,16,8,0,0.19,0.09,0.09,0.09,0.1,968,1.35,67,81,242,968,0.37,167,151,-1,8,0.8,0.8,0.7,0,0.6,0.8,0.3,0,2,2,0.9,0.6,0.9,0.7,0.2,1.2,1.6,2,0.6,22.7,75.6,0.3,0.8,0
291,Jefferson Lerma,26,Midfielder,AFC Bournemouth,2708,1404,1304,Colombia,33,18,15,1,1,0,2,0,2,0,0,4,2,2,48,22,26,13,1,0.1,0.07,0.03,0.06,0,2708,1.6,56,82,208,1354,0.43,246,177,-1,10,1.6,1.7,1.3,0,1.5,0.8,0.4,0,1,2,0.9,0.4,0.8,1.1,0,0.5,0.9,2,0.4,42.4,78.7,0,2.9,0
