,Player,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
549,Fabio Depaoli,0.6,0.6,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.6,1.0,0.0,0.6,17.0,82.4,0.0,0.4,0.0
550,Samuel Di Carmine,0.2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.4,0.0,0.5,0.7,0.0,0.0,8.5,78.7,0.0,0.4,0.0
551,Hidde ter Avest,0.8,0.3,0.5,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,1.2,0.0,0.0,26.5,78.0,0.0,1.3,0.2
552,Luca Mora,0.8,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.5,0.0,0.8,1.0,0.0,0.0,14.5,65.5,0.0,0.0,0.0
553,Giovanni Crociata,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5,1.5,0.0,0.5,6.5,76.9,0.0,0.0,0.0
554,Radja Nainggolan,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,9.5,81.6,0.0,0.3,0.0
555,Daniel Maldini,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.0,0.4,0.0,0.0,2.6,92.3,0.2,0.2,0.0
556,Fabio Pisacane,0.6,0.2,0.4,1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,18.0,85.6,0.0,0.6,0.0
557,Luis Rojas,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,0.0,0.0,0.9,1.3,0.0,0.1,6.4,77.8,0.0,0.0,0.0
558,Mattia Sprocati ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0
559,Giuseppe Di Serio,0.1,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.3,0.1,0.4,1.1,0.1,0.8,0.6,0.0,0.1,4.6,75.3,0.0,0.1,0.0
560,Musa Juwara,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.0,0.4,0.6,0.0,0.0,4.4,81.8,0.0,0.2,0.0
561,Kiril Despodov,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,Fabrizio Caligara,0.6,0.3,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.3,0.5,0.0,0.2,5.1,76.5,0.3,0.3,0.0
563,Vasco Regini,0.7,0.3,0.3,1.0,0.3,1.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,10.3,90.3,0.3,0.7,0.0
564,Stanislav Lobotka,0.1,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,8.5,90.6,0.0,0.3,0.0
565,Eduardo Henrique,0.3,0.4,1.0,0.4,0.1,0.0,1.0,0.0,0.5,0.3,0.7,0.8,0.1,0.9,0.5,0.0,0.3,21.8,82.2,0.0,0.4,0.0
566,Viktor Kovalenko,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
567,Vincenzo Millico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.7,75.0,0.3,0.3,0.0
568,Cristian Dell'Orco,0.1,0.9,0.1,0.9,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.4,0.0,0.0,15.8,77.0,0.0,0.9,0.0
569,Matteo Tramoni,0.7,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.3,0.0,0.0,2.7,68.8,0.0,0.0,0.0
570,Davide Ghislandi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0
571,Emmanuel Gyabuaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
572,Jacopo Dezi ,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.5,0.0,0.5,1.5,0.0,0.5,20.0,82.5,0.0,1.0,0.0
573,Antonio Barreca,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.3,10.0,80.0,0.3,0.7,0.0
574,Fabio Depaoli,0.5,0.5,2.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.0,0.5,7.0,71.4,0.0,0.5,0.0
575,Kristoffer Askildsen,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.5,0.5,0.0,0.0,3.0,55.6,0.0,0.2,0.0
576,Philip Yeboah Ankrah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,Andrea Rispoli,0.3,0.3,0.4,0.6,0.2,0.0,0.0,0.0,0.2,0.5,0.1,0.2,0.1,0.2,0.4,0.0,0.5,12.8,72.0,0.4,0.4,0.0
578,Amad Diallo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,90.0,0.0,1.0,0.0
579,Denis Dragus,0.3,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.4,0.2,0.7,1.0,0.0,0.0,7.4,70.1,0.1,0.1,0.0
580,Jérôme Onguéné,0.5,0.5,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,24.0,84.4,0.0,0.5,0.0
581,Márk Kosznovszky ,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,97.4,0.0,0.0,0.0
582,Siriki Sanogo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,100.0,0.0,1.0,0.0
583,Wisdom Amey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0
584,Luca Siligardi ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,1.0,0.0,1.0,7.0,71.4,0.5,0.0,0.0
585,Christian Maggio,1.1,0.3,0.8,0.5,0.1,0.0,0.0,0.0,0.3,0.0,0.4,0.9,0.0,0.3,0.1,0.0,0.0,14.0,75.9,0.0,0.5,0.0
586,Kacper Urbanski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,85.7,0.0,1.0,0.0
587,Manuel Gasparini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0
588,Tomislav Gomelt,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,94.4,0.0,1.0,0.0
589,Giuseppe Mastinu,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.7,0.0,0.0,4.0,75.0,0.0,0.3,0.0
590,Patrick Cutrone,0.4,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.6,0.4,0.0,0.0,4.5,78.0,0.0,0.0,0.0
591,Antonio Raimondo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
592,Giacomo Vrioni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,100.0,0.0,0.0,0.0
593,Isaac Karamoko,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
594,Nikita Contini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,Radu Dragusin,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0
596,Stefano Turati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,Justin Kluivert,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,4.5,66.7,0.0,1.5,0.0
598,Simone Rabbi,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.3,0.3,0.5,1.0,1.0,0.5,1.8,57.1,0.0,0.0,0.0
599,Tòfol Montiel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.5,66.7,0.0,0.5,0.0
600,Arturo Calabresi,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.7,0.0,1.0,0.0
601,Nicolò Armini,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,0.0,1.0,0.0
602,Federico Ravaglia,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,82.5,0.0,4.0,0.0
603,Edoardo Vergani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
604,Federico Marchetti,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,80.8,0.0,3.8,0.0
605,Aleksandr Kokorin,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,7.5,83.3,0.0,0.0,0.0
606,Antonio Palumbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
607,Nicolás Schiappacasse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
608,Martin Palumbo,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4.0,41.7,0.0,0.0,0.0
609,Petar Micin,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,88.9,0.0,1.0,0.0
610,Djavan Anderson,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.0,7.7,78.3,0.0,0.0,0.0
611,Antonio Mazzotta,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,0.0,0.0
612,Raul Moro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
613,Riccardo Calafiori,0.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,0.7,0.0,0.0,12.3,78.4,0.0,0.0,0.0
614,Augustus Kargbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,7.0,85.7,0.0,0.0,0.0
615,Andrea Adorante ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
616,Lorenzo Del Pinto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,62.5,0.0,1.0,0.0
617,Simone Colombi ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,69.6,0.0,9.0,0.0
618,Chaka Traorè ,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.3,1.3,0.0,0.0,3.3,60.0,0.0,0.0,0.0
619,Nícolas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,82.4,0.0,4.0,0.0
620,Ciprian Tatarusanu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,88.9,0.0,2.0,0.0
