,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
444,Mohamed Salisu Abdul Karim,22,Defender,Southampton,841,418,423,Ghana,12,7,5,0,0,0,0,0,0,0,0,0,0,0,17,4,13,1,0,0,0,0,0,0,0,1.82,49,70,841,0,0.11,281,260,147,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,Moise Kean,21,Forward,Everton,13,12,1,Italy,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,-1,24,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,3,100,0,0,0
446,Moisés Isaac Caicedo Corozo,20,Forward,Brighton & Hove Albion,0,0,0,Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,Morgan Gibbs-White,21,Midfielder,Wolverhampton Wanderers,410,243,167,England,11,7,4,1,1,0,0,0,0,0,0,2,1,1,6,3,3,1,0,0.22,0,0.22,0.37,0,410,1.32,68,37,410,0,0.22,77,295,-1,9,0.8,0.3,0.5,0,0.1,0.6,0,0,1,0,0.9,0.7,0.7,0.9,0.1,0.5,1.6,0,0.7,20.2,86,0,0.8,0
448,Morgan Sanson,26,Midfielder,Aston Villa,291,213,78,France,9,5,4,0,0,0,0,0,0,0,0,3,1,2,3,3,0,3,0,0,0,0,0,0,0,0.93,97,32,97,0,0.93,277,290,-1,15,0.8,0.4,0.7,0,0.1,0.3,0,0,0,0,0.2,0.1,0.4,0.9,0.2,0.3,1.1,0,0.1,15.3,84.8,0.1,0.7,0
449,Moussa Djenepo,23,Midfielder,Southampton,1239,724,515,Mali,27,13,14,1,1,0,0,0,0,0,0,7,4,3,24,10,14,5,0,0.07,0,0.07,0.12,0,1239,1.74,52,46,248,0,0.36,180,348,-1,11,1.9,0.4,1.1,0,0.4,1.3,0.1,0,1,0,0.5,0.2,1,1.4,0.1,0.6,1.8,0,0.2,14.1,72.8,0,0.3,0
450,Moussa Sissoko,31,Midfielder,Tottenham Hotspur,1575,738,837,France,25,12,13,0,0,0,0,0,0,0,0,9,4,5,19,9,10,3,0,0,0,0,0,0,0,1.09,83,63,525,0,0.17,397,395,-1,16,0.9,0.9,0.9,0,0.9,0.5,0.2,0,0,0,0.1,0.2,0.7,0.4,0,0.6,0.7,0,0.2,30.4,84.4,0,1.2,0
451,N'Golo Kanté,30,Midfielder,Chelsea,2145,953,1192,France,30,14,16,0,0,0,2,1,1,0,0,14,7,7,22,10,12,7,0,0.08,0.08,0,0,0,0,0.92,98,72,306,1073,0.29,368,159,-1,23,2.6,2,1.2,0,0.9,1,0.1,0,0,2,0.3,0.7,0.9,0.2,0,0.5,1.6,2,0.7,51,86.5,0,2.3,0
452,Naby Deco Keïta,26,Midfielder,Liverpool,524,291,233,Guinea,10,5,5,0,0,0,0,0,0,0,0,6,2,4,8,4,4,1,0,0,0,0,0,0,0,1.37,66,52,524,0,0.17,360,354,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,Nampalys Mendy,29,Midfielder,Leicester City,1457,679,778,France,23,12,11,0,0,0,1,0,1,0,0,5,2,3,24,15,9,5,0,0.06,0.06,0,0,0,0,1.48,61,63,291,1457,0.31,334,192,-1,26,1.1,0.6,0.9,0,0.3,0.6,0,0,0,1,0.2,0.2,0.3,1.3,0,0.5,0.8,1,0.2,42.3,91,0,1.1,0
454,Nathan Aké,26,Defender,Manchester City,797,508,289,Netherlands,10,6,4,1,1,0,0,0,0,0,0,3,2,1,12,8,4,4,0,0.11,0,0.11,0.18,0,797,1.36,66,80,199,0,0.45,147,242,100,16,1,0.9,0.8,0.5,2.2,0.1,0.1,0,1,0,0.3,0.1,0,0.4,0,0.1,0.2,0,0.1,75.1,93.1,0,1.4,0
455,Nathan Bishop,21,Goalkeeper,Manchester United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,Nathan Broadhead,23,Forward,Everton,2,0,2,Wales,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0
457,Nathan Redmond,27,Midfielder,Southampton,1731,881,850,England,29,15,14,2,2,0,3,3,0,0,0,5,4,1,34,11,23,1,0,0.26,0.16,0.1,0.2,0,866,1.77,51,60,1731,577,0.05,155,85,-1,8,1,0.4,1.1,0,0.3,0.6,0.1,0,2,3,1.6,1,1.3,0.5,0.1,1.3,1.4,3,1,24,76.8,0.1,0.7,0
458,Nathan Tella,22,Midfielder,Southampton,741,328,413,England,18,8,10,1,1,0,1,1,0,0,0,3,1,2,11,5,6,2,0,0.24,0.12,0.12,0.27,0,741,1.34,67,41,371,741,0.24,139,120,-1,12,0.4,0.2,0.9,0,0.1,0.5,0,0,1,1,0.9,0.3,0.6,1.3,0.3,1.3,1.9,1,0.3,7.5,71.9,0.1,0.1,0
459,Nathan Trott,22,Goalkeeper,West Ham United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,Nathaniel Clyne,30,Defender,Crystal Palace,1147,625,522,England,13,7,6,0,0,0,1,0,1,0,0,1,1,0,21,14,7,2,0,0.08,0.08,0,0,0,0,1.65,55,88,574,1147,0.16,275,153,136,20,1.3,1.4,0.3,0.2,1.6,0.5,0.2,0,0,1,0.3,0.3,0.3,0.2,0,0.2,0.6,1,0.3,34.1,76.3,0.4,1.2,0
461,Nathaniel Phillips,24,Defender,Liverpool,1454,600,854,England,17,7,10,1,0,1,1,0,1,0,0,7,2,5,10,5,5,2,0,0.12,0.06,0.06,0,0.11,1454,0.62,145,86,727,1454,0.12,213,185,6,10,1.3,1.2,1.2,0.5,4.8,0.8,0.8,0,1,1,0.9,0.4,0.1,0.5,0,0.2,0.5,1,0.4,65.7,84.2,0,2.6,0
462,Neal Maupay,24,Forward,Brighton & Hove Albion,2519,1275,1244,France,33,17,16,8,3,5,2,1,1,3,1,11,7,4,31,13,18,2,1,0.36,0.07,0.29,0.21,0.36,315,1.11,81,76,840,1260,0.11,57,172,-1,1,0.6,0.4,0.8,0,0.2,0.6,0,0,8,2,2.2,1,0.7,1.3,0.4,1.5,2.2,2,1,19.7,78.5,0.2,0.4,0.1
463,Neco Williams,20,Midfielder,Liverpool,248,180,68,Wales,6,3,3,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0.36,248,41,248,0,0.36,-1,-1,-1,22,1,1,0.5,0.2,0.7,0.7,0.2,0,0,0,0.3,0.5,0.8,1,0,0.5,0.2,0,0.5,26.2,79.6,0.2,0.5,0
464,Neeskens Kebano,29,Midfielder,Fulham,116,75,41,Congo DR,5,3,2,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,2.33,39,23,0,0,0,-1,-1,-1,25,0,0,0.6,0,0,0.2,0,0,0,0,1.2,0.2,0.6,0.2,0.2,0.4,1.4,0,0.2,7.2,88.9,0,0,0
465,Neil Taylor,32,Defender,Aston Villa,15,0,15,Wales,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6,15,15,15,0,6,-1,-1,-1,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,100,0,0,0
466,Nélson Semedo,27,Defender,Wolverhampton Wanderers,2988,1480,1508,Portugal,34,17,17,1,1,0,1,0,1,0,0,9,5,4,42,19,23,5,0,0.06,0.03,0.03,0.06,0,2988,1.27,71,88,598,2988,0.15,250,239,85,11,2.5,1.2,1.2,0.2,2.1,0.9,0.3,1,1,1,0.7,0.6,1.8,1,0.1,0.8,1.6,1,0.6,46.1,81,0.5,1.6,0
467,Nemanja Matić,32,Midfielder,Manchester United,1099,553,546,Serbia,20,9,11,0,0,0,0,0,0,0,0,5,2,3,16,10,6,2,0,0,0,0,0,0,0,1.31,69,55,550,0,0.16,280,285,-1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,Niall Huggins,20,Forward,Leeds United,37,0,37,Wales,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,-1,-1,-1,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,88.2,0,0,0
469,Nick Pope,29,Goalkeeper,Burnley,2880,1440,1440,England,32,16,16,0,0,0,0,0,0,0,0,11,3,8,37,18,19,1,0,0,0,0,0,0,0,1.16,78,90,2880,0,0.03,376,382,67,20,0,0.1,0.1,0,1.3,0,0,0,0,0,0,0.1,0,0.2,0,0,0.1,0,0.1,26.2,44.6,0,8.7,0
470,Nicolas Otamendi,33,Defender,Manchester City,0,0,0,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,Nicolas Pépé,25,Forward,Arsenal,1612,810,802,Côte d'Ivoire,29,15,14,10,4,6,1,0,1,1,0,7,3,4,21,11,10,2,1,0.61,0.06,0.56,0.44,0.67,161,1.17,77,56,537,1612,0.17,13,189,-1,3,0.7,0.4,0.4,0,0.4,0.5,0,0,10,1,1.7,0.4,1,0.9,0.1,0.8,1.9,1,0.4,21.7,81.1,0.2,0.2,0
472,Niels Nkounkou,20,Defender,Everton,81,0,81,France,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1.11,81,41,81,0,1.11,-1,-1,-1,16,2,0,0.5,0,2,2.5,0,0,0,0,0.5,0,1,0,0,0.5,1.5,0,0,14,85.7,0.5,0.5,0
473,Nigel Lonwijk,18,Defender,Wolverhampton Wanderers,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,Nile John,18,Midfielder,Tottenham Hotspur,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Odion Jude Ighalo,32,Forward,Manchester United,9,9,0,Nigeria,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,9,9,0,0,0,-1,-1,-1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,Okay Yokuşlu,27,Midfielder,West Bromwich Albion,1319,677,642,Turkey,16,8,8,0,0,0,1,1,0,0,0,4,3,1,18,6,12,4,0,0.07,0.07,0,0,0,0,1.23,73,82,330,1319,0.27,282,178,-1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Ola Aina,24,Defender,Fulham,2671,1222,1449,Nigeria,31,14,17,2,1,1,1,0,1,0,0,8,4,4,34,17,17,3,0,0.1,0.03,0.07,0.07,0.06,1336,1.15,79,86,890,2671,0.1,194,240,64,6,1.2,1.5,1,0.4,2.6,0.7,0.2,0,2,1,0.5,0.5,0.7,0.8,0.1,0.3,0.9,1,0.5,47.2,78.9,0.3,2.1,0
478,Oleksandr Zinchenko,24,Midfielder,Manchester City,1474,873,601,Ukraine,20,11,9,0,0,0,0,0,0,0,0,10,6,4,11,6,5,0,0,0,0,0,0,0,0,0.67,134,74,0,0,0,303,274,-1,19,1.3,1.2,0.5,0.2,1.3,0.5,0.2,0,0,0,0.8,0.8,0.3,0.2,0.1,0.3,0.8,0,0.8,68.4,89.8,0.3,1.5,0
479,Oliver Burke,24,Midfielder,Sheffield United,1270,686,584,Scotland,25,13,12,1,0,1,1,1,0,0,0,3,3,0,21,12,9,2,0,0.14,0.07,0.07,0,0.15,1270,1.49,60,51,635,1270,0.14,181,171,-1,5,0.6,0.1,0.9,0,0.2,0.8,0,0,1,1,1,0.6,0.6,0.2,0.1,1.1,1.9,1,0.6,10.1,70.2,0,0.1,0
480,Oliver Casey,20,Defender,Leeds United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,Oliver McBurnie,25,Forward,Sheffield United,1316,798,518,Scotland,23,13,10,1,1,0,0,0,0,0,0,1,1,0,25,14,11,2,0,0.07,0,0.07,0.11,0,1316,1.71,53,57,658,0,0.14,177,406,-1,7,0.7,0.3,1,0,1.3,0.5,0.1,0,1,0,1.3,0.7,0.2,1.1,0.2,0.7,1,0,0.7,19.1,57.5,0,0.3,0
482,Oliver Norwood,30,Midfielder,Sheffield United,2226,1211,1015,Northern Ireland,32,18,14,0,0,0,0,0,0,0,0,5,4,1,42,20,22,6,0,0,0,0,0,0,0,1.7,53,70,371,0,0.24,411,391,-1,20,1.5,1.1,0.8,0,1.5,1.6,0.4,0,0,0,0.3,1,0.1,0.3,0,0.2,0.5,0,1,43.9,83.4,1,3.5,0
483,Olivier Giroud,34,Forward,Chelsea,746,415,331,France,17,10,7,4,3,1,0,0,0,0,0,8,5,3,5,2,3,1,0,0.48,0,0.48,0.65,0.27,187,0.6,149,44,746,0,0.12,25,370,-1,8,0.2,0.3,0.9,0,0.6,0.4,0.1,0,4,0,1.7,0.4,0.1,0.4,0.4,0.4,1,0,0.4,12.9,70.3,0.1,0.1,0
484,Ollie Watkins,25,Forward,Aston Villa,3329,1619,1710,England,37,18,19,14,8,6,5,3,2,1,1,14,6,8,43,27,16,4,1,0.51,0.14,0.38,0.44,0.32,238,1.16,77,90,832,666,0.11,37,102,-1,1,0.8,0.2,1.3,0,0.6,0.6,0.1,0,14,5,2.6,1.2,1.1,1.3,0.8,2.3,3.1,5,1.2,21.7,71.5,0.1,0.2,0
485,Oluwasemilogo Adesewo Ibidapo Ajayi,27,Defender,West Bromwich Albion,2779,1265,1514,Nigeria,33,15,18,2,0,2,0,0,0,0,0,3,2,1,67,36,31,4,1,0.06,0,0.06,0,0.12,1390,2.17,41,84,556,0,0.16,211,319,155,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,Oluwatosin Adarabioyo,23,Defender,Fulham,2954,1424,1530,England,33,16,17,0,0,0,0,0,0,0,0,9,5,4,39,21,18,1,0,0,0,0,0,0,0,1.19,76,90,2954,0,0.03,270,245,73,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Onyinye Wilfred Ndidi,24,Midfielder,Leicester City,2179,1216,963,Nigeria,26,14,12,1,1,0,4,2,2,0,0,7,5,2,30,18,12,6,0,0.21,0.17,0.04,0.07,0,2179,1.24,73,84,363,545,0.25,239,74,-1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,Oriol Romeu,29,Midfielder,Southampton,1767,950,817,Spain,21,11,10,1,1,0,1,1,0,0,0,6,5,1,22,9,13,6,0,0.1,0.05,0.05,0.09,0,1767,1.12,80,84,295,1767,0.31,221,205,-1,9,3.3,1.4,1.4,0,0.7,2,0.3,0,1,1,0.7,0.7,0.7,1.1,0,0.9,1.1,1,0.7,60.7,82.6,0.1,1.8,0
489,Oskar Buur,23,Defender,Wolverhampton Wanderers,22,0,22,Denmark,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,-1,-1,-1,26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,14,92.9,0,0,0
490,Owen Otasowie,0,Midfielder,Wolverhampton Wanderers,185,51,134,England,6,2,4,0,0,0,1,1,0,0,0,0,0,0,4,1,3,1,0,0.49,0.49,0,0,0,0,1.95,46,31,185,185,0.49,-1,-1,-1,16,0.8,0.5,0.5,0,0.7,0.2,0.2,0,0,1,0.7,0.3,0.5,1,0,0.5,1.2,1,0.3,9.8,72.9,0,0,0
491,Ozan Muhammed Kabak,21,Defender,Liverpool,803,359,444,Turkey,9,4,5,0,0,0,0,0,0,0,0,3,0,3,8,4,4,3,0,0,0,0,0,0,0,0.9,100,89,268,0,0.34,274,266,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,Pablo Fornals Malla,25,Midfielder,West Ham United,2583,1220,1363,Spain,33,16,17,5,2,3,4,3,1,0,0,9,5,4,31,11,20,3,0,0.31,0.14,0.17,0.15,0.2,517,1.08,83,78,861,646,0.1,106,100,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,Pablo Hernández Domínguez,36,Midfielder,Leeds United,417,264,153,Spain,16,10,6,0,0,0,2,2,0,0,0,4,2,2,5,2,3,1,0,0.43,0.43,0,0,0,0,1.08,83,26,417,209,0.22,326,3,-1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,Pablo Marí Villar,27,Defender,Arsenal,900,270,630,Spain,10,3,7,0,0,0,0,0,0,0,0,4,0,4,8,3,5,2,0,0,0,0,0,0,0,0.8,113,90,450,0,0.2,266,252,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,Pascal Groß,30,Midfielder,Brighton & Hove Albion,2482,1307,1175,Germany,34,17,17,3,3,0,8,3,5,3,1,11,7,4,26,11,15,3,0,0.4,0.29,0.11,0.21,0,827,0.94,95,73,827,310,0.11,144,13,-1,5,1.3,0.7,0.6,0,0.4,0.9,0.1,0,3,8,0.9,2.1,0.3,0.5,0.1,0.5,1,8,2.1,41.9,81.6,2,2.7,0
496,Pascal Struijk,21,Defender,Leeds United,2074,959,1115,Netherlands,27,12,15,1,0,1,0,0,0,0,0,9,5,4,31,7,24,3,0,0.04,0,0.04,0,0.08,2074,1.35,67,77,691,0,0.13,242,315,97,10,1.8,1.7,1,0.2,3.1,0.4,0.8,0,1,0,0.5,0.1,0.1,0.3,0,0.3,0.4,0,0.1,48,86,0,2.3,0
497,Patrick Bamford,27,Forward,Leeds United,3062,1531,1531,England,38,19,19,17,7,10,7,2,5,2,0,12,6,6,47,18,29,3,0,0.71,0.21,0.5,0.41,0.59,180,1.38,65,81,1021,437,0.09,19,46,-1,1,0.6,0.3,0.9,0,1,0.5,0.1,0,17,7,2.8,0.8,0.5,0.6,0.5,0.6,2.2,7,0.8,13.3,77.3,0,0.1,0.1
498,Patrick Cutrone,23,Forward,Wolverhampton Wanderers,23,23,0,Italy,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,-1,-1,-1,17,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,1,0,0,0,0
499,Patrick van Aanholt,30,Defender,Crystal Palace,1776,900,876,Netherlands,22,10,12,0,0,0,1,0,1,0,0,4,4,0,34,17,17,2,0,0.05,0.05,0,0,0,0,1.72,52,81,888,1776,0.1,276,209,141,21,1.6,1.4,0.5,0,1.5,1.1,0.3,0,0,1,0.8,0.5,0.5,0.1,0.1,0.3,1.1,1,0.5,43.3,80.1,0.4,1.4,0
500,Paul Dummett,29,Defender,Newcastle United,1256,642,614,Wales,15,8,7,1,0,1,0,0,0,0,0,3,1,2,20,12,8,2,0,0.07,0,0.07,0,0.15,1256,1.43,63,84,628,0,0.14,178,254,108,10,1.1,1.1,0.6,0.3,4.7,0.5,0.5,0,1,0,0.2,0.3,0.2,0.3,0,0,0.6,0,0.3,34.5,74.1,0.3,2.1,0
501,Paul Pogba,28,Midfielder,Manchester United,1896,1032,864,France,26,13,13,3,0,3,3,2,1,0,0,7,3,4,25,17,8,3,0,0.28,0.14,0.14,0,0.31,632,1.19,76,73,632,632,0.14,121,98,-1,7,1.4,1,1.6,0,1.4,0.8,0.1,0,3,3,1.2,1,1.7,1.5,0.2,1.9,2.1,3,1,51.3,83,0.1,3.7,0.1
502,Pedro Lomba Neto,21,Forward,Wolverhampton Wanderers,2559,1244,1315,Portugal,31,15,16,5,3,2,6,4,2,0,0,9,4,5,34,15,19,4,0,0.39,0.21,0.18,0.22,0.14,512,1.2,75,83,640,427,0.14,98,50,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,Percy Tau,27,Midfielder,Brighton & Hove Albion,102,17,85,South Africa,3,1,2,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0,0,0.88,0.88,0,0,0,0,1.76,51,34,0,102,0,-1,-1,-1,22,0.3,0,0,0,0,0.7,0,0,0,1,0,1,1,0.3,0,0.3,1.7,1,1,10.3,77.4,0,0,0.3
504,Phil Bardsley,36,Defender,Burnley,273,90,183,Scotland,4,1,3,0,0,0,0,0,0,0,0,1,0,1,8,1,7,2,0,0,0,0,0,0,0,2.64,34,68,137,0,0.66,377,383,160,24,1.5,1.5,2,0.3,3,0.8,0.3,0,0,0,0.8,0,0.8,1,0,0.3,0.3,0,0,27.3,64.2,0.5,1.3,0
505,Phil Jagielka,38,Defender,Sheffield United,526,171,355,England,10,5,5,0,0,0,0,0,0,0,0,3,3,0,11,4,7,2,1,0,0,0,0,0,0,1.88,48,53,175,0,0.51,414,409,151,17,0.5,1,0.8,0.5,2.6,0.5,0.5,1,0,0,0,0,0,0.1,0,0,0.3,0,0,20.4,71.6,0,2.1,0
506,Philip Foden,21,Midfielder,Manchester City,1611,860,751,England,28,16,12,9,2,7,5,3,2,0,0,12,9,3,14,6,8,0,0,0.78,0.28,0.5,0.21,0.84,179,0.78,115,58,0,322,0,20,16,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,Pierre-Emerick Aubameyang,32,Forward,Arsenal,2337,1135,1202,Gabon,29,13,16,10,6,4,3,1,2,2,0,10,3,7,26,15,11,2,0,0.5,0.12,0.39,0.48,0.3,234,1,90,81,1169,779,0.08,32,122,-1,2,0.4,0.2,0.4,0,0.5,0.6,0,1,10,3,2,0.8,0.4,0.6,0.6,0.7,1.3,3,0.8,21.5,78,0.3,0.4,0
508,Pierre-Emile Højbjerg,25,Midfielder,Tottenham Hotspur,3420,1710,1710,Denmark,38,19,19,2,2,0,4,2,2,0,0,12,7,5,40,17,23,9,0,0.16,0.11,0.05,0.11,0,1710,1.05,86,90,380,855,0.24,217,127,-1,7,2.6,1.3,1.8,0,1.7,2,0.2,0,2,4,0.4,0.4,0.6,1.4,0,0.5,1,4,0.4,72.8,88.5,0,2.8,0
509,Raheem Sterling,26,Forward,Manchester City,2537,1250,1287,England,31,15,16,10,4,6,7,4,3,0,1,16,8,8,20,12,8,4,0,0.6,0.25,0.35,0.29,0.42,254,0.71,127,82,634,362,0.14,40,28,-1,2,0.7,0.5,1.2,0,0.1,0.2,0,0,10,7,2.3,1.3,2.1,1.3,0.3,2.7,2,7,1.3,35.9,86.2,0,0.3,0
510,Raphael Dias Belloli,25,Forward,Leeds United,2363,1085,1278,Brazil,30,14,16,6,2,4,9,3,6,0,0,10,5,5,32,9,23,3,0,0.57,0.34,0.23,0.17,0.28,394,1.22,74,79,788,263,0.11,73,9,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Raúl Alonso Jiménez Rodríguez,30,Forward,Wolverhampton Wanderers,825,450,375,Mexico,10,5,5,4,2,2,0,0,0,0,0,4,2,2,8,4,4,0,0,0.44,0,0.44,0.4,0.48,206,0.87,103,83,0,0,0,29,415,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Rayan Aït Nouri,20,Defender,Wolverhampton Wanderers,1405,762,643,France,21,11,10,1,1,0,1,1,0,0,0,5,3,2,22,13,9,1,0,0.13,0.06,0.06,0.12,0,1405,1.41,64,67,1405,1405,0.06,212,187,104,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,Reda Jousef Khadra,20,Midfielder,Brighton & Hove Albion,4,0,4,Germany,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,-1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,Reece Hannam,20,Defender,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,Reece James,21,Defender,Chelsea,2366,976,1390,England,32,14,18,1,0,1,2,1,1,0,0,14,7,7,26,10,16,3,0,0.11,0.08,0.04,0,0.06,2366,0.99,91,74,789,1183,0.11,238,161,35,15,1.7,0.5,1,0.1,1.3,0.7,0.2,0,1,2,1.1,1.3,1.1,0.5,0,0.7,0.8,2,1.3,53,88.4,1.1,2.3,0
516,Reece Welch,17,Defender,Everton,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,Reiss Nelson,21,Forward,Arsenal,69,25,44,England,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,-1,-1,-1,22,0.5,0.5,1,0,0.5,0,0,0,0,0,0.5,0,0.5,0.5,0,1,0,0,0,8.5,82.4,1,1,0
