,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
253,Felipe Salvador Caicedo Corozo,32,Forward,Lazio,922,479,443,Ecuador,25,12,13,8,6,2,0,0,0,1,0,8,4,4,12,6,6,5,0,0.78,0,0.78,1.13,0.41,115,1.17,77,37,184,0,0.49,4,365,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,Felix Alexandre Andrade Sanches Correia,20,Forward,Juventus,6,0,6,Portugal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,-1,-1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,Fernando Llorente Torres,36,Forward,Udinese,764,413,351,Spain,17,9,8,1,1,0,0,0,0,0,0,4,3,1,11,3,8,2,0,0.12,0,0.12,0.22,0,764,1.3,69,45,382,0,0.24,162,304,-1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,Fernando Martín Forestieri,31,Forward,Udinese,538,238,300,Italy,19,10,9,1,0,1,1,0,1,0,0,0,0,0,13,5,8,1,0,0.33,0.17,0.17,0,0.3,538,2.17,41,28,538,538,0.17,127,96,-1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Fikayo Tomori,23,Defender,AC Milan,1466,630,836,England,17,7,10,1,0,1,0,0,0,0,0,7,3,4,14,5,9,0,0,0.06,0,0.06,0,0.11,1466,0.86,105,86,0,0,0,229,288,12,17,1.6,1.1,0.8,3.5,1.2,0,1,0,0.3,0,0.2,0.1,0,0.1,0.5,0,0,53.6,88.7,0,2.8,0
258,Filip Stankovic,19,Goalkeeper,Inter Milan,0,0,0,Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Filip Đuričić,29,Midfielder,Sassuolo,2098,1035,1063,Serbia,32,16,16,5,3,2,4,2,2,1,0,5,2,3,29,18,11,5,0,0.39,0.17,0.21,0.26,0.17,420,1.24,72,66,420,525,0.21,107,91,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Filippo Melegoni,22,Midfielder,Genoa,381,134,247,Italy,14,7,7,0,0,0,0,0,0,0,0,4,2,2,9,5,4,1,0,0,0,0,0,0,0,2.13,42,27,381,0,0.24,376,432,-1,26,0.5,0.4,0.2,0.5,0,0,0,0,0.3,0.3,0.6,0.4,0,0.6,0.9,0,0.3,14.9,88.9,0.2,0.6,0
261,Filippo Ranocchia,20,Midfielder,Juventus,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,Filippo Rinaldi,18,Goalkeeper,Parma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,Filippo Terracciano,18,Midfielder,Hellas Verona,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,Florent Shehu,19,Midfielder,Lazio,0,0,0,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,Francesco Acerbi,33,Defender,Lazio,2815,1378,1437,Italy,32,16,16,0,0,0,1,1,0,0,0,10,5,5,43,17,26,9,1,0.03,0.03,0,0,0,0,1.37,65,88,313,2815,0.29,445,270,85,29,1.6,2.4,1,3.6,0.5,0,0,1,0.3,0.3,0.2,0.8,0.1,0.3,0.7,1,0.3,63.7,89.4,0.3,5.3,0
266,Francesco Caputo,33,Forward,Sassuolo,1700,914,786,Italy,25,12,13,11,6,5,5,0,5,3,0,2,2,0,27,13,14,1,0,0.85,0.26,0.58,0.59,0.57,155,1.43,63,68,1700,340,0.05,17,41,-1,2,0,0,0.6,0.1,0,0,11,5,1.7,0.6,0.2,1.3,0.8,0.5,1.5,5,0.6,16.3,77.7,0,0.2,0
267,Francesco Cassata,24,Midfielder,Genoa,223,76,147,Italy,8,4,4,0,0,0,0,0,0,0,0,2,1,1,5,3,2,2,0,0,0,0,0,0,0,2.02,45,28,112,0,0.81,-1,-1,-1,19,0.9,0.4,1.3,0.1,0,0,0,0,0.1,0.1,0.4,1,0,0.4,0.5,0,0.1,9.1,71.2,0,0.3,0
268,Francesco D'Alterio,19,Goalkeeper,Crotone,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,Francesco Magnanelli,36,Midfielder,Sassuolo,444,176,268,Italy,10,5,5,0,0,0,0,0,0,0,0,2,1,1,4,2,2,2,0,0,0,0,0,0,0,0.81,111,44,222,0,0.41,315,342,-1,13,0.7,1.3,0.5,0.8,0.2,0,0,0,0.2,0.4,0.1,0.6,0,0,0.6,0,0.4,42,86,0,2.1,0.1
270,Francesco Paolo Cusumano,20,Defender,Cagliari,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,Francesco Rossi,30,Goalkeeper,Atalanta,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Franck Ribery,38,Midfielder,Fiorentina,2172,962,1210,France,29,12,17,2,1,1,6,1,5,0,0,6,3,3,32,10,22,7,1,0.33,0.25,0.08,0.09,0.07,1086,1.33,68,75,272,362,0.33,196,47,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Franck Yannick Kessié,24,Midfielder,AC Milan,3230,1523,1707,Côte d'Ivoire,37,18,19,13,3,10,4,2,2,11,2,14,7,7,39,22,17,8,0,0.47,0.11,0.36,0.18,0.53,248,1.09,83,87,404,808,0.22,52,153,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,Franco Ezequiel Carboni,18,Forward,Inter Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Franco Israel Wibmer,21,Goalkeeper,Juventus,0,0,0,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Franco Orlando Vezzoni,19,Midfielder,Inter Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Gabriel Pereira Valadares,20,Midfielder,Lazio,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,Gabriel Roberto Pereira,19,Goalkeeper,Lazio,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,Gabriele Artistico,19,Forward,Parma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Gabriele Moncini,25,Forward,Benevento,355,149,206,Italy,10,5,5,0,0,0,0,0,0,0,0,3,2,1,9,5,4,0,0,0,0,0,0,0,0,2.28,39,36,0,0,0,397,433,-1,17,0.2,0.2,0.9,0.4,0,0,0,0,0.8,0.3,0.4,1,0.1,0.3,1.2,0,0.3,8.6,60.5,0,0.3,0
281,Gabriele Zappa,21,Defender,Cagliari,2402,1374,1028,Italy,34,19,15,0,0,0,4,3,1,0,0,5,3,2,42,21,21,3,0,0.15,0.15,0,0,0,0,1.57,57,71,801,601,0.11,340,114,126,24,1,0.7,0.7,1.2,0.1,0,0,4,0.3,0.8,0.6,0.3,0,0.4,0.6,4,0.8,29.7,78.4,0.6,0.8,0
282,Gaetano Castrovilli,24,Midfielder,Fiorentina,2348,1208,1140,Italy,34,16,18,5,4,1,3,2,1,0,0,8,4,4,38,14,24,9,1,0.31,0.11,0.19,0.3,0.08,470,1.46,62,69,235,783,0.38,116,155,-1,2,1,1,1.2,0.4,0.1,0,5,3,0.9,0.5,0.9,1.9,0,1.5,2,3,0.5,20.8,78.5,0.3,1.2,0
283,Gaetano Letizia,31,Defender,Benevento,1569,773,796,Italy,24,13,11,3,1,2,1,0,1,0,0,5,2,3,27,10,17,2,0,0.23,0.06,0.17,0.12,0.23,523,1.55,58,65,785,1569,0.11,124,230,121,5,1.5,0.8,0.6,1.5,0.1,0,3,1,0.5,0.6,0.5,0.9,0,0.5,0.8,1,0.6,28.3,80.4,0.9,1.8,0
284,Gary Alexis Medel Soto,33,Defender,Bologna,511,217,294,Chile,11,4,7,0,0,0,1,1,0,0,0,0,0,0,12,7,5,1,0,0.18,0.18,0,0,0,0,2.11,43,46,511,511,0.18,332,86,172,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,Gastón Brugman,28,Midfielder,Parma,1625,829,796,Uruguay,26,14,12,1,0,1,1,0,1,0,0,3,3,0,34,17,17,7,0,0.11,0.06,0.06,0,0.11,1625,1.88,48,63,232,1625,0.39,237,226,-1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Gastón Ramírez,30,Midfielder,Sampdoria,965,489,476,Uruguay,25,12,13,0,0,0,4,3,1,0,0,3,2,1,16,8,8,5,0,0.37,0.37,0,0,0,0,1.49,60,39,193,241,0.47,357,11,-1,20,1.2,0.2,1.3,0.4,0.1,0,0,4,0.5,0.9,0.7,1.3,0.1,1,1.1,4,0.9,17.2,78.2,0.5,1,0
287,Gastón Rodrigo Pereiro López,26,Forward,Cagliari,262,221,41,Uruguay,15,9,6,2,1,1,2,2,0,0,0,0,0,0,4,3,1,0,0,1.37,0.69,0.69,0.41,2.2,131,1.37,66,17,0,131,0,-1,-1,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,Gennaro Acampora,27,Midfielder,Spezia,432,206,226,Italy,14,6,8,0,0,0,0,0,0,0,0,1,1,0,11,5,6,2,0,0,0,0,0,0,0,2.29,39,31,216,0,0.42,305,283,-1,19,0.4,0.3,0.7,0.3,0.1,0,0,0,0.6,0.1,0.7,0.9,0.1,0.9,0.9,0,0.1,15.3,86,0.1,1.2,0
289,Gerard Deulofeu,27,Forward,Udinese,598,286,312,Spain,13,7,6,1,1,0,1,0,1,0,0,5,3,2,4,1,3,0,0,0.3,0.15,0.15,0.31,0,598,0.6,150,46,0,598,0,134,104,-1,10,0.2,0.2,0.5,0,0,0,1,1,1.3,0.5,0.7,0.5,0.8,0.8,1.6,1,0.5,16.3,75.5,0.2,0.2,0.2
290,Germán Pezzella,30,Defender,Fiorentina,2748,1426,1322,Argentina,32,17,15,1,0,1,0,0,0,0,0,6,4,2,47,20,27,5,0,0.03,0,0.03,0,0.07,2748,1.54,58,86,550,0,0.16,273,316,117,11,1.1,1.1,1,3.3,0.4,0,1,0,0.5,0.1,0,0.5,0.1,0,0.4,0,0.1,36.6,85.1,0,2,0
291,Gervais Lombe Yao Kouassi,34,Forward,Parma,2032,935,1097,Côte d'Ivoire,27,13,14,5,1,4,1,0,1,0,0,4,4,0,42,17,25,0,0,0.27,0.04,0.22,0.1,0.33,406,1.86,48,75,0,2032,0,105,250,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,Giacomo Bonaventura,31,Midfielder,Fiorentina,2265,1110,1155,Italy,34,16,18,3,1,2,2,0,2,0,0,9,5,4,37,18,19,5,0,0.2,0.08,0.12,0.08,0.16,755,1.47,61,67,453,1133,0.2,160,203,-1,4,1,1.1,1.1,0.3,0.1,0,3,2,1.3,0.7,1.2,1.2,0.2,0.9,1.1,2,0.7,26.8,82.3,0.3,1.4,0
293,Giacomo Raspadori,21,Forward,Sassuolo,1227,515,712,Italy,27,12,15,6,3,3,0,0,0,0,0,6,2,4,16,10,6,1,0,0.44,0,0.44,0.52,0.38,205,1.17,77,45,1227,0,0.07,38,296,-1,3,0.2,0.1,0.3,0.3,0.2,0,6,0,0.9,1,0.6,0.9,0.1,0.9,1.3,0,1,11.5,82.6,0.4,0.3,0
294,Giacomo Ricci,24,Defender,Parma,64,48,16,Italy,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2.81,32,21,0,0,0,-1,-1,-1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,Giacomo Vrioni,22,Forward,Juventus,0,0,0,Italy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,100,0,0,0
296,Gian Marco Crespi,20,Goalkeeper,Crotone,90,90,0,Italy,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,86.1,0,8,0
297,Giangiacomo Magnani,25,Defender,Hellas Verona,1507,740,767,Italy,25,12,13,0,0,0,0,0,0,0,0,3,0,3,19,10,9,8,0,0,0,0,0,0,0,1.13,79,60,188,0,0.48,301,334,42,16,1,1.8,1.8,4,0.6,1,0,0,0.5,0,0.1,1.2,0,0,0.6,0,0,24.2,75.5,0,1.6,0
298,Gianluca Caprari,28,Forward,Benevento,1879,996,883,Italy,30,15,15,5,3,2,6,3,3,0,1,6,3,3,36,17,19,4,1,0.53,0.29,0.24,0.27,0.2,376,1.72,52,63,376,313,0.24,92,26,-1,3,0.5,0.6,0.8,0.2,0,0,5,6,1.6,1.2,1.7,1.8,0.3,1.7,2.4,6,1.2,19.7,80.6,0.8,0.8,0
299,Gianluca Contini,20,Forward,Cagliari,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Gianluca Frabotta,22,Defender,Juventus,686,246,440,Italy,15,7,8,0,0,0,1,1,0,0,0,3,3,0,6,1,5,5,0,0.13,0.13,0,0,0,0,0.79,114,46,137,686,0.66,347,128,9,25,0.5,0.9,0.8,0.8,0.1,0,0,1,0.3,0.3,0.2,0.1,0,0.4,0.5,1,0.3,25.9,87.1,0.5,1,0
301,Gianluca Lapadula,31,Forward,Benevento,2574,1333,1241,Italy,37,19,18,8,5,3,2,2,0,0,1,7,3,4,48,23,25,2,0,0.35,0.07,0.28,0.34,0.22,322,1.68,54,70,1287,1287,0.07,70,210,-1,1,0.6,0.1,1.3,0.4,0.1,0,8,2,2.1,0.9,0.4,1.8,0.9,1,1.7,2,0.9,12.3,70,0,0.3,0
302,Gianluca Mancini,25,Defender,Roma,2855,1396,1459,Italy,33,16,17,4,4,0,2,1,1,0,0,9,7,2,42,13,29,10,0,0.19,0.06,0.13,0.26,0,714,1.32,68,87,286,1428,0.32,150,234,70,7,1.6,2.2,2,2.2,0.6,0,4,2,0.8,0.2,0.5,0.8,0,0.2,0.4,2,0.2,59.8,88.2,0.1,3.3,0
303,Gianluca Pegolo,40,Goalkeeper,Sassuolo,90,0,90,Italy,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,95,0,0,0
304,Gianluca Scamacca,22,Forward,Genoa,1347,583,764,Italy,26,12,14,8,2,6,2,2,0,2,0,3,1,2,22,11,11,1,0,0.67,0.13,0.53,0.31,0.71,168,1.47,61,52,1347,674,0.07,27,131,-1,3,0.7,0.3,1.2,0.5,0.2,1,8,2,1.8,0.6,0.6,0.7,0.4,1,1.7,2,0.6,13,66.1,0.1,0.8,0
305,Gianluigi Buffon,43,Goalkeeper,Juventus,720,360,360,Italy,8,4,4,0,0,0,0,0,0,0,0,3,2,1,4,1,3,0,0,0,0,0,0,0,0,0.5,180,90,0,0,0,352,380,1,19,0,0,0,0.8,0,0,0,0,0,0,0,0.1,0,0,0,0,0,32.6,82,0,4,0
306,Gianluigi Donnarumma,22,Goalkeeper,AC Milan,3330,1620,1710,Italy,37,18,19,0,0,0,0,0,0,0,0,14,7,7,38,21,17,1,0,0,0,0,0,0,0,1.03,88,90,3330,0,0.03,360,382,30,21,0,0,0,0.9,0,0,0,0,0,0,0,0.1,0,0,0,0,0,29.2,77,0,5.5,0
307,Gianmarco Ferrari,29,Defender,Sassuolo,3014,1574,1440,Italy,34,18,16,0,0,0,4,1,3,0,0,8,4,4,45,23,22,7,0,0.12,0.12,0,0,0,0,1.34,67,89,431,754,0.21,387,147,78,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Giorgio Chiellini,36,Defender,Juventus,1388,630,758,Italy,17,8,9,0,0,0,1,0,1,0,0,4,3,1,16,6,10,4,0,0.06,0.06,0,0,0,0,1.04,87,82,347,1388,0.26,346,231,31,26,0.7,1.6,1.1,3.3,0.8,1,0,1,0.4,0.1,0.1,0.9,0.1,0.1,0.3,1,0.1,65.1,92.1,0.1,3.7,0
309,Giorgio Scalvini,17,Defender,Atalanta,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,Giorgos Kiriakopoulos,25,Defender,Sassuolo,1458,762,696,Greece,23,12,11,1,1,0,0,0,0,0,0,6,3,3,24,9,15,3,1,0.06,0,0.06,0.12,0,1458,1.48,61,63,486,0,0.19,238,355,106,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Giovanni Crociata,23,Midfielder,Crotone,24,0,24,Italy,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.75,24,12,0,0,0,-1,-1,-1,24,0.5,0,1,0,0,0,0,0,0,0.5,1,0.5,0,0.5,1.5,0,0.5,6.5,76.9,0,0,0
312,Giovanni D'Aprile,16,Defender,Crotone,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Giovanni Di Lorenzo,27,Defender,Napoli,3240,1620,1620,Italy,36,18,18,3,2,1,6,3,3,0,0,12,5,7,37,17,20,11,0,0.25,0.17,0.08,0.11,0.06,1080,1.03,88,90,295,540,0.31,198,94,29,8,2.2,1,1.4,1.4,0.4,0,3,6,0.8,1.4,0.8,1.7,0.1,0.4,0.9,6,1.4,60.8,86.9,0.4,2.3,0.1
314,Giovanni Gabriele Garofani,18,Goalkeeper,Juventus,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,Giovanni Simeone,26,Forward,Cagliari,1742,958,784,Argentina,33,17,16,6,2,4,2,2,0,0,0,5,2,3,35,14,21,1,0,0.41,0.1,0.31,0.19,0.46,290,1.81,50,53,1742,871,0.05,64,165,-1,2,0.7,0.3,0.7,0.5,0,0,6,2,1.3,0.4,0.5,0.8,0.5,0.7,1.7,2,0.4,10.2,75.4,0,0.1,0
316,Giulio Maggiore,23,Midfielder,Spezia,2224,1033,1191,Italy,33,16,17,3,3,0,1,1,0,0,0,4,2,2,41,18,23,3,0,0.16,0.04,0.12,0.26,0,741,1.66,54,67,741,2224,0.12,159,254,-1,9,1.8,0.6,1.8,0.6,0.2,0,3,1,1.2,0.4,0.5,1.2,0.1,0.4,1.7,1,0.4,23.6,70.9,0.1,0.8,0.1
317,Giuseppe Agostino,18,Goalkeeper,Genoa,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,Giuseppe Borello,22,Forward,Crotone,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,Giuseppe Caso,22,Forward,Genoa,52,52,0,Italy,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3.46,26,26,0,0,0,-1,-1,-1,16,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,8,62.5,0,0,0
320,Giuseppe Ciocci,19,Goalkeeper,Cagliari,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Giuseppe Cuomo,23,Defender,Crotone,800,625,175,Italy,13,9,4,0,0,0,0,0,0,0,0,3,1,2,17,15,2,4,0,0,0,0,0,0,0,1.91,47,62,200,0,0.45,312,337,165,17,2,1.4,1.2,1.5,0.2,0,0,0,0.2,0,0.2,0.5,0,0.5,0.5,0,0,38.5,80,0,1.5,0
322,Giuseppe D'Agostino,18,Forward,Napoli,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,Giuseppe Di Serio,20,Forward,Benevento,278,119,159,Italy,16,9,7,0,0,0,0,0,0,0,0,4,1,3,5,4,1,1,0,0,0,0,0,0,0,1.62,56,17,278,0,0.32,400,438,-1,22,0.1,0,0.8,0.2,0,0,0,0,0.3,0.1,0.4,1.1,0.1,0.8,0.6,0,0.1,4.6,75.3,0,0.1,0
324,Giuseppe Mastinu,29,Forward,Spezia,29,29,0,Italy,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.1,29,10,0,0,0,-1,-1,-1,22,0.3,0,0.3,0,0,0,0,0,0,0,0.3,0.3,0,0.3,0.7,0,0,4,75,0,0.3,0
325,Giuseppe Pezzella,23,Defender,Parma,1835,910,925,Italy,24,12,12,1,0,1,4,2,2,0,0,4,4,0,35,15,20,7,0,0.25,0.2,0.05,0,0.1,1835,1.72,52,76,262,459,0.34,255,73,144,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Gleison Bremer Silva Nascimento,24,Defender,Torino,2936,1496,1440,Brazil,33,17,16,5,3,2,0,0,0,0,0,8,4,4,50,28,22,2,0,0.15,0,0.15,0.18,0.13,587,1.53,59,89,1468,0,0.06,139,318,115,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Gonzalo Escalante,28,Midfielder,Lazio,718,398,320,Argentina,24,13,11,0,0,0,1,1,0,0,0,9,6,3,7,1,6,5,0,0.13,0.13,0,0,0,0,0.88,103,30,144,718,0.63,449,132,-1,26,1.1,0.8,0.6,0.5,0.1,0,0,1,0.3,0.1,0.3,0.3,0,0.1,0.3,1,0.1,19.8,88.7,0,0.9,0
328,Gonzalo Villar del Fraile,23,Midfielder,Roma,1858,1029,829,Spain,33,16,17,0,0,0,1,1,0,0,0,9,7,2,27,9,18,7,0,0.05,0.05,0,0,0,0,1.31,69,56,265,1858,0.34,427,236,-1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,Goran Pandev,37,Forward,Genoa,1403,704,699,FYR Macedonia,29,15,14,7,7,0,3,2,1,1,0,8,2,6,25,13,12,5,0,0.64,0.19,0.45,0.89,0,200,1.6,56,48,281,468,0.32,36,76,-1,4,0.3,0.1,0.4,0.2,0,0,7,3,0.7,0.5,0.5,1.2,0.2,0.8,1.8,3,0.5,14.9,77.4,0,0.5,0
330,Graziano Pellè,36,Forward,Parma,609,331,278,Italy,13,7,6,1,1,0,2,2,0,0,0,1,1,0,12,7,5,1,0,0.44,0.3,0.15,0.27,0,609,1.77,51,47,609,305,0.15,143,23,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
