,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
79,Bandiougou Fadiga,20,Midfielder,Brest,96,34,62,France,10,6,4,0,0,0,0,0,0,0,0,6,4,2,1,0,1,1,0,0,0,0,0,0,0,0.94,96,10,96,0,0.94,-1,-1,-1,15,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0.3,0.8,0,0.3,7,85.7,0,0.3,0
80,Bandiougou Fadiga,20,Midfielder,Brest,96,34,62,France,10,6,4,0,0,0,0,0,0,0,0,6,4,2,1,0,1,1,0,0,0,0,0,0,0,0.94,96,10,96,0,0.94,-1,-1,-1,15,0.2,0,0.3,0,0,0,0,0,0.2,0,0.3,0.3,0,0,0.5,0,0,5.7,97.1,0,0,0
81,Baptiste Gabard,21,Midfielder,Saint-Étienne,135,46,89,France,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,2,45,68,135,0,0.67,-1,-1,-1,20,2,0.5,1,0,0,0,0,0,0,0.5,0.5,1.5,0,0.5,1.5,0,0.5,28.5,77.2,0,0,0
82,Baptiste Reynet,30,Goalkeeper,Nîmes,3420,1710,1710,France,38,19,19,0,0,0,0,0,0,0,0,8,3,5,65,35,30,3,0,0,0,0,0,0,0,1.71,53,90,1140,0,0.08,332,318,142,14,0.1,0,0,0.5,0,0,0,0,0.1,0.1,0,0.2,0,0,0,0,0.1,37.9,64.6,0,7.7,0
83,Baptiste Santamaria,26,Midfielder,Angers SCO,270,180,90,France,3,2,1,0,0,0,0,0,0,0,0,2,1,1,2,2,0,1,0,0,0,0,0,0,0,0.67,135,90,270,0,0.33,-1,-1,-1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Batista Mendy,21,Defender,Nantes,74,0,74,France,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.22,74,37,0,0,0,-1,-1,-1,19,0.5,0.5,1.5,0.5,0.5,0,0,0,0,0,1,0.5,0,0.5,0.5,0,0,19,84.2,0,0,0
85,Benjamin André,30,Midfielder,Lille,2903,1570,1333,France,35,19,16,0,0,0,1,1,0,0,0,19,10,9,16,10,6,10,0,0.03,0.03,0,0,0,0,0.5,181,83,290,2903,0.31,374,247,-1,18,3.3,2.2,2,1.2,0.3,0,0,1,0.5,0.6,0.8,1.5,0,1.1,1.1,1,0.6,57.7,84.1,0.1,2.3,0
86,Benjamin Besic,19,Midfielder,Strasbourg,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Benjamin Bourigeaud,27,Midfielder,Rennes,2559,1274,1285,France,37,18,19,6,3,3,5,3,2,0,0,10,4,6,27,13,14,8,0,0.39,0.18,0.21,0.21,0.21,427,0.95,95,69,320,512,0.28,104,71,-1,3,1.1,0.5,0.7,0.6,0,0,6,5,1.7,1.6,0.2,0.3,0.1,0.4,0.8,5,1.6,44.9,82.1,1.8,3.1,0
88,Benjamin Lecomte,30,Goalkeeper,Monaco,2520,1260,1260,France,28,14,14,0,0,0,0,0,0,0,0,13,6,7,25,13,12,1,0,0,0,0,0,0,0,0.89,101,90,2520,0,0.04,321,308,24,20,0,0.1,0,1.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,32,72.8,0,6.1,0
89,Benoît Badiashile Mukinayi,20,Defender,Monaco,2873,1283,1590,France,35,16,19,2,1,1,1,1,0,0,0,13,5,8,35,16,19,5,0,0.09,0.03,0.06,0.07,0.06,1437,1.1,82,82,575,2873,0.16,219,237,53,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Benoît Costil,34,Goalkeeper,Bordeaux,3420,1710,1710,France,38,19,19,0,0,0,0,0,0,0,0,14,9,5,52,19,33,0,0,0,0,0,0,0,0,1.37,66,90,0,0,0,312,258,97,28,0,0,0,0.8,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,31.1,67.3,0,8.8,0
91,Bersant Celina,24,Forward,Dijon,2301,1069,1232,Kosovo,32,15,17,0,0,0,5,3,2,0,0,5,3,2,38,13,25,6,1,0.2,0.2,0,0,0,0,1.49,61,72,329,460,0.27,286,61,-1,17,0.6,0.3,0.5,0.3,0.1,0,0,5,0.8,1.5,0.9,0.6,0,0.8,1.3,5,1.5,29.8,82,1.1,1.1,0.1
92,Bertrand Traoré,25,Forward,Olympique Lyonnais,0,0,0,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Bilal Benkhedim,20,Midfielder,Saint-Étienne,72,71,1,France,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.25,72,24,0,0,0,-1,-1,-1,29,0,0,0.3,0,0,0,0,0,0,0.3,0.7,0.3,0,0.3,2,0,0.3,12.3,83.8,0.3,0.7,0
94,Bingourou Kamara,24,Goalkeeper,Strasbourg,720,360,360,France,8,4,4,0,0,0,0,0,0,0,0,2,1,1,14,7,7,0,0,0,0,0,0,0,0,1.75,51,90,0,0,0,427,421,147,23,0.1,0.1,0.1,0.4,0,1,0,0,0,0,0,0.1,0,0,0,0,0,24.8,59.1,0,7.5,0
95,Birger Meling,26,Defender,Nîmes,2329,1069,1260,Norway,26,12,14,2,2,0,3,2,1,0,0,6,3,3,43,20,23,4,0,0.19,0.12,0.08,0.17,0,1165,1.66,54,90,582,776,0.15,197,112,135,6,1.9,1.4,0.6,2.1,0.3,0,2,3,0.5,0.7,0.6,1.5,0,0.4,1.2,3,0.7,38.5,79.8,0.3,2.2,0
96,Bogdan Racovitan,21,Defender,Dijon,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Boubacar Fall,0,Goalkeeper,Saint-Étienne,0,0,0,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Boubacar Kamara,21,Defender,Olympique Marseille,2905,1536,1369,France,35,18,17,0,0,0,2,1,1,0,0,8,2,6,34,20,14,6,0,0.06,0.06,0,0,0,0,1.05,85,83,484,1453,0.19,314,205,42,30,2.5,1,1.4,1.3,0.4,0,0,2,0.5,0.7,1,1.6,0,0.7,1.1,2,0.7,58,86.7,0,3,0
99,Boubacar Traore,19,Midfielder,Metz,52,24,28,Mali,2,1,1,1,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,1.73,0,1.73,0,3.21,52,5.19,17,26,0,0,0,-1,-1,-1,15,1.5,0,1.5,0,0,0,1,0,1,0,0,0.5,0,0,0.5,0,0,22,77.3,0,0.5,0
100,Boubakar Camara,20,Forward,Lens,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Boubakar Kouyate,24,Defender,Metz,1960,963,997,Mali,25,12,13,1,0,1,0,0,0,0,0,7,3,4,28,16,12,10,0,0.05,0,0.05,0,0.09,1960,1.29,70,78,196,0,0.46,241,395,83,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Boubakary Soumaré,22,Midfielder,Lille,1915,913,1002,France,32,16,16,0,0,0,1,0,1,0,0,17,8,9,13,4,9,3,0,0.05,0.05,0,0,0,0,0.61,147,60,638,1915,0.14,375,212,-1,17,1.4,1.2,0.7,0.7,0.2,0,0,1,0.3,0.4,0.9,0.5,0,0.7,0.7,1,0.4,48.5,86.9,0,2.4,0
103,Boulaye Dia,24,Midfielder,Reims,2947,1409,1538,France,36,17,19,14,4,10,1,0,1,5,0,10,6,4,38,15,23,2,0,0.46,0.03,0.43,0.26,0.59,211,1.16,78,82,1474,2947,0.06,32,244,-1,1,0.6,0.3,0.9,1,0.1,0,14,1,1.8,0.8,1.3,1,0.4,1.5,2.4,1,0.8,16.8,80.5,0.1,0.7,0
104,Bouna Sarr,29,Forward,Olympique Marseille,74,74,0,Guinea,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.22,74,37,0,0,0,-1,-1,-1,20,0.5,0.5,1.5,0,0.5,0,0,0,0.5,0,0.5,1,0,0,1.5,0,0,24,89.6,0,0.5,0
105,Brandon Soppy,19,Defender,Rennes,555,305,250,France,10,5,5,0,0,0,0,0,0,0,0,1,0,1,4,3,1,1,0,0,0,0,0,0,0,0.65,139,56,555,0,0.16,317,357,12,28,2.1,0.6,1.2,1.2,0,0,0,0,0.5,0.2,0.9,1.5,0,0.4,1.1,0,0.2,32.8,81.1,0.4,0.7,0
106,Brendan Chardonnet,26,Defender,Brest,2714,1353,1361,France,33,16,17,3,3,0,1,1,0,0,0,7,3,4,46,24,22,4,1,0.13,0.03,0.1,0.2,0,905,1.53,59,82,543,2714,0.17,171,246,122,6,1.5,1.9,0.9,4.5,1.2,0,3,1,0.6,0.2,0.2,0.7,0,0.1,0.3,1,0.2,50.6,82.6,0,4.9,0
107,Bridge Ndilu,21,Forward,Nantes,36,13,23,France,6,3,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,2.5,36,6,36,0,2.5,-1,-1,-1,22,0,0,0.2,0,0,0,0,0,0.3,0.3,0,0.3,0.2,0,0.2,0,0.3,3.3,55,0,0,0
108,Bruno Écuélé Manga,33,Defender,Dijon,3420,1710,1710,Gabon,38,19,19,2,1,1,0,0,0,0,0,6,4,2,65,26,39,3,0,0.05,0,0.05,0.05,0.05,1710,1.71,53,90,1140,0,0.08,236,352,143,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Bruno Guimarães Rodriguez Moura,23,Midfielder,Olympique Lyonnais,1759,895,864,Brazil,33,17,16,3,3,0,1,0,1,1,0,10,5,5,18,10,8,6,0,0.2,0.05,0.15,0.3,0,586,0.92,98,53,293,1759,0.31,133,208,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Burak Yılmaz,36,Forward,Lille,2056,1062,994,Turkey,28,13,15,16,4,12,5,2,3,4,0,14,6,8,15,8,7,6,0,0.92,0.22,0.7,0.34,1.09,129,0.66,137,73,343,411,0.26,3,49,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Caio Henrique Oliveira Silva,24,Midfielder,Monaco,2374,1191,1183,Brazil,31,15,16,0,0,0,4,2,2,0,0,14,7,7,17,9,8,0,0,0.15,0.15,0,0,0,0,0.64,140,77,0,594,0,285,91,-1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Camilo Reijers de Olivera,22,Midfielder,Olympique Lyonnais,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Casimir Ninga,28,Forward,Angers SCO,22,0,22,Chad,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,-1,-1,-1,25,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,9,77.8,0,1,0
114,Castello Lukeba,18,Defender,Olympique Lyonnais,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Cenk Özkacar,20,Defender,Olympique Lyonnais,0,0,0,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Cesc Fabregas,34,Midfielder,Monaco,871,547,324,Spain,21,12,9,2,2,0,3,1,2,2,0,9,6,3,8,5,3,2,0,0.52,0.31,0.21,0.33,0,436,0.83,109,41,436,290,0.21,102,20,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Charels Nathan Abi,21,Forward,Saint-Étienne,904,481,423,France,24,12,12,3,1,2,2,0,2,0,0,9,3,6,21,13,8,1,0,0.5,0.2,0.3,0.19,0.43,301,2.09,43,38,904,452,0.1,62,58,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Charles Boli,22,Midfielder,Lens,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Charles Elyan Costes,18,Midfielder,Dijon,1,0,1,France,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Charles Traoré,29,Defender,Nantes,1701,786,915,Mali,22,11,11,1,1,0,0,0,0,0,0,3,1,2,24,13,11,6,0,0.05,0,0.05,0.11,0,1701,1.27,71,77,284,0,0.32,231,350,81,10,2.4,1.6,1.4,2.4,0.2,0,1,0,0.1,0.2,0.2,1,0,0.4,1.2,0,0.2,33.4,71.4,0.3,1.6,0
121,Charly Jan,22,Goalkeeper,Nantes,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Cheick Omar Traoré,26,Defender,Lens,37,13,24,France,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.43,37,19,0,0,0,-1,-1,-1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Cheick Oumar Doucoure,21,Midfielder,Lens,2633,1316,1317,Mali,33,17,16,2,0,2,1,0,1,0,0,7,4,3,39,18,21,8,0,0.1,0.03,0.07,0,0.14,1317,1.33,68,80,329,2633,0.27,214,250,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Cheick Souare,18,Midfielder,Olympique Marseille,9,0,9,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,-1,-1,-1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Cheikh Ahmadou Bamba Mbacke Dieng,21,Forward,Olympique Marseille,128,74,54,Senegal,5,2,3,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,1.41,64,26,0,0,0,-1,-1,-1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Cheikh Ahmet Tidian Niasse,21,Forward,Lille,0,0,0,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Cheikh Tidiane Sabaly,22,Forward,Metz,11,11,0,Senegal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Chimuanya Ugochukwu,17,Midfielder,Rennes,64,64,0,France,3,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1.41,64,21,64,0,1.41,-1,-1,-1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Chrislain Matsima,19,Defender,Monaco,346,205,141,France,9,4,5,0,0,0,0,0,0,0,0,3,1,2,4,3,1,2,0,0,0,0,0,0,0,1.04,87,38,173,0,0.52,324,311,41,23,0.6,0.4,0.2,1.3,0,0,0,0,0.4,0.2,0.2,0.1,0,0.2,0.1,0,0.2,28.9,88.5,0,1.3,0
130,Christopher Hérelle,28,Defender,Brest,1377,674,703,Martinique,16,8,8,0,0,0,0,0,0,0,0,3,1,2,26,13,13,4,0,0,0,0,0,0,0,1.7,53,86,344,0,0.26,287,291,141,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Christopher Rocchia,23,Defender,Olympique Marseille,20,20,0,France,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,25,0.5,0,1,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,5,90,0,0,0
132,Ciprian Tătăru?anu,35,Goalkeeper,Olympique Lyonnais,0,0,0,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Clément Dépres,26,Forward,Nîmes,14,0,14,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,-1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Clément Grenier,30,Midfielder,Rennes,1076,539,537,France,23,11,12,4,3,1,3,1,2,1,0,7,3,4,7,4,3,3,0,0.59,0.25,0.33,0.5,0.17,269,0.59,154,47,359,359,0.25,51,37,-1,6,0.9,0.2,1.2,0.1,0,0,4,3,1.2,1.1,0.4,0.7,0,0.4,0.9,3,1.1,36.8,82.5,0.7,2.4,0
135,Clément Michelin,24,Defender,Lens,1162,715,447,France,26,13,13,0,0,0,4,0,4,0,0,5,2,3,14,8,6,4,2,0.31,0.31,0,0,0,0,1.08,83,45,232,291,0.39,435,19,50,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Clément Vidal,21,Defender,Montpellier,87,75,12,France,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2.07,44,44,0,0,0,-1,-1,-1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Colin Dagba,22,Defender,PSG,1355,732,623,France,25,13,12,1,0,1,2,1,1,0,0,13,7,6,9,3,6,3,0,0.2,0.13,0.07,0,0.14,1355,0.6,151,54,452,678,0.2,203,108,9,14,0.9,0.6,0.8,0.7,0.2,0,1,1,0.3,0.5,0.3,0.4,0.1,0.5,0.6,1,0.5,32.2,90.8,0.3,0.2,0
138,Corentin Jean,26,Forward,Lens,569,207,362,France,23,10,13,1,1,0,1,1,0,0,0,5,3,2,7,1,6,3,0,0.32,0.16,0.16,0.43,0,569,1.11,81,25,190,569,0.47,127,85,-1,12,0.2,0.1,0.6,0,0,0,1,1,0.9,0.3,0.3,0.7,0.1,0.6,0.8,1,0.3,6.5,78.5,0.2,0.2,0
139,Cristian Battocchio,29,Midfielder,Brest,345,119,226,Italy,15,6,9,0,0,0,0,0,0,0,0,3,1,2,10,3,7,0,0,0,0,0,0,0,0,2.61,35,23,0,0,0,376,332,-1,21,0.3,0.3,0.1,0.3,0,0,0,0,0.3,0.3,0.2,0.1,0,0.2,0.3,0,0.3,12.7,88.5,0.1,0.6,0
140,Cyrille Bayala,25,Midfielder,Lens,0,0,0,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Dalbert Henrique,27,Defender,Rennes,364,177,187,Brazil,13,8,5,0,0,0,1,0,1,0,0,4,2,2,3,1,2,3,0,0.25,0.25,0,0,0,0,0.74,121,28,121,364,0.74,310,36,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Damien Da Silva,33,Defender,Rennes,2664,1347,1317,France,30,15,15,4,2,2,0,0,0,0,0,9,3,6,30,16,14,8,1,0.14,0,0.14,0.13,0.14,666,1.01,89,89,296,0,0.3,138,369,35,5,0.7,1.5,1,3.3,0.4,1,4,0,0.8,0.2,0.3,0.7,0,0.1,0.2,0,0.2,67.5,88,0,4.7,0
143,Damien Le Tallec,31,Midfielder,Montpellier,1224,683,541,France,23,11,12,0,0,0,0,0,0,0,0,1,1,0,24,11,13,4,1,0,0,0,0,0,0,1.76,51,53,245,0,0.37,382,379,-1,24,0.7,1.1,0.8,0.9,0.3,1,0,0,0.6,0.1,0,0.4,0,0,0.5,0,0.1,18.9,79.3,0,1.9,0
144,Dan Ndoye,20,Forward,Nice,532,292,240,Switzerland,28,15,13,1,0,1,1,0,1,0,0,7,2,5,8,7,1,0,0,0.34,0.17,0.17,0,0.38,532,1.35,67,19,0,532,0,117,76,-1,13,0.3,0.3,0.6,0.1,0,0,1,1,0.4,0.2,0.3,0.5,0.1,0.3,1,1,0.2,5.7,78.6,0,0,0
145,Daniel Congré,36,Defender,Montpellier,3294,1710,1584,France,38,19,19,2,2,0,0,0,0,0,0,5,1,4,58,33,25,4,0,0.05,0,0.05,0.11,0,1647,1.58,57,87,824,0,0.11,239,377,127,8,1.6,1.8,0.8,3.7,0.9,0,2,0,0.3,0.1,0.1,0.7,0,0.1,0.4,0,0.1,39.8,86.5,0,3.4,0
146,Daniele Rugani,27,Defender,Rennes,90,0,90,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,90,90,90,0,1,-1,-1,-1,18,0,1,2,1,1,0,0,0,1,0,1,2,0,0,0,0,0,65,87.7,0,0,0
147,Danijel Petković,28,Goalkeeper,Angers SCO,0,0,0,Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Danilo Barbosa da Silva,25,Midfielder,Nice,250,153,97,Brazil,4,2,2,0,0,0,0,0,0,0,0,1,0,1,4,4,0,2,0,0,0,0,0,0,0,1.44,63,63,125,0,0.72,-1,-1,-1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Danilo Luís Hélio Pereira,29,Midfielder,PSG,1429,615,814,Portugal,23,12,11,2,0,2,1,0,1,0,0,11,6,5,13,5,8,3,0,0.19,0.06,0.13,0,0.22,715,0.82,110,62,476,1429,0.19,144,193,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Dante,37,Defender,Nice,775,360,415,Brazil,9,4,5,2,1,1,1,0,1,0,0,3,0,3,10,6,4,2,0,0.35,0.12,0.23,0.25,0.22,388,1.16,78,86,388,775,0.23,89,124,64,10,1.1,1.1,0.7,2.2,0.4,0,2,1,0.8,0.2,0.1,0.4,0,0.1,0.2,1,0.2,77.1,90.3,0,4.4,0
151,Darío Ismael Benedetto,31,Forward,Olympique Marseille,1584,797,787,Argentina,32,15,17,5,4,1,3,2,1,1,0,8,2,6,17,10,7,4,2,0.45,0.17,0.28,0.45,0.11,317,0.97,93,50,317,528,0.28,75,74,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Dario Maresic,21,Defender,Reims,511,376,135,Austria,8,5,3,0,0,0,0,0,0,0,0,1,0,1,9,7,2,0,0,0,0,0,0,0,0,1.59,57,64,0,0,0,331,317,128,20,1.5,1.3,1,2.1,0.3,0,0,0,0,0.1,0,0.1,0,0.3,0.4,0,0.1,41.8,83.5,0,4.8,0
153,David Pereira da Costa,20,Midfielder,Lens,153,121,32,Portugal,8,5,3,1,0,1,1,1,0,0,0,1,1,0,4,3,1,0,0,1.18,0.59,0.59,0,2.81,153,2.35,38,19,0,153,0,-1,-1,-1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Denis Bouanga,26,Midfielder,Saint-Étienne,2734,1272,1462,Gabon,36,18,18,7,2,5,4,2,2,3,1,12,5,7,36,15,21,7,0,0.36,0.13,0.23,0.14,0.31,391,1.19,76,76,391,684,0.23,95,105,-1,2,1.4,0.6,1.7,0.9,0.1,1,7,4,2.8,0.7,1.6,1,0.3,1.5,3.4,4,0.7,19.6,67.3,0.3,0.8,0
155,Denis Franchi,19,Goalkeeper,PSG,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Denis Petrić,33,Goalkeeper,Nantes,0,0,0,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Dennis Appiah,29,Defender,Nantes,1553,645,908,France,22,10,12,0,0,0,2,1,1,0,0,4,1,3,27,11,16,3,0,0.12,0.12,0,0,0,0,1.56,58,71,518,777,0.17,355,110,124,17,2.5,1.1,0.7,1.7,0.3,0,0,2,0.3,0.6,0.5,0.1,0,0.8,0.8,2,0.6,29.2,74.8,0.2,0.9,0
158,Denys Bain,28,Defender,Brest,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
