,Player,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
416,Philipp Bargfrede,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,93.8,0.0,0.0,0.0
417,Janik Haberer,0.5,0.5,1.1,0.6,0.1,0.0,0.0,0.0,0.7,0.1,0.4,0.4,0.1,0.2,0.9,0.0,0.1,14.7,78.2,0.1,0.6,0.0
418,Fredrik Jensen,0.2,0.2,0.5,0.4,0.1,0.0,0.0,1.0,0.4,0.5,0.5,0.2,0.1,0.8,1.0,1.0,0.5,7.4,66.7,0.1,0.2,0.0
419,Niko Gießelmann,0.9,0.6,0.3,0.9,0.2,0.0,0.0,0.0,0.3,0.2,0.0,0.8,0.1,0.2,0.4,0.0,0.2,14.7,67.0,0.2,0.9,0.0
420,Christopher Scott,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,4.5,77.8,0.0,0.0,0.0
421,Nick Woltemade,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.8,0.3,0.0,0.8,1.5,0.0,0.5,6.3,65.8,0.0,0.3,0.0
422,Arne Maier,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,10.0,95.0,0.0,1.0,0.5
423,Nico Schulz,0.7,0.5,0.6,0.8,0.3,1.0,0.0,0.0,0.2,0.5,0.0,0.3,0.0,0.5,0.8,0.0,0.5,30.2,82.7,0.2,0.8,0.0
424,Darko Churlinov,0.1,0.0,0.2,0.1,0.1,0.0,0.0,1.0,0.1,0.2,0.4,0.2,0.1,0.4,0.4,1.0,0.2,6.5,75.8,0.1,0.4,0.0
425,Timothy Chandler,0.3,0.2,0.4,0.3,0.1,0.0,1.0,0.0,0.4,0.3,0.2,0.1,0.3,0.1,0.3,0.0,0.3,9.9,77.7,0.1,0.5,0.0
426,Max Meyer,0.7,0.3,0.2,0.0,0.1,0.0,0.0,0.0,1.0,0.3,0.2,0.4,0.0,0.4,1.0,0.0,0.3,24.7,87.4,0.0,0.8,0.0
427,Yunus Malli,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,11.0,72.7,0.0,0.0,0.0
428,Tony Jantschke,0.3,0.5,0.4,0.8,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,32.6,91.6,0.0,0.9,0.0
429,Christian GebauerArminia Bielefeld,0.4,0.3,0.3,0.5,0.0,0.0,1.0,1.0,0.4,0.5,0.1,0.4,0.0,0.4,0.6,1.0,0.5,7.2,67.5,0.0,0.5,0.0
430,Hee-Chan Hwang,0.2,0.1,0.7,0.1,0.0,0.0,0.0,1.0,0.6,0.2,0.4,0.6,0.1,0.7,0.6,1.0,0.2,6.7,65.8,0.0,0.2,0.0
431,Reinhold YaboArminia Bielefeld,0.4,0.3,0.5,0.1,0.1,0.0,1.0,0.0,0.6,0.2,0.2,0.5,0.3,0.5,0.5,0.0,0.2,12.2,75.5,0.0,0.7,0.0
432,Steffen Tigges,0.7,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,2.8,47.1,0.0,0.0,0.0
433,Nathan de MedinaArminia Bielefeld,1.0,0.7,0.6,1.1,0.1,0.0,0.0,1.0,0.0,0.2,0.3,0.3,0.0,0.6,0.9,1.0,0.2,13.9,64.9,0.2,0.7,0.0
434,Can Bozdogan,0.9,0.5,0.5,0.3,0.1,1.0,0.0,1.0,0.6,0.4,0.4,1.1,0.0,1.2,2.1,1.0,0.4,14.2,77.4,0.1,0.4,0.0
435,Hamza Mendyl,0.7,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,8.3,80.0,0.0,0.3,0.0
436,Tanguy Nianzou,0.5,0.5,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.2,0.0,0.0,15.2,85.7,0.0,0.7,0.0
437,Sebastian Griesbeck,0.8,0.2,0.7,0.3,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.1,0.3,0.5,0.0,0.0,9.4,72.6,0.0,0.3,0.0
438,Tim Maciejewski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.7,0.0,0.0,0.0
439,Alfred Finnbogason,0.1,0.1,0.6,0.2,0.1,0.0,0.0,1.0,0.8,0.5,0.2,0.3,0.0,0.6,1.2,1.0,0.5,10.1,63.4,0.1,0.6,0.1
440,Lino Tempelmann,0.5,0.2,0.4,0.6,0.1,0.0,0.0,0.0,0.4,0.1,0.1,0.7,0.0,0.3,0.0,0.0,0.1,14.0,80.7,0.0,0.8,0.0
441,Daniel Ginczek,0.2,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.1,0.1,0.4,1.1,0.0,0.3,6.2,61.8,0.0,0.0,0.0
442,Joscha Wosz,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,75.0,0.0,0.5,0.0
443,Kwon Chang-Hoon,0.3,0.6,0.3,0.2,0.1,0.0,0.0,0.0,0.2,0.3,0.5,0.4,0.1,0.4,0.4,0.0,0.3,5.0,85.0,0.1,0.2,0.0
444,Luca Mack,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0
445,Joshua Zirkzee,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.3,0.3,0.0,0.3,0.3,0.3,1.3,0.0,0.3,9.0,77.8,0.0,0.0,0.0
446,Marc Roca,0.3,0.3,1.0,0.2,0.2,0.0,0.0,0.0,0.5,0.2,0.3,0.3,0.0,0.3,0.5,0.0,0.2,20.7,88.7,0.0,1.0,0.0
447,Michaël Cuisance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0
448,Amir Abrashi,0.2,0.4,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,4.6,78.3,0.0,0.2,0.0
449,Johannes Eggestein,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.5,73.3,0.0,0.0,0.0
450,Toluwalase Emmanuel Arokodare,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.1,0.2,0.2,0.6,0.0,0.3,3.6,72.2,0.0,0.2,0.0
451,Noah Sarenren Bazee,0.0,0.2,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.2,0.6,0.6,1.0,0.2,2.4,41.7,0.0,0.0,0.0
452,Guus Til,0.6,0.3,0.7,0.3,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.1,0.9,0.0,0.1,4.4,64.5,0.0,0.0,0.0
453,Josep Martínez,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,73.9,0.0,5.0,0.0
454,Eduard Löwen,0.7,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,8.6,80.0,0.1,0.4,0.0
455,Patrick Erras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,7.8,58.1,0.0,0.8,0.0
456,Ibrahima Traoré,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.3,0.6,0.0,0.1,5.0,77.1,0.1,0.1,0.0
457,Issah Abass,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,75.0,0.0,0.0,0.0
458,Hamadi Al Ghaddioui,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2.5,66.7,0.0,0.2,0.2
459,Vedad Ibisevic,0.0,0.3,0.8,0.3,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.8,0.5,1.3,0.0,0.5,8.0,71.9,0.0,0.3,0.0
460,Alessandro Schöpf,0.6,0.3,0.6,0.2,0.1,0.0,0.0,0.0,0.5,0.2,0.6,0.7,0.2,1.5,1.2,0.0,0.2,16.9,81.6,0.1,0.2,0.0
461,Ji Dong-Won,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,4.8,51.7,0.0,0.2,0.0
462,Jan-Luca Schuler,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,8.0,50.0,0.0,0.0,0.0
463,Brian BehrendtArminia Bielefeld,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,63.6,0.0,1.3,0.0
464,Nabil Bentaleb,1.6,0.7,1.2,0.7,0.2,0.0,0.0,0.0,0.1,0.1,0.4,0.3,0.0,0.9,1.0,0.0,0.1,31.0,82.4,0.0,1.3,0.0
465,Paul Nebel,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.0,6.8,81.5,0.0,0.8,0.0
466,Alkhaly Momo Cissé,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.2,2.8,78.6,0.0,0.0,0.0
467,Joel Pohjanpalo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
468,Klauss,0.3,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.8,0.3,0.0,0.5,5.3,95.2,0.0,0.3,0.0
469,Tim Civeja,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,7.7,73.9,0.0,0.0,0.0
470,Steven Skrzybski,0.4,0.4,0.3,0.1,0.1,0.0,0.0,0.0,0.6,0.2,0.2,1.2,0.2,0.6,1.2,0.0,0.2,7.5,64.3,0.1,0.5,0.0
471,Konrad Laimer,0.7,0.3,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.3,0.3,0.3,0.0,0.0,14.0,69.0,0.0,0.3,0.0
472,Eren Sami Dinkci,0.1,0.3,0.1,0.1,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.0,0.1,0.4,1.1,0.0,0.4,2.9,78.3,0.0,0.0,0.0
473,Daishawn Redan,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.3,0.3,0.0,0.1,0.0,0.0,0.1,3.6,80.0,0.0,0.0,0.0
474,Danny da Costa,0.0,0.0,0.3,0.7,0.2,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.7,0.0,0.0,6.8,70.7,0.2,0.3,0.0
475,Naouirou Ahamada,0.7,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.8,0.2,1.8,1.5,0.0,0.8,1.0,0.0,0.2,20.8,88.0,0.0,0.5,0.0
476,Lilian Egloff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2.5,80.0,0.0,0.0,0.0
477,Frederik Sörensen,0.7,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.0,0.3,16.7,70.0,0.0,1.7,0.0
478,Vasilis Pavlidis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
479,Ahmed Kutucu,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.1,0.0,0.1,0.7,0.0,0.1,4.6,71.9,0.0,0.1,0.0
480,Dennis Borkowski,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,80.0,0.0,0.0,0.0
481,Ilia Gruev,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,Joshua Brenet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
483,Joshua Mees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.7,0.0,0.0,0.0
484,Levent Mercan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
485,Marten Winkler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,Omar Marmoush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
487,Paulinho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,29.0,82.8,0.0,0.0,0.0
488,William,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
489,Anthony Modeste,0.3,0.0,0.1,0.3,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.8,0.4,0.3,0.8,0.0,0.1,5.4,58.1,0.0,0.1,0.0
490,Maximilian Beier,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,Jonas Michelbrink,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,7.0,71.4,0.0,0.0,0.0
492,Jimmy Adrian Kaparos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
493,Merveille Papela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,Niklas Lomb,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,23.0,73.9,0.0,4.0,0.0
495,Leon Dajaku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,8.0,81.3,0.0,0.0,0.0
496,Mohamed Sankoh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
497,Sebastian MüllerArminia Bielefeld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,Mikail Maden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
499,Emrehan Gedikli,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,75.0,0.0,0.0,0.0
500,Rabbi Matondo,1.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.3,1.3,2.3,0.0,1.0,13.7,82.9,0.0,0.7,0.0
501,Jonas Michel Dirkner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,33.3,0.0,1.0,0.0
502,Lukas Petkov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
503,Jacob Bruun Larsen,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,2.0,0.0,0.5,9.0,83.3,0.0,0.5,0.0
