,Player,age,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
291,Lukas Mühl,24,Defender,Nürnberg,2790,1350,1440,Germany,31,15,16,1,0,1,0,0,0,0,0,4,4,0,59,16,43,4,0,0.03,0,0.03,0,0.06,2790,1.9,47,90,698,0,0.13,232,232,111,12,1.9,1.5,0.8,0.6,4.3,0.6,0.6,1,1,0,0.4,0.1,0.2,0.2,0,0.1,0.2,0,0.1,46.8,84.3,0,3.9,0
292,Lukas Rupp,30,Midfielder,Hoffenheim,24,0,24,Germany,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.75,24,24,0,0,0,-1,-1,-1,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,11,54.5,0,0,0
293,Mahmoud Dahoud,25,Midfielder,Borussia Dortmund,693,431,262,Germany,14,8,6,1,1,0,0,0,0,0,0,3,1,2,13,8,5,2,0,0.13,0,0.13,0.21,0,693,1.69,53,50,347,0,0.26,143,350,-1,15,1.1,1.2,0.9,0,0.6,0.9,0,0,1,0,0.8,0.6,0.5,0.5,0,0.8,0.9,0,0.6,32.1,83.1,0,2.2,0.3
294,Makoto Hasebe,37,Midfielder,Eintracht Frankfurt,2520,1260,1260,Japan,28,14,14,0,0,0,0,0,0,0,0,8,4,4,35,15,20,4,0,0,0,0,0,0,0,1.25,72,90,630,0,0.14,275,240,-1,18,1.9,1.4,0.6,1,3.5,0.6,0.8,0,0,0,0.1,0.3,0.2,1.1,0,0.2,0.3,0,0.3,52,85,0,5.3,0
295,Manuel Akanji,25,Defender,Borussia Dortmund,2206,1080,1126,Switzerland,25,12,13,1,1,0,0,0,0,0,0,6,2,4,34,17,17,1,0,0.04,0,0.04,0.08,0,2206,1.39,65,88,2206,0,0.04,223,351,55,16,1.2,1.1,0.5,0.9,3.5,0.4,0.5,0,1,0,0.3,0.2,0.3,0.7,0,0.2,0.4,0,0.2,73.4,92.9,0.1,5,0
296,Manuel Gulde,30,Defender,Freiburg,1714,867,847,Germany,21,11,10,1,0,1,0,0,0,0,0,4,3,1,29,14,15,3,0,0.05,0,0.05,0,0.11,1714,1.52,59,82,571,0,0.16,208,303,79,10,1.1,1.2,0.5,0.7,4.2,0.2,0.6,0,1,0,0.3,0.1,0,1,0,0,0.2,0,0.1,41.6,82.1,0,3.4,0
297,Manuel Neuer,35,Goalkeeper,Bayern München,2303,1170,1133,Germany,26,13,13,0,0,0,0,0,0,0,0,10,6,4,22,10,12,1,0,0,0,0,0,0,0,0.86,105,89,2303,0,0.04,278,372,8,23,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,31.1,81.6,0,5.5,0
298,Marc Stendera,25,Midfielder,Eintracht Frankfurt,103,47,56,Germany,7,4,3,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0.87,103,15,0,0,0,-1,-1,-1,14,0.9,0,0.3,0,0,0.3,0.1,0,0,0,0,0.1,0,0,0,0,0.1,0,0.1,13.9,83.5,0,0.7,0
299,Marc-Oliver Kempf,26,Defender,Stuttgart,2026,1080,946,Germany,23,12,11,2,1,1,0,0,0,0,0,4,3,1,44,15,29,3,0,0.09,0,0.09,0.08,0.1,1013,1.95,46,88,675,0,0.13,177,228,117,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Marcel Halstenberg,29,Defender,RB Leipzig,2414,1350,1064,Germany,28,15,13,3,0,3,6,4,2,2,0,15,10,5,18,6,12,2,0,0.34,0.22,0.11,0,0.25,805,0.67,134,86,1207,402,0.07,152,52,2,7,2.4,1.4,0.9,0.5,1.9,0.8,0.1,0,3,6,0.8,2,1,0.8,0.1,0.9,1,6,2,40.9,74.3,1.6,1.4,0
301,Marcel Sabitzer,27,Midfielder,RB Leipzig,2354,1325,1029,Austria,30,17,13,4,2,2,3,3,0,0,0,16,10,6,17,6,11,9,0,0.27,0.11,0.15,0.14,0.17,589,0.65,138,78,262,785,0.34,128,136,-1,5,1.5,1.1,0.9,0,1,0.9,0.1,1,4,3,2.1,1.2,0.5,1,0.2,1.5,1.5,3,1.2,36.9,70.4,0.4,1.3,0
302,Marcel Schmelzer,33,Defender,Borussia Dortmund,564,287,277,Germany,9,5,4,0,0,0,1,1,0,0,0,3,1,2,6,3,3,1,0,0.16,0.16,0,0,0,0,0.96,94,63,564,564,0.16,345,93,18,22,1,0.9,0.4,0.7,1.2,0.4,0.1,0,0,1,0.4,0.3,0.4,1.2,0.1,0.4,0.8,1,0.3,37.8,84.9,0.3,0.8,0
303,Marcel Sobottka,26,Midfielder,Fortuna Düsseldorf,944,574,370,Germany,14,7,7,0,0,0,0,0,0,0,0,3,0,3,16,11,5,3,0,0,0,0,0,0,0,1.53,59,67,315,0,0.29,351,319,-1,15,2.1,1.7,1.9,0,1.1,0.6,0.4,0,0,0,0.4,0.1,0.1,0.9,0,0.6,0.7,0,0.1,24.1,79.2,0,0.6,0
304,Marcel Tisserand,28,Defender,Wolfsburg,888,352,536,Congo DR,10,4,6,1,1,0,0,0,0,0,0,2,1,1,12,3,9,2,0,0.1,0,0.1,0.26,0,888,1.22,74,89,444,0,0.2,165,283,32,16,1.4,2,1.2,0.2,4,0.3,0.5,0,1,0,1,0.2,0.4,0.6,0,0.7,0.6,0,0.2,56.8,78.5,0.2,6.1,0
305,Marcelo Josemir Saracchi Pintos,22,Midfielder,RB Leipzig,652,180,472,Uruguay,9,2,7,0,0,0,1,0,1,0,0,1,0,1,9,3,6,2,0,0.14,0.14,0,0,0,0,1.24,72,72,326,652,0.28,326,102,-1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,Marcin Kamiński,29,Defender,Fortuna Düsseldorf,2430,1260,1170,Poland,27,14,13,0,0,0,1,1,0,0,0,5,2,3,48,19,29,1,0,0.04,0.04,0,0,0,0,1.78,51,90,2430,2430,0.04,243,209,104,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,Marco Friedl,23,Defender,Werder Bremen,473,318,155,Austria,7,5,2,0,0,0,0,0,0,0,0,1,0,1,8,7,1,3,0,0,0,0,0,0,0,1.52,59,68,158,0,0.57,282,287,80,19,1.1,1.9,1.1,0.6,2.7,1.1,0.9,0,0,0,0.1,0,0.3,0.7,0,0.3,0.6,0,0,34.1,85.4,0,2.3,0
308,Marco Jhonfai Fabián De La Mora,31,Midfielder,Eintracht Frankfurt,63,0,63,Mexico,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.43,63,63,0,0,0,-1,-1,-1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,Marco Reus,31,Forward,Borussia Dortmund,2322,1103,1219,Germany,27,13,14,17,10,7,8,2,6,3,0,7,2,5,31,15,16,4,1,0.97,0.31,0.66,0.82,0.52,137,1.2,75,86,464,290,0.19,9,18,-1,2,1.2,0.3,1.3,0,1.2,0.9,0,0,17,8,2.6,1.4,0.9,1.1,0.6,1.4,2,8,1.4,37.6,81.8,0.4,1.5,0.1
310,Marco Richter,23,Forward,Augsburg,1431,849,582,Germany,25,14,11,4,2,2,6,3,3,0,0,3,1,2,33,19,14,4,0,0.63,0.38,0.25,0.21,0.31,358,2.08,43,57,358,239,0.25,78,6,-1,3,0.5,0.5,0.9,0,0.4,0.5,0,0,4,6,2.2,0.6,1.4,1,0.3,1.7,2.2,6,0.6,17.3,70,0.2,1.2,0.2
311,Marco Russ,35,Defender,Eintracht Frankfurt,378,180,198,Germany,5,2,3,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0.95,95,76,378,0,0.24,350,327,15,19,1.4,1.4,0.6,0.2,1.6,0.4,0.4,0,0,0,0.2,0.2,0,0.2,0,0.6,0,0,0.2,22,71.8,0,0.8,0.2
312,Marco Terrazzino,29,Forward,Freiburg,519,305,214,Germany,13,8,5,1,1,0,0,0,0,0,0,2,2,0,8,3,5,0,0,0.17,0,0.17,0.3,0,519,1.39,65,40,0,0,0,115,299,-1,11,0.5,0.2,0.4,0,0.1,0.5,0.2,0,1,0,0.9,0.8,0.6,0.7,0,1,1.2,0,0.8,15.6,77.3,0.2,0.3,0.1
313,Mario Gomez,35,Forward,Stuttgart,2215,1165,1050,Germany,31,16,15,7,3,4,2,1,1,0,0,5,3,2,50,24,26,5,1,0.37,0.08,0.28,0.23,0.34,316,2.03,44,71,443,1108,0.2,73,169,-1,1,0.6,0.2,1,0,1.1,0.3,0.2,0,7,2,1.7,0.8,0.3,0.7,0.4,0.7,1.3,2,0.8,15.7,65.7,0,0.3,0
314,Mario Götze,28,Midfielder,Borussia Dortmund,1680,963,717,Germany,26,14,12,7,6,1,7,6,1,0,0,7,2,5,21,14,7,0,0,0.75,0.38,0.38,0.56,0.13,240,1.13,80,65,0,240,0,48,7,-1,4,1,0.3,0.8,0,0.2,0.8,0,0,7,7,1.1,1.6,1,1,0.5,1.6,1.7,7,1.6,33.3,81.5,0.3,0.7,0.2
315,Marius Müller,27,Goalkeeper,RB Leipzig,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,Marius Wolf,25,Midfielder,Borussia Dortmund,828,431,397,Germany,16,9,7,1,1,0,0,0,0,0,0,5,1,4,9,5,4,2,1,0.11,0,0.11,0.21,0,828,0.98,92,52,276,0,0.33,148,335,-1,18,0.9,0.8,0.8,0.1,0.8,0.5,0,0,1,0,0.4,0.4,0.7,0.8,0.1,0.9,0.7,0,0.4,35.1,84.5,0.2,0.7,0
317,Mark Flekken,27,Goalkeeper,Freiburg,90,90,0,Netherlands,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,78.6,0,7,0
318,Mark Uth,29,Forward,Schalke 04,1408,737,671,Germany,20,10,10,2,1,1,1,0,1,0,0,5,2,3,19,11,8,3,0,0.19,0.06,0.13,0.12,0.13,704,1.21,74,70,469,1408,0.19,141,193,-1,6,1,0.4,1.3,0.1,0.6,1,0.1,0,2,1,2,0.7,0.9,1.2,0.6,0.8,2.9,1,0.7,18.4,72.5,0.1,1.2,0.1
319,Marko Grujić,24,Midfielder,Hertha BSC,1780,1003,777,Serbia,22,13,9,5,4,1,1,0,1,0,0,6,3,3,32,19,13,5,0,0.3,0.05,0.25,0.36,0.12,356,1.62,56,81,356,1780,0.25,80,204,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,Markus Suttner,33,Defender,Fortuna Düsseldorf,491,180,311,Austria,6,2,4,1,1,0,1,0,1,0,0,0,0,0,9,2,7,1,0,0.37,0.18,0.18,0.5,0,491,1.65,55,82,491,491,0.18,106,75,92,8,1.7,1.3,1,0.5,1.5,0.7,0.5,0,1,1,0.7,1.5,0,0.2,0,0.7,0.5,1,1.5,33,77.3,1.5,3.8,0
321,Martin Harnik,33,Forward,Werder Bremen,828,412,416,Austria,18,8,10,4,4,0,2,1,1,0,0,1,0,1,14,8,6,2,0,0.65,0.22,0.43,0.87,0,207,1.52,59,46,414,414,0.22,37,49,-1,6,0.7,0.2,0.9,0.1,0.4,0.6,0,0,4,2,1.6,0.7,0.3,0.3,0.4,0.5,1.5,2,0.7,14.3,63,0.1,0.4,0
322,Martin Hinteregger,28,Defender,Eintracht Frankfurt,2720,1376,1344,Austria,32,16,16,3,1,2,0,0,0,0,0,7,4,3,45,19,26,3,0,0.1,0,0.1,0.07,0.13,907,1.49,60,85,907,0,0.1,159,325,74,6,2.7,1.2,0.9,0.6,3.6,0.6,0.7,0,2,0,0.9,0.4,0.1,0.8,0.1,0.2,0.7,0,0.4,47.1,75.5,0.1,3.7,0.1
323,Martin Hinteregger,28,Defender,Eintracht Frankfurt,2720,1376,1344,Austria,32,16,16,3,1,2,0,0,0,0,0,7,4,3,45,19,26,3,0,0.1,0,0.1,0.07,0.13,907,1.49,60,85,907,0,0.1,159,325,74,6,2.4,0.9,0.7,0.6,3.5,1.1,0.5,1,1,0,0.8,0.2,0.4,0.7,0,0.4,0.3,0,0.2,41.2,73.1,0.1,2.7,0
324,Marvin Bakalorz,31,Midfielder,Hannover 96,1469,828,641,Germany,25,12,13,1,0,1,0,0,0,0,0,5,4,1,33,11,22,5,0,0.06,0,0.06,0,0.14,1469,2.02,45,59,294,0,0.31,203,362,-1,12,0.7,1.1,0.9,0,1.8,1.2,0.2,0,1,0,0.5,0.3,0.4,1,0.2,0.7,1.2,0,0.3,15.7,75.8,0.1,0.5,0
325,Marvin Ducksch,27,Forward,Fortuna Düsseldorf,820,242,578,Germany,16,7,9,1,0,1,1,0,1,0,0,2,0,2,19,4,15,1,0,0.22,0.11,0.11,0,0.16,820,2.09,43,51,820,820,0.11,153,138,-1,10,0.2,0.3,0.2,0,0.6,0.3,0,0,1,1,1.1,1.2,0.1,0.5,0.3,0.4,1.4,1,1.2,16.1,69.3,0.2,0.6,0.1
326,Marvin Plattenhardt,29,Defender,Hertha BSC,1926,1026,900,Germany,22,12,10,1,0,1,2,2,0,0,0,6,3,3,34,19,15,4,0,0.14,0.09,0.05,0,0.1,1926,1.59,57,88,482,963,0.19,220,164,84,12,1.2,0.3,1.1,0,2.1,0.3,0.1,0,1,2,0.5,1.5,0.5,1,0.1,0.6,0.6,2,1.5,36.5,79.3,1.5,1.9,0
327,Marwin Hitz,33,Goalkeeper,Borussia Dortmund,180,180,0,Switzerland,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,1.5,60,90,180,0,0.5,-1,-1,-1,21,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,29,77.6,0,4,0
328,Matheus Fellipe Costa Pereira,24,Forward,Nürnberg,1237,676,561,Brazil,19,10,9,3,2,1,2,2,0,0,0,3,3,0,18,8,10,4,1,0.36,0.15,0.22,0.27,0.16,412,1.31,69,65,247,619,0.36,89,99,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,Matheus Santos Carneiro Da Cunha,21,Forward,RB Leipzig,844,269,575,Brazil,25,10,15,2,0,2,0,0,0,0,0,11,6,5,6,1,5,1,0,0.21,0,0.21,0,0.31,422,0.64,141,34,844,0,0.11,93,347,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,Mathew Leckie,30,Midfielder,Hertha BSC,939,586,353,Australia,18,11,7,2,2,0,0,0,0,0,0,6,3,3,15,8,7,3,0,0.19,0,0.19,0.31,0,470,1.44,63,52,313,0,0.29,101,280,-1,8,1.1,0.7,1,0,0.7,0.5,0.1,0,2,0,1.2,0.7,0.6,1,0.2,1,1.9,0,0.7,18.6,68.7,0.3,0.3,0.1
331,Matija Nastasić,28,Defender,Schalke 04,2451,1216,1235,Serbia,28,14,14,1,0,1,0,0,0,0,0,5,3,2,40,19,21,7,1,0.04,0,0.04,0,0.07,2451,1.47,61,88,306,0,0.29,226,333,70,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Mats Hummels,32,Defender,Bayern München,1775,720,1055,Germany,21,9,12,1,1,0,1,0,1,0,0,7,3,4,18,7,11,1,0,0.1,0.05,0.05,0.13,0,1775,0.91,99,85,1775,1775,0.05,217,205,13,18,1.2,1.6,0.4,0.2,2.3,0.7,0.4,0,1,1,0.9,0.6,0.5,0.4,0,0.1,0.4,1,0.6,82.6,89.4,0,4.5,0.1
333,Matthias Ginter,27,Defender,Borussia M'gladbach,2380,1210,1170,Germany,27,14,13,2,2,0,0,0,0,0,0,9,4,5,34,19,15,2,0,0.08,0,0.08,0.15,0,1190,1.29,70,88,1190,0,0.08,183,291,35,12,0.9,0.6,0.4,0.7,3.6,0.3,0.7,0,2,0,0.9,0.3,0,0.6,0.1,0.2,0.3,0,0.3,65.3,86.4,0.1,4.1,0
334,Matthias Ostrzolek,30,Defender,Hannover 96,1466,724,742,Germany,18,9,9,0,0,0,0,0,0,0,0,5,4,1,28,10,18,2,0,0,0,0,0,0,0,1.72,52,81,733,0,0.12,285,371,98,30,1.8,1.4,0.7,0.1,2.1,0.7,0.3,0,0,0,0.3,0.4,0.2,1.4,0,0.5,0.9,0,0.4,34.4,75.1,0.4,2.6,0
335,Matthias Zimmermann,28,Midfielder,Fortuna Düsseldorf,3050,1530,1520,Germany,34,17,17,1,0,1,3,3,0,0,0,5,2,3,61,25,36,4,0,0.12,0.09,0.03,0,0.06,3050,1.8,50,90,763,1017,0.12,233,159,-1,13,2.9,2,1.5,0.1,2.3,1.3,0.5,0,1,3,0.4,0.6,0.6,0.9,0,0.4,1.2,3,0.6,37.7,78.5,0.4,2,0
336,Maurice Malone,20,Forward,Augsburg,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,Max Kruse,33,Forward,Werder Bremen,2837,1400,1437,Germany,32,16,16,11,4,7,9,7,2,3,0,4,2,2,45,22,23,0,0,0.63,0.29,0.35,0.26,0.44,258,1.43,63,89,0,315,0,55,24,-1,1,0.5,0.3,0.7,0,0.2,1,0,0,11,9,2.8,2.6,1.2,1,0.2,1.4,2.4,9,2.6,49.9,79.1,1.7,3.4,0.1
338,Maximilian Arnold,26,Midfielder,Wolfsburg,2879,1406,1473,Germany,33,16,17,2,1,1,6,4,2,0,0,9,4,5,43,21,22,7,0,0.25,0.19,0.06,0.06,0.06,1440,1.34,67,87,411,480,0.22,202,69,-1,10,1.6,1.1,1.4,0,1.3,1.2,0.3,0,2,6,1.6,1.4,0.8,2.5,0.1,0.9,1.1,6,1.4,39.6,80.8,1,4.7,0.1
339,Maximilian Eggestein,24,Midfielder,Werder Bremen,3053,1530,1523,Germany,34,17,17,5,2,3,4,2,2,0,0,5,2,3,47,24,23,4,0,0.27,0.12,0.15,0.12,0.18,611,1.39,65,90,763,763,0.12,129,123,-1,5,2,0.9,1.1,0.1,1.9,0.9,0.3,0,5,4,1.3,1.4,0.4,1.2,0,1.1,1.3,4,1.4,45.8,80.5,0.2,1.4,0.1
340,Maximilian Mittelstädt,24,Defender,Hertha BSC,1803,888,915,Germany,25,13,12,1,0,1,1,0,1,0,0,7,3,4,30,14,16,4,1,0.1,0.05,0.05,0,0.1,1803,1.5,60,72,451,1803,0.2,218,202,77,11,2.4,1.8,0.6,0,2.1,1,0.2,0,1,1,0.9,0.8,1,0.9,0,1,1.3,1,0.8,29.6,73.2,0.6,2.3,0
341,Maximilian Philipp,27,Forward,Borussia Dortmund,757,383,374,Germany,18,9,9,1,0,1,1,1,0,0,0,7,2,5,5,3,2,0,0,0.24,0.12,0.12,0,0.24,757,0.59,151,42,0,757,0,146,124,-1,13,0.4,0.2,0.6,0,0.3,0.4,0,0,1,1,0.7,0.3,0.3,0.9,0.3,0.7,1,1,0.3,12.8,78.4,0,0.3,0
342,Meritan Shabani,22,Midfielder,Bayern München,0,0,0,Kosovo,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,66.7,0,0,0
343,Michael Esser,33,Goalkeeper,Hannover 96,2880,1530,1350,Germany,32,17,15,0,0,0,0,0,0,0,0,5,4,1,61,23,38,3,0,0,0,0,0,0,0,1.91,47,90,960,0,0.09,283,341,112,24,0.1,0,0,0,0.9,0.1,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0.1,34.2,67.9,0,10.3,0
344,Michael Gregoritsch,26,Forward,Augsburg,2493,1206,1287,Austria,32,15,17,6,4,2,2,1,1,1,0,5,3,2,58,27,31,4,0,0.29,0.07,0.22,0.3,0.14,416,2.09,43,78,623,1247,0.14,90,174,-1,2,0.7,0.5,0.8,0,1.8,0.8,0.3,0,6,2,2.7,0.9,0.4,0.9,0.5,0.8,2.2,2,0.9,28.4,71.1,0.1,1.2,0.1
345,Michael Lang,30,Defender,Borussia M'gladbach,1276,596,680,Switzerland,17,8,9,1,1,0,0,0,0,0,0,10,5,5,14,7,7,0,0,0.07,0,0.07,0.15,0,1276,0.99,91,75,0,0,0,194,279,19,15,0.8,0.9,0.6,0.1,2.2,0.6,0.2,0,1,0,0.6,0.2,0.1,0.4,0.1,0.1,0.2,0,0.2,38.5,83.6,0.3,1.5,0
346,Michael Langer,36,Goalkeeper,Schalke 04,0,0,0,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,Michael Rensing,36,Goalkeeper,Fortuna Düsseldorf,2880,1440,1440,Germany,32,16,16,0,0,0,0,0,0,0,0,5,2,3,58,24,34,1,0,0,0,0,0,0,0,1.81,50,90,2880,0,0.03,358,317,107,24,0.1,0.1,0,0,1.2,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,26.8,59,0,7.8,0
348,Mickaël Cuisance,21,Midfielder,Borussia M'gladbach,269,99,170,France,11,3,8,0,0,0,1,1,0,0,0,4,2,2,2,2,0,3,0,0.33,0.33,0,0,0,0,0.67,135,24,90,269,1,-1,-1,-1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Miiko Martín Albornoz Inola,30,Defender,Hannover 96,1660,808,852,Chile,22,11,11,1,0,1,3,3,0,0,0,2,2,0,41,14,27,4,1,0.22,0.16,0.05,0,0.11,1660,2.22,40,75,332,553,0.27,212,88,134,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Mijat Gaćinović,26,Midfielder,Eintracht Frankfurt,1620,855,765,Serbia,29,14,15,0,0,0,1,1,0,0,0,6,2,4,26,13,13,3,0,0.06,0.06,0,0,0,0,1.44,62,56,540,1620,0.17,325,194,-1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Mikael Ishak,28,Forward,Nürnberg,1920,989,931,Sweden,29,15,14,4,4,0,3,1,2,0,1,4,4,0,40,11,29,1,0,0.33,0.14,0.19,0.36,0,480,1.88,48,66,1920,640,0.05,104,107,-1,1,0.3,0.1,0.8,0,0.3,0.4,0.1,0,4,3,1.3,0.7,0.6,1.1,0.5,0.7,1.6,3,0.7,14.1,69.9,0.1,0.3,0
352,Mike Frantz,34,Midfielder,Freiburg,2233,1171,1062,Germany,31,16,15,2,1,1,1,1,0,0,0,4,2,2,46,21,25,2,0,0.12,0.04,0.08,0.08,0.08,1117,1.85,49,72,1117,2233,0.08,181,206,-1,6,1.1,0.7,0.6,0,0.9,0.5,0.1,0,2,1,0.6,0.5,0.2,1.1,0.2,0.5,0.9,1,0.5,19.2,78.2,0.4,0.9,0
353,Milos Veljkovic,25,Midfielder,Werder Bremen,1878,1016,862,Serbia,23,12,11,1,1,0,0,0,0,0,0,2,0,2,32,20,12,9,2,0.05,0,0.05,0.09,0,1878,1.53,59,82,209,0,0.43,221,338,-1,13,1.6,1.2,0.9,0.5,4.6,0.7,0.6,0,1,0,0.4,0.2,0,0.3,0,0.1,0.2,0,0.2,53.7,84.7,0.1,5.3,0
354,Milot Rashica,24,Forward,Werder Bremen,1559,749,810,Kosovo,26,13,13,9,6,3,5,4,1,1,0,3,1,2,21,10,11,1,0,0.81,0.29,0.52,0.72,0.33,173,1.21,74,60,1559,312,0.06,23,26,-1,2,0.9,0.2,1.3,0,0.2,0.6,0.1,0,9,5,2.3,1.2,1.3,1.3,0.3,1.3,1.8,5,1.2,14.7,69.1,1,0.3,0
355,Mitchell Weiser,26,Midfielder,Bayer Leverkusen,2109,1051,1058,Germany,30,15,15,1,1,0,3,2,1,0,0,8,5,3,35,17,18,3,0,0.17,0.13,0.04,0.09,0,2109,1.49,60,70,703,703,0.13,225,119,-1,12,2.1,0.9,1.1,0.2,1.3,0.8,0.1,1,1,3,0.4,1,1,1.3,0.1,1,1.4,3,1,42.9,82.1,0.5,1.4,0.1
356,Moody Chana,22,Defender,Hoffenheim,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,Moussa Niakhate,25,Defender,Mainz 05,2790,1440,1350,France,33,16,17,1,1,0,1,1,0,0,0,7,5,2,53,21,32,3,0,0.06,0.03,0.03,0.06,0,2790,1.71,53,85,930,2790,0.1,237,216,95,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,Nabil Bentaleb,26,Midfielder,Schalke 04,1791,781,1010,Algeria,25,11,14,3,1,2,0,0,0,3,0,4,2,2,34,15,19,4,0,0.15,0,0.15,0.12,0.18,597,1.71,53,72,448,0,0.2,126,313,-1,5,1.3,1.4,1.2,0,0.7,0.6,0.3,0,3,0,0.8,0.7,0.8,0.6,0,0.5,0.4,0,0.7,36,79.3,0.6,2,0
359,Nadiem Amiri,24,Midfielder,Hoffenheim,759,433,326,Germany,13,7,6,3,1,2,1,0,1,0,0,3,2,1,7,4,3,1,0,0.47,0.12,0.36,0.21,0.55,253,0.83,108,58,759,759,0.12,54,128,-1,8,1.1,0.5,1.1,0,0.3,0.8,0,0,3,1,1.4,1.2,1.5,1.1,0,1,0.8,1,1.2,27.5,87.4,0.2,1.2,0.2
360,Naldo,38,Defender,Schalke 04,630,270,360,Brazil,7,3,4,0,0,0,0,0,0,0,0,1,0,1,9,5,4,1,0,0,0,0,0,0,0,1.29,70,90,630,0,0.14,356,311,36,28,1.4,2,0.7,0.4,3.1,0.4,0.4,0,0,0,1.3,0.3,0.1,0.4,0.1,0.1,0.3,0,0.3,46.4,80.3,0,6.1,0
361,Nassim Boujellab,21,Forward,Schalke 04,377,195,182,Germany,7,4,3,0,0,0,1,0,1,0,0,3,2,1,2,1,1,0,0,0.24,0.24,0,0,0,0,0.48,189,54,0,377,0,372,41,-1,17,1.4,0.3,1.6,0,0.4,1.1,0,0,0,1,1.3,0.1,1,1.1,0,0.6,1.4,1,0.1,14.9,76.9,0,0.9,0.1
