,Player,age,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
78,Antonio Mirante,37,Goalkeeper,Roma,990,450,540,Italy,11,5,6,0,0,0,0,0,0,0,0,6,3,3,5,3,2,0,0,0,0,0,0,0,0,0.45,198,90,0,0,0,338,323,2,21,0,0,0.1,0,0.6,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,25.2,64.3,0,7.7,0
79,Antonio Pio Daniele,18,Goalkeeper,Napoli,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Antonio Rosati,37,Goalkeeper,Torino,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Antonio Sanabria,25,Forward,Genoa,766,444,322,Paraguay,15,8,7,3,2,1,0,0,0,0,1,4,2,2,6,4,2,1,0,0.35,0,0.35,0.41,0.28,255,0.7,128,51,766,0,0.12,43,281,-1,3,0.4,0.3,1.3,0,0.1,0.1,0,0,3,0,2.1,0.5,0.6,1,0.1,1.1,1.7,0,0.5,9.6,70.8,0,0.3,0
82,Antonio Santurro,29,Goalkeeper,Bologna,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Arkadiusz Milik,27,Forward,Napoli,2398,1151,1247,Poland,35,17,18,17,10,7,3,1,2,0,0,12,6,6,24,11,13,4,0,0.75,0.11,0.64,0.78,0.51,141,0.9,100,69,600,799,0.15,9,139,-1,1,0.5,0.1,1.2,0,0.4,0.5,0.1,0,17,3,3.2,1.1,0.2,0.8,0.5,0.7,1.3,3,1.1,16.8,82.7,0.1,0.5,0
84,Arkadiusz Reca,25,Midfielder,Atalanta,45,0,45,Poland,3,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,-1,-1,-1,21,0.7,1,0.3,0,0,0.3,0,0,0,0,0,0.7,0.7,0.7,0,0,0.3,0,0.7,8.7,76.9,1,0.7,0
85,Armando Izzo,29,Defender,Torino,3274,1693,1581,Italy,37,19,18,4,3,1,1,1,0,0,0,15,7,8,31,18,13,6,0,0.14,0.03,0.11,0.16,0.06,819,0.85,106,88,546,3274,0.16,155,250,27,4,2.1,2.4,1.5,0.1,3.8,0.5,0.6,0,4,1,0.7,0.3,0.2,1.6,0.1,0.3,0.4,1,0.3,49.5,77.8,0.1,4.3,0
86,Arnel Jakupovic,22,Forward,Empoli,0,0,0,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Artur Ioniţă,30,Midfielder,Cagliari,2979,1438,1541,Moldova,37,18,19,3,1,2,2,2,0,0,0,7,5,2,47,15,32,5,1,0.15,0.06,0.09,0.06,0.12,993,1.42,63,81,497,1490,0.18,178,214,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Arturo Calabresi,25,Defender,Bologna,1412,674,738,Italy,18,9,9,1,1,0,0,0,0,0,0,5,4,1,27,9,18,8,0,0.06,0,0.06,0.13,0,1412,1.72,52,78,177,0,0.51,213,402,157,13,2.5,1.8,1,0.3,3.3,0.9,0.2,0,1,0,0.1,0.6,0.5,0.6,0.1,0.4,0.5,0,0.6,33.7,79.9,0.4,2.2,0
89,Assane Dioussé,23,Midfielder,Chievo,890,499,391,Senegal,14,7,7,0,0,0,0,0,0,0,0,3,2,1,20,14,6,5,0,0,0,0,0,0,0,2.02,45,64,178,0,0.51,296,283,-1,13,1.7,1.3,1.1,0.1,0.9,0.9,0.3,0,0,0,0.5,0.4,0.5,0.6,0.1,0.3,0.9,0,0.4,34.6,81.4,0.2,2.2,0
90,Bartosz Bereszyński,28,Defender,Sampdoria,2199,858,1341,Poland,27,12,15,0,0,0,2,1,1,0,0,10,6,4,29,8,21,7,1,0.08,0.08,0,0,0,0,1.19,76,81,314,1100,0.29,323,186,70,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Bartosz Salamon,29,Defender,Frosinone,1724,824,900,Poland,20,10,10,0,0,0,0,0,0,0,0,6,2,4,29,16,13,3,0,0,0,0,0,0,0,1.51,59,86,575,0,0.16,403,383,138,14,0.9,1.4,1,0.6,7.1,0.4,1,0,0,0,0.6,0.1,0.1,0.4,0,0.1,0.2,0,0.1,38.6,82.1,0,2.8,0
92,Bartłomiej Drągowski,23,Goalkeeper,Empoli,1484,584,900,Poland,17,7,10,0,0,0,0,0,0,0,0,4,3,1,24,9,15,2,0,0,0,0,0,0,0,1.46,62,87,742,0,0.12,310,262,123,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Bastos,30,Defender,Lazio,1135,504,631,Angola,18,8,10,1,1,0,0,0,0,0,0,4,2,2,18,9,9,3,0,0.08,0,0.08,0.18,0,1135,1.43,63,63,378,0,0.24,190,361,115,11,1.2,0.4,0.7,0.2,2.3,0.6,0.4,0,1,0,0.6,0.1,0.6,0.4,0.1,0.2,0.4,0,0.1,30.6,86,0,1.8,0
94,Ben Wilmot,21,Defender,Udinese,197,9,188,England,5,1,4,0,0,0,0,0,0,0,0,1,1,0,4,0,4,1,0,0,0,0,0,0,0,1.83,49,39,197,0,0.46,-1,-1,-1,14,0,0.4,0.4,0.2,2.2,0.4,0.4,0,0,0,0.2,0.2,0,0.4,0,0,0.8,0,0.2,20.8,79.8,0,1.2,0
95,Benjamin Lhassine Kone,21,Midfielder,Torino,0,0,0,Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Berat Djimsiti,28,Defender,Atalanta,1805,901,904,Albania,24,12,12,1,1,0,2,1,1,0,0,6,3,3,25,14,11,3,0,0.15,0.1,0.05,0.1,0,1805,1.25,72,75,602,903,0.15,236,149,77,14,1.3,1.4,0.9,0.5,3.9,0.7,0.5,1,1,2,0.4,0.3,0.2,0.8,0,0.2,0.5,2,0.3,43.1,90.8,0,2.9,0
97,Bertrand Yves Baraye,28,Midfielder,Parma,0,0,0,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Blaise Matuidi,34,Midfielder,Juventus,2428,1380,1048,France,31,17,14,3,2,1,2,1,1,0,0,15,7,8,15,9,6,5,0,0.19,0.07,0.11,0.13,0.09,809,0.56,162,78,486,1214,0.19,156,190,-1,6,1.9,0.8,1.1,0,0.5,0.5,0.3,0,3,2,0.6,0.7,0.6,0.8,0.2,0.6,1.3,2,0.7,39.6,87.6,0.1,1.6,0
99,Blerim Džemaili,35,Midfielder,Bologna,1750,1087,663,Switzerland,28,15,13,1,1,0,1,1,0,0,0,9,6,3,22,10,12,4,0,0.1,0.05,0.05,0.08,0,1750,1.13,80,63,438,1750,0.21,237,222,-1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Borja Valero,36,Midfielder,Inter Milan,1225,684,541,Spain,27,13,14,0,0,0,1,0,1,0,0,15,10,5,9,2,7,4,0,0.07,0.07,0,0,0,0,0.66,136,45,306,1225,0.29,416,199,-1,15,0.8,0.6,0.7,0,0.7,0.8,0,0,0,1,0.4,0.7,0.1,0.9,0,0.1,0.4,1,0.7,43.3,93.7,0.2,2,0
101,Boštjan Cesar,38,Defender,Chievo,1075,420,655,Slovenia,14,5,9,1,1,0,0,0,0,0,0,2,1,1,23,10,13,3,0,0.08,0,0.08,0.21,0,1075,1.93,47,77,358,0,0.25,191,270,172,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Bram Nuytinck,30,Defender,Udinese,2128,1262,866,Netherlands,27,15,12,0,0,0,0,0,0,0,0,8,5,3,31,16,15,5,1,0,0,0,0,0,0,1.31,69,79,355,0,0.25,342,421,86,29,1.9,1.1,0.9,0.1,4.4,0.3,1,0,0,0,0.2,0.2,0.1,0.1,0,0.1,0.3,0,0.2,32.6,81.7,0,2.7,0
103,Bruno Alves,39,Defender,Parma,2924,1512,1412,Portugal,33,17,16,4,3,1,1,0,1,0,0,6,5,1,53,23,30,10,1,0.15,0.03,0.12,0.18,0.06,731,1.63,55,89,292,2924,0.31,143,254,150,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Bruno André Cavaco Jordão,22,Midfielder,Lazio,87,11,76,Portugal,3,1,2,0,0,0,0,0,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,3.1,29,29,0,0,0,-1,-1,-1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Bryan Cristante,26,Midfielder,Roma,2420,1123,1297,Italy,35,16,19,4,2,2,3,3,0,0,0,8,2,6,36,22,14,10,0,0.26,0.11,0.15,0.16,0.14,605,1.34,67,69,242,807,0.37,122,129,-1,7,1.8,0.8,1.8,0,1.3,0.9,0.1,0,4,3,1.2,0.8,0.9,0.4,0,1,0.8,3,0.8,36.9,82.2,0.1,2.1,0.1
106,Bryan Dabo,29,Midfielder,Fiorentina,817,462,355,France,23,13,10,1,1,0,1,0,1,0,0,5,4,1,14,7,7,4,0,0.22,0.11,0.11,0.19,0,817,1.54,58,36,204,817,0.44,160,144,-1,13,0.4,0.4,0.6,0,0.8,0.2,0.3,0,1,1,0.4,0.5,0.3,0.8,0,0.3,0.7,1,0.5,17,80.3,0,0.6,0
107,Caio Vinicius Pirana,21,Goalkeeper,Bologna,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Camillo Ciano,31,Forward,Frosinone,2462,1106,1356,Italy,33,16,17,7,2,5,4,2,2,2,1,8,3,5,44,21,23,12,0,0.4,0.15,0.26,0.16,0.33,352,1.61,56,75,205,616,0.44,59,82,-1,1,1,0.2,2.1,0,0.4,1.3,0.1,0,7,4,2.3,1.8,0.5,2.7,0.5,1.9,2.1,4,1.8,22.5,73,1.4,1.5,0
109,Carl Davordzie,20,Forward,Parma,0,0,0,Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Carlo Pinsoglio,31,Goalkeeper,Juventus,90,0,90,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,9,0
111,Carlos Eugenio Junior Tavares dos Santos,24,Defender,Sampdoria,184,103,81,Brazil,3,2,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0.49,184,61,184,0,0.49,-1,-1,-1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Cedric Soares,29,Defender,Inter Milan,258,258,0,Portugal,4,3,1,0,0,0,1,1,0,0,0,3,2,1,1,1,0,0,0,0.35,0.35,0,0,0,0,0.35,258,65,0,258,0,-1,-1,-1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Cengiz Ünder,23,Midfielder,Roma,1377,676,701,Turkey,26,15,11,3,2,1,7,5,2,0,0,8,4,4,15,12,3,1,0,0.65,0.46,0.2,0.27,0.13,459,0.98,92,53,1377,197,0.07,89,1,-1,11,0.2,0.5,0.3,0,0.1,0.3,0,0,3,7,1.5,1.2,0.8,1.1,0.2,0.8,1.5,7,1.2,19.3,77.9,0.6,0.8,0
114,Charalampos Lykogiannis,27,Defender,Cagliari,829,508,321,Greece,11,6,5,0,0,0,1,1,0,0,0,2,2,0,13,6,7,1,0,0.11,0.11,0,0,0,0,1.41,64,75,829,829,0.11,352,140,112,25,1.3,1.7,0.8,0.3,2.3,0.5,0.3,0,0,1,0.6,0.7,0.4,0.1,0.1,0.5,0.7,1,0.7,26.6,68.3,0.7,1.6,0
115,Christian Dell'Orco,27,Defender,Empoli,1144,406,738,Italy,15,6,9,1,1,0,1,0,1,0,0,2,1,1,19,7,12,1,0,0.16,0.08,0.08,0.22,0,1144,1.49,60,76,1144,1144,0.08,186,178,132,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Christian Gabriel Oliva Giménez,24,Midfielder,Cagliari,0,0,0,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Christian Koffi,20,Midfielder,Fiorentina,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Christian Kouamé,23,Forward,Genoa,3070,1496,1574,Côte d'Ivoire,38,19,19,4,2,2,5,2,3,0,0,7,5,2,49,20,29,4,0,0.26,0.15,0.12,0.12,0.11,768,1.44,63,81,768,614,0.12,149,92,-1,1,0.8,0.7,0.9,0,0.6,0.3,0.1,0,4,5,2.3,1.3,1.1,2.2,0.5,2.1,2.7,5,1.3,23.8,66,0.2,0.4,0
119,Christian Nørgaard,27,Midfielder,Fiorentina,324,117,207,Denmark,6,3,3,0,0,0,0,0,0,0,0,1,0,1,5,2,3,0,0,0,0,0,0,0,0,1.39,65,54,0,0,0,307,305,-1,18,0.7,1.7,1.8,0,2.3,0.5,0,0,0,0,0,0.3,0.3,0.5,0,0.5,0.5,0,0.3,29.3,83.5,0,1.2,0
120,Ciro Immobile,31,Forward,Lazio,2858,1448,1410,Italy,36,17,19,15,9,6,6,4,2,4,0,9,4,5,38,21,17,6,0,0.66,0.19,0.47,0.56,0.38,191,1.2,75,79,476,476,0.19,20,47,-1,1,0.3,0,0.7,0,0.2,0.1,0,0,15,6,3.4,1.5,0.9,1.1,1.1,1,2.3,6,1.5,25.3,77.4,0.1,0.6,0.1
121,Claud Adjapong,22,Defender,Sassuolo,270,172,98,Italy,5,3,2,1,0,1,0,0,0,0,0,3,1,2,2,2,0,1,0,0.33,0,0.33,0,0.92,270,0.67,135,54,270,0,0.33,-1,-1,-1,16,0.8,0.2,0.6,0,0.8,0.2,0.2,0,1,0,0.4,0.4,1.2,1.2,0.4,1.2,2.4,0,0.4,14.2,74.6,0,0.2,0
122,Cristian Daniel Ansaldi,34,Defender,Torino,1816,833,983,Argentina,24,11,13,3,1,2,2,2,0,0,0,11,5,6,15,7,8,3,0,0.25,0.1,0.15,0.11,0.18,605,0.74,121,76,605,908,0.15,123,153,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Cristian Gabriel Romero,23,Defender,Genoa,2339,1193,1146,Argentina,27,14,13,2,2,0,2,0,2,0,0,5,3,2,33,14,19,13,2,0.15,0.08,0.08,0.15,0,1170,1.27,71,87,167,1170,0.54,188,175,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Cristian Molinaro,37,Defender,Frosinone,1160,620,540,Italy,14,8,6,0,0,0,0,0,0,0,0,2,1,1,28,16,12,3,0,0,0,0,0,0,0,2.17,41,83,387,0,0.23,418,382,179,13,1.1,1.1,1.1,0.1,2.6,0.4,0.3,0,0,0,0.1,1,0.5,1.6,0.3,0.3,0.4,0,1,31.3,70.5,0.8,2.4,0
125,Cristián Zapata,34,Defender,AC Milan,1026,652,374,Colombia,13,8,5,0,0,0,0,0,0,0,0,5,2,3,8,7,1,4,0,0,0,0,0,0,0,0.7,128,79,257,0,0.35,297,269,13,21,1.8,0.6,0.6,0.7,4.3,0.2,1.2,0,0,0,0.2,0.3,0.2,0.6,0,0.2,0.2,0,0.3,49,92,0,1.6,0
126,Cristiano Biraghi,28,Defender,Fiorentina,3196,1666,1530,Italy,36,19,17,1,1,0,4,1,3,0,0,9,6,3,40,19,21,8,0,0.14,0.11,0.03,0.05,0,3196,1.13,80,89,400,799,0.23,252,133,62,12,1.4,1.2,1,0.2,2.5,0.6,0.5,0,1,4,0.9,1.7,0.4,0.7,0.1,0.3,1.1,4,1.7,37.3,75.9,1.7,1.8,0
127,Cristiano Ronaldo,36,Forward,Juventus,2689,1414,1275,Portugal,31,16,15,21,10,11,8,7,1,5,1,14,7,7,17,9,8,3,0,0.97,0.27,0.7,0.64,0.78,128,0.57,158,87,896,336,0.1,5,19,-1,1,0.3,0.2,0.6,0,1,0.3,0.1,0,21,8,5.7,1.5,1.5,1.6,0.9,1.3,1.7,8,1.5,33.3,85.1,0.5,1,0
128,Cristóbal Montiel Rodríguez,21,Midfielder,Fiorentina,5,5,0,Spain,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Cyril Théréau,37,Forward,Cagliari,156,42,114,France,7,3,4,0,0,0,0,0,0,0,0,2,0,2,3,1,2,1,0,0,0,0,0,0,0,1.73,52,22,156,0,0.58,-1,-1,-1,14,0.2,0,0.4,0,0.4,0,0,0,0,0,0.4,0,0.4,0.4,0,1.2,0.2,0,0,13.2,72.7,0,0,0
130,Cyril Théréau,37,Forward,Cagliari,156,42,114,France,7,3,4,0,0,0,0,0,0,0,0,2,0,2,3,1,2,1,0,0,0,0,0,0,0,1.73,52,22,156,0,0.58,-1,-1,-1,14,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,5,100,0,0,0
131,Dalbert Henrique,27,Defender,Inter Milan,778,580,198,Brazil,11,8,3,0,0,0,1,1,0,0,0,3,3,0,8,5,3,2,0,0.12,0.12,0,0,0,0,0.93,97,71,389,778,0.23,414,117,36,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Daniel Bessa,28,Midfielder,Genoa,2441,1147,1294,Italy,34,17,17,1,0,1,3,2,1,0,0,6,4,2,34,12,22,8,0,0.15,0.11,0.04,0,0.07,2441,1.25,72,72,305,814,0.29,241,131,-1,9,1.7,0.6,1.6,0,0.3,0.8,0.1,0,1,3,0.9,1.1,0.5,0.5,0.1,0.9,1.3,3,1.1,30.4,84.3,0.4,1.3,0.1
133,Daniel Cerantola Fuzato,23,Goalkeeper,Roma,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Daniel Ciofani,35,Forward,Frosinone,1628,804,824,Italy,32,16,16,5,3,2,2,1,1,2,0,8,2,6,31,17,14,1,0,0.39,0.11,0.28,0.34,0.22,326,1.71,53,51,1628,814,0.06,54,136,-1,2,0.3,0.1,0.8,0,0.3,0.1,0,0,5,2,1.7,0.5,0.1,0.6,0.2,0.5,1.1,2,0.5,10.6,66.8,0,0.2,0
135,Daniele Baselli,29,Midfielder,Torino,2389,1245,1144,Italy,34,18,16,4,2,2,1,1,0,0,0,13,6,7,27,17,10,5,0,0.19,0.04,0.15,0.14,0.16,597,1.02,88,70,478,2389,0.19,121,233,-1,5,1.9,1,1.4,0,0.8,0.8,0.2,0,4,1,1.2,1.3,0.7,1,0,1,1.5,1,1.3,34.1,80.2,0.7,1.4,0.1
136,Daniele De Rossi,37,Midfielder,Roma,1273,610,663,Italy,18,9,9,1,0,1,2,2,0,0,0,6,2,4,17,11,6,3,0,0.21,0.14,0.07,0,0.14,1273,1.2,75,71,424,637,0.21,203,102,-1,16,0.9,1.4,0.7,0,1.8,0.6,0.7,0,1,2,0.3,0.9,0.1,0.5,0.1,0.1,0.2,2,0.9,51.4,87.5,0.1,4.2,0.2
137,Daniele Dessena,33,Midfielder,Cagliari,345,206,139,Italy,11,5,6,0,0,0,0,0,0,0,0,3,2,1,3,1,2,3,0,0,0,0,0,0,0,0.78,115,31,115,0,0.78,360,336,-1,22,0.2,0.3,0.5,0,0.3,0.2,0.1,0,0,0,0.5,0.1,0,0.8,0,0.2,1.1,0,0.1,15.7,75.7,0.1,0.6,0
138,Daniele Padelli,35,Goalkeeper,Inter Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Daniele Rugani,26,Defender,Juventus,1350,720,630,Italy,15,8,7,2,2,0,0,0,0,0,0,6,3,3,11,6,5,3,0,0.13,0,0.13,0.25,0,675,0.73,123,90,450,0,0.2,137,356,16,9,0.5,1.1,1.9,0.5,3.4,0.2,0.9,0,2,0,0.6,0,0,0.3,0,0.3,0.2,0,0,51.5,90,0,2.1,0
140,Danilo Cataldi,26,Midfielder,Lazio,571,285,286,Italy,12,8,4,2,2,0,1,1,0,0,0,2,2,0,9,4,5,2,0,0.47,0.16,0.32,0.63,0,286,1.42,63,48,286,571,0.32,48,77,-1,9,1,0.6,0.5,0.1,0.5,0.6,0,0,2,1,1.1,1.2,0.5,0.3,0.1,0.2,0.6,1,1.2,28.8,84.3,1,1.2,0
141,Danilo D'Ambrosio,32,Defender,Inter Milan,2581,1230,1351,Italy,30,14,16,2,2,0,5,1,4,0,0,12,6,6,26,8,18,6,0,0.24,0.17,0.07,0.15,0,1291,0.91,99,86,430,516,0.21,205,64,33,10,2.3,0.9,1.6,0.3,1,1.1,0.3,0,2,5,0.5,1.1,0.4,1.2,0.3,0.6,0.9,5,1.1,54.5,84.6,0.7,3,0.1
142,Danilo Larangeira,36,Defender,Bologna,3081,1570,1511,Brazil,35,18,17,1,0,1,0,0,0,0,0,10,6,4,46,18,28,4,0,0.03,0,0.03,0,0.06,3081,1.34,67,88,770,0,0.12,258,338,93,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Danilo Soddimo,33,Midfielder,Frosinone,244,160,84,Italy,10,4,6,0,0,0,1,1,0,0,0,1,0,1,7,5,2,2,0,0.37,0.37,0,0,0,0,2.58,35,24,122,244,0.74,-1,-1,-1,32,1.1,0.7,0.9,0,0.2,0.3,0.1,0,0,1,0.6,0.8,0.2,0.4,0,0.5,0.7,1,0.8,10,80,0.6,0.5,0
144,Darijo Srna,38,Defender,Cagliari,2088,1094,994,Croatia,26,13,13,0,0,0,4,3,1,0,0,6,5,1,33,12,21,7,1,0.17,0.17,0,0,0,0,1.42,63,80,261,522,0.34,313,71,113,17,0.9,0.7,0.9,0.3,2,0.2,0.2,0,0,4,0.4,1.7,0.4,2.8,0,0.5,0.8,4,1.7,47,81.2,1.6,3.3,0.1
145,Darko Lazović,30,Midfielder,Genoa,2550,1257,1293,Serbia,33,16,17,3,1,2,4,2,2,0,0,6,5,1,40,15,25,2,0,0.25,0.14,0.11,0.07,0.14,850,1.41,64,77,1275,638,0.07,157,103,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Darwin Daniel Machís Marcano,28,Forward,Udinese,457,206,251,Venezuela,13,6,7,0,0,0,1,0,1,0,0,4,2,2,5,2,3,2,0,0.2,0.2,0,0,0,0,0.98,91,35,229,457,0.39,345,44,-1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Dávid Hancko,23,Defender,Fiorentina,281,101,180,Slovakia,5,3,2,0,0,0,0,0,0,0,0,2,2,0,5,0,5,0,0,0,0,0,0,0,0,1.6,56,56,0,0,0,309,307,147,20,1.4,0.6,0.2,0.2,2,0.6,0.2,0,0,0,0.4,0.6,0,0.6,0,0.4,0.4,0,0.6,20.8,71.2,0.4,1.4,0
148,David Ospina Ramírez,32,Goalkeeper,Napoli,1457,557,900,Colombia,17,7,10,0,0,0,0,0,0,0,0,5,2,3,19,9,10,0,0,0,0,0,0,0,0,1.17,77,86,0,0,0,422,341,64,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Davide Bettella,21,Defender,Atalanta,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Davide Biraschi,26,Defender,Genoa,2844,1421,1423,Italy,34,17,17,0,0,0,0,0,0,0,0,6,4,2,44,17,27,4,1,0,0,0,0,0,0,1.39,65,84,569,0,0.16,260,293,105,26,1.7,1.9,1.1,0.4,2.9,0.5,0.4,1,0,0,0.3,0.3,1.4,0.9,0,0.5,0.7,0,0.3,32.4,68.2,0.3,2.1,0
151,Davide Calabria,24,Defender,AC Milan,1953,959,994,Italy,26,13,13,1,0,1,1,1,0,0,0,7,5,2,18,9,9,5,0,0.09,0.05,0.05,0,0.09,1953,0.83,109,75,391,1953,0.23,233,225,26,15,3,1.2,0.5,0.2,2.2,1.2,0,0,1,1,0.4,0.8,0.5,0.7,0,0.6,1,1,0.8,47.4,83.1,0.5,1.9,0
