,Player,age,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
151,Duje Ćaleta-Car,24,Defender,Olympique Marseille,1546,787,759,Croatia,20,9,11,0,0,0,0,0,0,0,0,7,5,2,22,6,16,3,2,0,0,0,0,0,0,1.28,70,77,309,0,0.29,291,327,105,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Duplex Tchamba Bangou,22,Defender,Strasbourg,0,0,0,Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Eddy Gnahoré,27,Midfielder,Amiens SC,2242,1132,1110,France,34,17,17,4,2,2,2,1,1,0,0,9,6,3,35,15,20,6,2,0.24,0.08,0.16,0.16,0.16,561,1.4,64,66,374,1121,0.24,111,159,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Eddy Sylvestre,21,Midfielder,Nice,266,162,104,France,5,2,3,0,0,0,1,1,0,0,0,2,2,0,2,0,2,0,0,0.34,0.34,0,0,0,0,0.68,133,53,0,266,0,-1,-1,-1,17,0.6,0,0.8,0,0,1.2,0,0,0,1,0.4,0.4,0.6,1.2,0,1.2,2,1,0.4,22.8,82.5,0.2,0.2,0
155,Edgar Miguel Ié,26,Defender,Nantes,1011,482,529,Portugal,16,9,7,0,0,0,0,0,0,0,0,5,2,3,14,10,4,3,0,0,0,0,0,0,0,1.25,72,63,337,0,0.27,307,418,97,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Edinson Cavani,34,Forward,PSG,1676,967,709,Uruguay,21,13,8,18,12,6,5,3,2,4,1,10,8,2,14,5,9,1,0,1.24,0.27,0.97,1.12,0.76,93,0.75,120,80,1676,335,0.05,2,23,-1,2,0.5,0.3,0.5,0,0.7,0.5,0.1,0,18,5,2.5,0.6,0.6,0.8,0.5,0.6,1.8,5,0.6,16.7,76.3,0,0.3,0
157,Edouard Mendy,29,Goalkeeper,Reims,3420,1710,1710,France,38,19,19,0,0,0,0,0,0,0,0,14,6,8,40,17,23,3,0,0,0,0,0,0,0,1.05,86,90,1140,0,0.08,364,384,54,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Edson André Sitoe,32,Defender,Rennes,2472,1318,1154,Mozambique,29,15,14,0,0,0,0,0,0,0,0,10,7,3,30,13,17,3,0,0,0,0,0,0,0,1.09,82,85,824,0,0.11,309,412,61,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Eduardo Camavinga,18,Midfielder,Rennes,364,168,196,France,7,3,4,0,0,0,0,0,0,0,0,2,1,1,4,1,3,1,0,0,0,0,0,0,0,0.99,91,52,364,0,0.25,296,258,-1,15,3.3,0.6,1.3,0,0.6,1.4,0.3,0,0,0,0.3,0.1,0.4,1.6,0,0.6,0.9,0,0.1,20.4,84.6,0,1.3,0.1
160,Edvinas Gertmonas,24,Goalkeeper,Rennes,0,0,0,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Eiji Kawashima,38,Goalkeeper,Strasbourg,90,0,90,Japan,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,54.5,0,14,0
162,El Hadji Pape Djibril Diaw,26,Defender,Angers SCO,14,0,14,Senegal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,-1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Elie Youan,22,Forward,Nantes,18,18,0,France,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,-1,-1,-1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Ellyes Skhiri,25,Midfielder,Montpellier,3092,1687,1405,France,37,19,18,3,2,1,2,1,1,0,0,12,7,5,33,17,16,5,0,0.15,0.06,0.09,0.11,0.06,1031,0.96,94,84,618,1546,0.15,171,183,-1,6,2.8,1.6,1.1,0,1,1.3,0.2,0,3,2,0.7,0.6,0.9,0.9,0,0.9,1,2,0.6,44.5,85.7,0.1,2.8,0
165,Emil Krafth,26,Defender,Amiens SC,2973,1622,1351,Sweden,35,19,16,1,0,1,1,1,0,0,0,11,7,4,40,17,23,2,0,0.06,0.03,0.03,0,0.07,2973,1.21,74,85,1487,2973,0.06,236,246,85,11,1.6,0.6,1.1,0.1,2.3,0.9,0.3,0,1,1,0.3,0.5,0.2,1,0,0.4,1,1,0.5,30.2,73.4,0.4,1.7,0
166,Emiliano Sala,30,Forward,Nantes,1376,707,669,Argentina,19,10,9,12,9,3,2,2,0,2,0,4,4,0,21,8,13,0,0,0.92,0.13,0.78,1.15,0.4,115,1.37,66,72,0,688,0,5,99,-1,1,0.4,0.1,0.8,0,1.1,0.4,0.1,0,12,2,1.9,1.2,0.2,1.8,0.7,1.6,2.8,2,1.2,19.1,64.2,0.1,0.1,0.1
167,Emmanuel Imorou,32,Defender,Caen,1119,468,651,Benin,16,6,10,0,0,0,1,1,0,0,0,3,0,3,15,7,8,2,0,0.08,0.08,0,0,0,0,1.21,75,70,560,1119,0.16,389,154,89,19,1.1,1.8,0.6,0.2,2.7,0.4,0.3,0,0,1,0.2,0.2,0.3,0.5,0,0.6,0.6,1,0.2,26,75.2,0.3,0.8,0
168,Enock Kwateng,24,Defender,Nantes,2037,887,1150,France,30,14,16,0,0,0,1,1,0,0,0,7,5,2,26,10,16,4,0,0.04,0.04,0,0,0,0,1.15,78,68,509,2037,0.18,345,228,73,31,2.2,2.6,0.9,0.3,1.6,1.2,0.1,0,0,1,0.2,0.6,0.8,0.7,0,0.5,1,1,0.6,32.3,70.4,0.6,1.1,0
169,Enzo Crivelli,26,Forward,Caen,2273,1158,1115,France,33,16,17,6,1,5,1,1,0,0,0,9,4,5,32,17,15,7,0,0.28,0.04,0.24,0.08,0.4,379,1.27,71,69,325,2273,0.28,70,226,-1,2,0.6,0.1,1.4,0,0.8,0.2,0,0,6,1,0.6,0.5,0.4,1.4,0.2,1.2,2.3,1,0.5,16.1,64.8,0.1,0.3,0
170,Enzo Loiodice,20,Midfielder,Dijon,852,426,426,France,12,6,6,0,0,0,1,0,1,0,0,3,2,1,15,9,6,5,1,0.11,0.11,0,0,0,0,1.58,57,71,170,852,0.53,323,115,-1,21,2.1,0.9,1.1,0,0.5,0.9,0,0,0,1,0.4,0.5,0.3,1.6,0,0.9,1,1,0.5,34.5,85.3,0.1,0.8,0
171,Eric Junior Dina Ebimbe,20,Midfielder,PSG,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Erik Pieters,32,Defender,Amiens SC,1260,630,630,Netherlands,15,8,7,1,1,0,1,0,1,0,0,7,5,2,13,3,10,2,0,0.14,0.07,0.07,0.14,0,1260,0.93,97,84,630,1260,0.14,189,168,30,7,3.3,1.1,1.1,0.3,3.3,0.5,0.9,0,1,1,0.8,0.8,0.5,1.5,0,0.4,1.2,1,0.8,34.8,71.1,0.7,2.3,0
173,Erwin Zelazny,29,Goalkeeper,Caen,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Étienne Didot,37,Midfielder,Guingamp,2105,999,1106,France,31,14,17,1,1,0,1,1,0,0,0,8,3,5,44,16,28,4,0,0.09,0.04,0.04,0.09,0,2105,1.88,48,68,526,2105,0.17,222,218,-1,11,1.3,1.2,1.4,0,1.1,0.9,0.3,0,1,1,0.8,0.5,0.1,0.9,0.1,0.9,0.7,1,0.5,37.8,77.8,0.3,3.7,0
175,Evens Joseph,21,Forward,Caen,332,243,89,France,13,8,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0.81,111,26,0,0,0,294,282,-1,12,0.4,0.2,0.3,0,0.1,0.2,0,0,0,0,0.2,0.2,0.3,0.9,0,1.2,1.2,0,0.2,4.2,76.4,0.1,0,0
176,Fábio Pereira da Silva,30,Defender,Nantes,1280,744,536,Brazil,20,9,11,0,0,0,2,1,1,0,0,2,1,1,19,12,7,5,1,0.14,0.14,0,0,0,0,1.34,67,64,213,640,0.42,254,93,122,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Facundo Píriz,31,Midfielder,Montpellier,110,16,94,Uruguay,6,2,4,0,0,0,0,0,0,0,0,2,1,1,3,0,3,0,0,0,0,0,0,0,0,2.45,37,18,0,0,0,-1,-1,-1,15,1.5,0,0.3,0,0.3,0.8,0.2,0,0,0,0,0,0.2,0,0,0,0.7,0,0,10.7,79.7,0,0.5,0
178,Faitout Maouassa,22,Midfielder,Nîmes,2138,1280,858,France,27,15,12,0,0,0,1,1,0,0,0,8,6,2,25,11,14,3,1,0.04,0.04,0,0,0,0,1.05,86,79,713,2138,0.13,314,217,-1,18,2,0.9,0.4,0.5,2.4,0.6,0.2,0,0,1,0.3,0.5,0.9,0.9,0,0.9,0.9,1,0.5,24.9,71.2,0.6,1.6,0
179,Farid El Melali,23,Forward,Angers SCO,310,132,178,Algeria,18,8,10,0,0,0,1,1,0,0,0,7,4,3,4,1,3,1,0,0.29,0.29,0,0,0,0,1.16,78,17,310,310,0.29,267,18,-1,14,0.4,0.3,0.3,0,0,0.5,0,0,0,1,0.4,0.2,0.4,0.4,0,0.8,1,1,0.2,7.3,77.1,0.1,0.3,0.1
180,Fayçal Fajr,32,Forward,Caen,3240,1620,1620,Morocco,36,18,18,5,3,2,4,3,1,1,0,7,3,4,49,24,25,6,0,0.25,0.11,0.14,0.17,0.11,648,1.36,66,90,540,810,0.17,130,118,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Felix Eboa Eboa,23,Midfielder,Guingamp,2427,1170,1257,Cameroon,27,13,14,3,2,1,0,0,0,0,0,7,3,4,46,13,33,5,0,0.11,0,0.11,0.15,0.07,809,1.71,53,90,485,0,0.19,145,373,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Ferland Mendy,25,Defender,Olympique Lyonnais,2529,1271,1258,France,30,15,15,2,1,1,1,1,0,0,0,8,6,2,34,11,23,2,0,0.11,0.04,0.07,0.07,0.07,1265,1.21,74,84,1265,2529,0.07,190,227,86,8,1.5,1.1,0.9,0.1,1.4,0.1,0.2,0,2,1,0.8,1.3,1.8,1.5,0,1.2,1.2,1,1.3,54.7,84.5,0.5,3,0
183,Fernando Marçal,32,Defender,Olympique Lyonnais,883,539,344,Brazil,12,7,5,0,0,0,0,0,0,0,0,3,3,0,9,4,5,2,0,0,0,0,0,0,0,0.92,98,74,442,0,0.2,298,279,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Fethi Harek,38,Defender,Nîmes,177,0,177,Algeria,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.51,177,59,177,0,0.51,-1,-1,-1,16,1.3,0.3,0.3,0.3,2,0.3,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,20.7,69.4,0,1,0
185,Firmin Ndombe Mubele,26,Forward,Toulouse,457,277,180,Congo DR,15,7,8,1,0,1,0,0,0,0,0,1,0,1,10,5,5,0,0,0.2,0,0.2,0,0.5,457,1.97,46,30,0,0,0,94,253,-1,10,0.6,0.1,0.4,0,0.1,0.3,0,0,1,0,0.8,0.2,0.5,0.9,0.1,0.9,1.4,0,0.2,5.3,82.5,0.1,0.3,0
186,Flavien Tait,28,Midfielder,Angers SCO,2994,1552,1442,France,36,19,17,5,3,2,7,3,4,0,1,13,7,6,38,17,21,2,0,0.36,0.21,0.15,0.17,0.12,599,1.14,79,83,1497,428,0.06,121,44,-1,2,1.6,0.8,0.9,0,0.3,1,0.1,0,5,7,2.4,2.1,2.3,1.9,0.1,1.9,2.8,7,2.1,36.4,78.8,1.4,1.4,0.2
187,Florent Balmont,41,Midfielder,Dijon,1082,563,519,France,20,11,9,0,0,0,1,0,1,0,0,2,2,0,24,12,12,3,0,0.08,0.08,0,0,0,0,2,45,54,361,1082,0.25,253,153,-1,15,1.5,0.3,1.1,0,0.4,1.4,0.1,0,0,1,0.3,0.9,0.2,1,0,0.5,0.7,1,0.9,33.3,84.4,0.6,1.7,0
188,Florent Mollet,29,Midfielder,Montpellier,2580,1219,1361,France,32,14,18,6,2,4,4,3,1,0,0,10,5,5,32,14,18,7,1,0.35,0.14,0.21,0.15,0.26,430,1.12,81,81,369,645,0.24,86,89,-1,3,1.1,0.7,1.4,0,0.1,1.2,0,0,6,4,2.6,2.1,0.6,1,0.2,1.5,1.5,4,2.1,39.8,87.3,2,2.4,0
189,Florian Chabrolle,23,Midfielder,Olympique Marseille,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Florian Escales,25,Goalkeeper,Olympique Marseille,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Florian Miguel,24,Defender,Nîmes,1117,450,667,France,13,5,8,0,0,0,1,1,0,0,0,3,2,1,20,4,16,3,1,0.08,0.08,0,0,0,0,1.61,56,86,372,1117,0.24,362,164,161,21,1.5,1.6,1,0.5,3.4,0.3,0.5,0,0,1,0.3,0.7,0.2,1.5,0.1,0.3,0.3,1,0.7,32.1,76.7,0.2,1.9,0
192,Florian Thauvin,28,Midfielder,Olympique Marseille,2624,1315,1309,France,33,17,16,16,7,9,8,2,6,2,0,10,9,1,39,11,28,6,1,0.82,0.27,0.55,0.48,0.62,164,1.34,67,80,375,328,0.24,13,25,-1,1,1.3,0.2,0.9,0,0.1,0.6,0,0,16,8,3.1,1.4,1.8,1.5,0.2,1.8,2.8,8,1.4,33.5,76.9,1,1.3,0.2
193,Fodé Ballo Touré,24,Midfielder,Monaco,3190,1620,1570,France,36,18,18,0,0,0,4,3,1,0,0,11,8,3,39,17,22,7,0,0.11,0.11,0,0,0,0,1.1,82,89,456,798,0.2,304,121,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Fouad Chafik,34,Defender,Dijon,1854,881,973,Morocco,21,10,11,0,0,0,2,2,0,0,0,3,2,1,24,10,14,2,0,0.1,0.1,0,0,0,0,1.17,77,88,927,927,0.1,325,134,78,19,2.1,1.2,0.7,0.2,3,0.6,0.1,0,0,2,0.4,0.8,0.8,0.9,0,0.6,0.9,2,0.8,33.7,74.7,0.4,1.9,0
195,Franck Tabanou,32,Defender,Guingamp,180,90,90,France,2,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5,180,90,0,0,0,-1,-1,-1,23,2,3,1.5,0,6.5,0.5,0,0,0,0,0,0,0,1,0,0,0.5,0,0,32.5,76.9,0,1.5,0
196,François Kamano,24,Forward,Bordeaux,2569,1388,1181,Guinea,37,19,18,10,8,2,1,1,0,4,0,10,6,4,30,16,14,6,0,0.39,0.04,0.35,0.52,0.15,257,1.05,86,69,428,2569,0.21,38,215,-1,1,0.8,0.5,1.3,0,0.1,0.5,0,0,10,1,2.2,0.9,1.1,1.4,0.3,1.6,1.9,1,0.9,24.1,81,0.1,0.9,0.1
197,François Moubandje,30,Defender,Toulouse,1934,990,944,Switzerland,22,11,11,0,0,0,0,0,0,0,0,4,2,2,29,15,14,3,0,0,0,0,0,0,0,1.35,67,88,645,0,0.14,337,296,124,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Frédéric Guilbert,26,Defender,Caen,2917,1555,1362,France,34,18,16,1,1,0,2,1,1,0,0,9,4,5,40,23,17,11,1,0.09,0.06,0.03,0.06,0,2917,1.23,73,86,265,1459,0.34,227,194,92,8,2.9,2.3,1.7,0.3,3.1,1.2,0.6,0,1,2,0.3,0.7,0.9,1.1,0,0.7,1.3,2,0.7,31.6,74.2,0.4,1.9,0
199,Frédéric Sammaritano,35,Midfielder,Dijon,536,367,169,France,14,9,5,0,0,0,0,0,0,0,0,3,2,1,2,1,1,4,1,0,0,0,0,0,0,0.34,268,38,134,0,0.67,301,386,-1,17,0.8,0.6,1,0,0.1,0.6,0.1,0,0,0,0.7,0.4,0.1,0.4,0.1,0.6,0.9,0,0.4,13.9,83,0.6,0.6,0
200,Gabriel Boschilia,25,Midfielder,Nantes,1317,571,746,Brazil,29,14,15,4,2,2,4,3,1,0,0,5,5,0,21,8,13,1,0,0.55,0.27,0.27,0.32,0.24,329,1.44,63,45,1317,329,0.07,60,21,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Gabriel dos Santos Magalhães,23,Defender,Lille,1063,585,478,Brazil,14,8,6,1,1,0,0,0,0,0,0,9,6,3,4,0,4,1,0,0.08,0,0.08,0.15,0,1063,0.34,266,76,1063,0,0.08,182,405,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Gabriel Silva,29,Defender,Saint-Étienne,1432,675,757,Brazil,19,10,9,0,0,0,2,1,1,0,0,7,4,3,16,5,11,1,0,0.13,0.13,0,0,0,0,1.01,90,75,1432,716,0.06,408,100,40,27,1,0.7,0.9,0.5,2.7,0.6,0.2,0,0,2,0.3,0.4,0.5,1.6,0.1,0.5,1.1,2,0.4,22.6,81.1,0.2,0.9,0
203,Gaëtan Laborde,26,Forward,Montpellier,3006,1607,1399,France,37,19,18,11,8,3,4,2,2,0,0,12,7,5,32,17,15,2,1,0.45,0.12,0.33,0.45,0.19,273,0.96,94,81,1002,752,0.09,48,110,-1,2,4,0,1,0,0,2,0,0,0,0,0,1,1,0,0,1,4,0,1,22,45.5,0,1,0
204,Gaëtan Laborde,26,Forward,Montpellier,3006,1607,1399,France,37,19,18,11,8,3,4,2,2,0,0,12,7,5,32,17,15,2,1,0.45,0.12,0.33,0.45,0.19,273,0.96,94,81,1002,752,0.09,48,110,-1,2,1,0.2,0.9,0,0.7,0.4,0.1,0,11,4,2.4,1,1.2,1,0.2,1.7,2.5,4,1,24.1,67.4,0.1,0.4,0.1
205,Gaëtan Paquiez,27,Midfielder,Nîmes,1325,573,752,France,20,8,12,0,0,0,0,0,0,0,0,5,3,2,24,8,16,5,0,0,0,0,0,0,0,1.63,55,66,265,0,0.34,317,417,-1,19,2.2,1.1,0.9,0.3,2.2,1.3,0.3,0,0,0,0.2,0.5,0.4,0.6,0,0.4,1.2,0,0.5,22.5,73.6,0.1,0.9,0
206,Gaëtan Poussin,22,Goalkeeper,Bordeaux,90,0,90,France,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,54.5,0,10,0
207,Ganso,31,Midfielder,Amiens SC,517,236,281,Brazil,12,6,6,0,0,0,2,2,0,0,0,2,1,1,9,3,6,0,0,0.35,0.35,0,0,0,0,1.57,57,43,0,259,0,283,9,-1,21,1,0.5,0.8,0,0,1.1,0.1,0,0,2,0.3,1.4,0.5,0.8,0,0.6,0.8,2,1.4,26.3,87,0.3,0.7,0.2
208,Gaoussou Boubacar Traoré,21,Midfielder,Amiens SC,107,45,62,France,3,2,1,0,0,0,0,0,0,0,0,1,1,0,3,2,1,1,0,0,0,0,0,0,0,2.52,36,36,107,0,0.84,-1,-1,-1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Gelson Dany Batalha Martins,25,Forward,Monaco,1393,691,702,Portugal,16,8,8,4,3,1,2,2,0,0,0,5,4,1,18,6,12,1,0,0.39,0.13,0.26,0.39,0.13,348,1.16,77,87,1393,697,0.06,65,103,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Gen Shōji,28,Defender,Toulouse,1620,810,810,Japan,18,9,9,0,0,0,0,0,0,0,0,6,4,2,24,8,16,2,0,0,0,0,0,0,0,1.33,68,90,810,0,0.11,269,304,121,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Georges-Kevin N'Koudou Mbida,26,Forward,Monaco,20,20,0,France,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,-1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Georginio Rutter,18,Forward,Rennes,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Gerzino Nyamsi,24,Defender,Rennes,538,178,360,France,8,4,4,0,0,0,0,0,0,0,0,2,2,0,11,1,10,2,1,0,0,0,0,0,0,1.84,49,67,269,0,0.33,280,260,170,19,0.8,0.5,1.5,0.4,2,0.6,0.5,0,0,0,0,0,0.3,0.3,0,0.4,0.8,0,0,30.8,87,0,1.9,0
214,Ghislain Konan,25,Defender,Reims,1800,900,900,Côte d'Ivoire,20,10,10,0,0,0,1,1,0,0,0,9,4,5,18,7,11,0,0,0.05,0.05,0,0,0,0,0.9,100,90,0,1800,0,401,209,27,23,2.3,2,0.8,0.3,2.3,0.8,0.2,0,0,1,0.1,0.9,1.3,1.5,0.2,0.8,1.8,1,0.9,34.6,77.5,0.8,1.6,0
215,Gianluigi Buffon,43,Goalkeeper,PSG,1530,990,540,Italy,17,11,6,0,0,0,0,0,0,0,0,6,6,0,16,5,11,0,0,0,0,0,0,0,0,0.94,96,90,0,0,0,378,415,32,20,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,19.4,90,0,2,0
216,Giovani Lo Celso,25,Midfielder,PSG,10,0,10,Argentina,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,23,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,13,100,0,0,0
217,Giovanni-Guy Yann Sio,32,Forward,Montpellier,64,64,0,Côte d'Ivoire,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.41,64,64,0,0,0,-1,-1,-1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Giulian Biancone,21,Defender,Monaco,90,90,0,France,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,22,4,3,2,0,2,2,0,0,0,0,1,0,0,0,0,0,2,0,0,35,80,0,3,0
219,Gnaly Maxwell Cornet,24,Forward,Olympique Lyonnais,1274,465,809,Côte d'Ivoire,27,12,15,7,1,6,5,3,2,0,0,5,3,2,21,4,17,2,0,0.85,0.35,0.49,0.19,0.67,182,1.48,61,47,637,255,0.14,19,8,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Grégory Sertic,31,Defender,Olympique Marseille,106,19,87,France,4,3,1,0,0,0,0,0,0,0,0,2,2,0,3,1,2,1,0,0,0,0,0,0,0,2.55,35,27,106,0,0.85,-1,-1,-1,19,0.5,0.3,0.8,0,0.5,0.3,0.3,0,0,0,0.3,0,0,0,0,0,0.3,0,0,18.5,77,0,1.5,0
221,Grejohn Kyei,25,Forward,Reims,1,0,1,France,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
222,Guessouma Fofana,28,Midfielder,Guingamp,661,315,346,France,13,7,6,0,0,0,0,0,0,0,0,3,0,3,18,10,8,3,0,0,0,0,0,0,0,2.45,37,51,220,0,0.41,396,345,-1,22,2,1,1.7,0,0,0.7,0.3,0,0,0,0,0,0.3,0.7,0,0.7,0.7,0,0,18.3,72.7,0,1,0
223,Guessouma Fofana,28,Midfielder,Guingamp,661,315,346,France,13,7,6,0,0,0,0,0,0,0,0,3,0,3,18,10,8,3,0,0,0,0,0,0,0,2.45,37,51,220,0,0.41,396,345,-1,22,1.4,0.6,1.2,0,0.8,0.6,0,0,0,0,0.6,0.1,0.1,0.5,0,0.7,0.2,0,0.1,12.4,76.6,0.2,0.4,0
224,Hakim El Mokkedem,22,Midfielder,Toulouse,23,23,0,France,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,-1,-1,-1,18,0.5,0,0.5,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,1.5,0,0.5,6.5,84.6,0.5,0,0
225,Hakim Ouro-Sama,23,Defender,Lille,0,0,0,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
